,BT549,Hs-578-T,MCF7,MCF7ADR,MDA-MB-231,MDAMB435,T47D,SF268,SF295,SF539,SNB19,SNB75,U251,COLO-205,HCC2998,HCT-116,HCT-15,HT-29,KM12,SW620,CCRF-CEM,HL-60,K-562,MOLT-4,RPMI-8226,SR,LOXIMVI,M14,MALME3M,SK-MEL-2,SK-MEL-28,SK-MEL-5,UACC-257,UACC-62,A549,EKVX,HOP-62,HOP-92,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,IGROV-1,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,SK-OV-3,DU-145,PC-3,786-0,A498,ACHN,CAKI-1,RXF393,SN12C,TK10,UO31
COX19,0.431900776306,-0.511163591395,0.906340948408,1.29002395684,,,2.49161380974,-1.50952234928,,,-0.796753419604,,-0.656709862767,2.72826526381,-0.151068179255,-0.270003954012,,0.827459850459,0.207948265513,0.130091690413,-1.43262380419,,0.313666257836,,,1.41692737865,0.00756736986594,1.01368759873,-0.393049923117,,,,1.77850565076,,2.23778389755,-1.65060869371,,2.71239062649,1.08876709745,,-0.165107628447,,-0.0465880885268,-4.19731891813,-2.82351371475,-0.0440889318762,-2.88858850619,0.587511506378,-0.344926087411,0.820935552807,1.9307230718,-2.26523021451,0.426401348324,-0.39069997477,-1.56056262644,-1.26755404261,-2.26711723345,0.835883789098,-0.578058948227
COX2,0.357161261131,-1.68012288218,2.66822647123,1.69621525297,0.567046307591,0.392168795129,-0.529129996331,0.858502709004,-0.88528826299,-0.0869246292306,0.622242578774,-0.873688764752,0.445206385918,-0.400017451979,0.596216025762,-1.17098359239,-2.01653626499,1.43270661269,-0.0658878556213,2.79850398481,-0.650350619254,0.687609600945,-0.0244309384221,0.593405776378,0.599864184256,0.97619603989,0.103119193298,3.44776637624,-1.25301097917,-1.6994458757,-3.17865055431,1.04431841266,0.60367449004,0.387491612898,1.30876390372,-2.07893571666,-3.57632481491,0.584841296409,-0.533920538733,-0.129405048634,-1.01555216465,1.10869667236,1.07814137383,-2.45753421294,-1.97630393113,1.64671334008,1.97637278584,-0.0712795074825,-0.284873181157,1.28384275857,0.543886735174,-4.68426293012,0.812114599317,-0.214691229506,-1.57003820863,-1.62598122789,-0.0671016765499,0.776343598252,-1.2129910964
COX5A,0.648627382747,-0.372083908682,2.2971754115,1.29375582698,0.450109723184,-0.0988636643618,0.134447845513,-0.712507431111,1.03933583955,-0.486946768597,-0.908382617521,-1.44525925823,-0.771343070654,1.19276551928,0.694818098163,0.0989081887785,-1.82782182407,1.08326001835,0.0581522756906,-1.98026732047,-1.09977083127,0.936536414086,0.0440710047823,-3.04958436379,1.08263695445,1.46811685507,0.803404667371,2.59835857373,-0.111681045347,-2.14603680669,-2.38747536484,-0.212468643609,-1.09885086572,2.55693147315,0.635486759655,-1.38048978372,-1.76845978608,1.62632469831,0.772429459682,,0.174017156755,1.47839422815,0.0766271036665,-3.68380823722,-4.04172234607,3.20346950003,0.0838930635184,0.0628934753438,0.159467653033,1.36175013484,2.0028537669,-2.07243784265,0.626110562029,0.0838930635184,,-1.78369371695,-1.13209515632,0.679395572949,-0.328254827269
COX5B,0.520574135415,-1.02984017305,3.10029761264,1.01511789415,0.272720849811,-0.404903851722,-0.941028210063,-0.578816019871,0.494463319311,0.0642114253398,-0.163538994242,-2.20016985834,-2.13406181251,0.421922533189,0.400792254136,0.20436807599,-2.62315734353,-0.424256683032,0.309651691045,-0.432307335929,-1.68323507542,0.524358506202,-0.406655329141,,0.300863338978,0.918967575774,1.00358331813,0.457821415835,-0.805316062305,,-4.36728431838,-0.280723710992,-0.974060812003,2.29149759143,1.12956836429,-3.37815134963,,1.38026626277,0.764650401596,,0.150828367299,1.57187478128,0.717788534541,,,3.73247247307,-0.520740096298,0.392182504834,-0.491318390881,1.43335336208,1.69890596273,-2.86714711029,1.62491086142,-0.358324285352,,,-2.04270106782,0.366440937105,-0.959794275886
COX6C,1.28743051795,,0.938764242412,1.50609305274,0.217508923006,-0.502148436669,-0.618570839027,-0.850880693606,0.876474496978,-0.184903373847,,-1.79071247138,-0.69262527164,0.91117363746,0.658521112833,0.50430970684,-1.82705411615,1.04763283498,0.492517136748,0.276810300822,-1.36421223821,1.50117409463,-0.143029356219,,0.657701834404,1.25982180705,0.739062764184,3.00967428276,-0.930827081084,-2.82416055125,-4.48386979477,-0.284782508806,-1.08019328423,1.07920294068,0.395991523025,-2.68221789377,-3.38703809161,0.83687078572,-0.0753078027919,,-0.101912467928,-0.473941027868,0.514879221379,,,2.71100416519,-0.438012201415,0.748612417587,-0.108302647898,1.53658138816,1.60433581369,-2.43244014755,1.56419501033,-0.242357815228,,-1.93721089181,-1.48026505442,0.382194153428,-0.764376105719
CPNE2,,,-0.0174960022242,2.19104803003,,,,,-0.812290914308,-1.30193822672,4.28625635711,-1.60856857022,0.60794949457,,,-1.36809091997,,-2.33981067417,-0.767570080241,-0.0542782348923,,,,,,1.05162490148,,2.35050829311,-2.54670518334,-3.38597288273,,-0.820137678951,-0.527035564731,,,-0.668074067715,-1.91633736467,-1.74565660259,0.0850461666091,-1.10749315247,-0.251291562405,1.42106038702,2.31714280795,,,0.189203537733,0.854372071549,1.7963209346,1.03871744834,,0.579257226687,0.650706894904,0.22947236026,0.650883465388,0.300024577144,1.93426898949,,-0.180067130139,-0.188274151595
CPSF1,,,1.43580806334,2.42852070381,,,,2.1052881011,0.176962122525,0.827122832076,0.365892408691,,0.512303046236,-0.762301005494,1.49667563348,0.569744331253,-1.52041940706,-0.615277744128,-0.42127471289,-0.912389687166,1.74819327246,2.07274982552,1.11640762299,1.71690726661,3.15515385776,,-1.84438271207,-1.10482328376,-1.01882256865,0.183951934283,-1.12750560168,0.522021343954,1.35932168477,3.37763621694,-0.987976782678,-3.13451214584,-2.19179438461,0.754196061464,0.133007735784,0.478304278625,,0.989164931934,1.1713094315,-2.38694434295,-0.455048651177,0.965988397757,-2.9822795734,0.907521258697,0.0252681526629,-1.86396306012,-0.65284003324,-0.835925438887,-2.28872941301,-0.0205868066367,-0.288826192591,-2.45523389733,0.537346386972,-0.95576160661,-0.729066938336
CPT2,-1.6128031024,-2.11730757768,0.45232262668,0.255213605893,-2.84429756798,-4.59891817789,-0.152637637187,-0.489979176927,-0.701773636688,0.269980341952,2.15821332757,-1.18506063319,1.4082685237,0.672236934847,2.35258656404,-0.690881532222,-0.695674382132,1.23747549076,-0.258708098344,1.12259372542,-1.63017968352,,-1.11522237931,-3.07344553434,0.72385799854,0.832875753047,,,0.425627076182,-1.97891344817,-0.372041413133,0.833683855183,2.5496212894,2.99479432437,0.149723244091,-1.71923849442,-2.28011165666,0.621216808544,1.064225092,0.0630320320197,,0.917951997972,1.58739132241,-1.15083363047,-1.05326253937,3.19767069307,,-0.87730579272,0.55497656201,0.27677241095,2.12037331608,,-0.88014085688,-0.0605197317172,-1.09149917749,0.322583602111,1.33342753993,1.51707159846,-1.04178238272
CRKL,1.03885410912,-0.765365510982,-0.851221038736,1.15471964399,0.305590232538,-0.128877983179,0.668979153105,-0.841316291985,-0.157674604783,0.0478785728952,0.557941394288,0.990506012372,1.19789169667,0.155025386098,-1.4952966558,0.356375782229,-4.54486282539,0.830675395154,-0.293810218062,1.67154063196,2.03377607447,,4.5485361173,,,-0.284415458515,0.0511502102601,2.71158136697,0.0416198560319,-0.270110305947,-1.65639658963,2.35157577645,1.02164473348,2.0401512479,,0.481647995654,-2.34891643043,-2.21720841488,,-0.581562128321,-1.38456839582,-0.97978290556,-1.54779023353,-3.03073709523,-1.19307306716,-0.341988725609,1.10551542577,0.810420691698,0.0370538503793,3.23964199713,1.14997915008,,-0.611193063425,-1.33824761311,-2.54929036486,0.66874980971,0.78937605458,-2.79442783708,-0.498354550662
CSNK2A2,0.263613261977,-3.47858155528,,0.616761044372,2.28539802741,-0.0864536106075,,3.81050575168,0.423684855167,-1.05404252675,-1.46132619441,,1.50839650918,-1.62873803644,-0.850044442602,,-4.02145730526,-1.23749991456,-1.95711278829,1.45527536472,0.88905650425,1.50985060091,-0.595027559598,0.783786405725,-0.455636128931,0.928752205372,2.09510037951,2.98683881139,1.0095678204,-0.228405353479,-1.72207606757,1.39617974874,2.27006472541,0.451863430894,,-1.0538994124,-0.261159370819,-0.285627124139,0.153026668036,-1.62055008102,,0.883028437646,0.664747803106,-1.83078502721,,,-0.912228466992,-0.617347517289,0.766411903563,1.97005780776,-0.0897102247428,,-1.75646767417,0.978205911177,-1.73168630303,0.250402708074,,-1.20363922729,-0.437268919458
CST3,0.901647107437,-0.933226155227,0.384545586943,-0.509079704113,1.05463823235,-0.970540900867,-0.682804578466,1.63800515325,,,,-1.44169574561,,3.15906142543,-0.21334007996,-0.461134799518,-2.75761742836,0.565357117831,-0.328293449366,-0.13934385954,,,,,,1.46001888379,,2.23435395972,0.484290463536,,-2.42049808954,,,2.95231465491,-1.04020183651,-1.00156166243,-3.94434853007,2.17882058775,0.389725191672,0.691097568609,,1.19116597862,-1.37067051669,,,0.666268867154,-0.956635185185,,1.19445949233,0.168585123998,0.713107668295,,-0.142381744182,-1.01630936876,,,,-2.88595715668,0.139709720935
CSTB,2.43836788676,-1.21947332307,0.755372205644,-0.140525745135,1.45633018822,-0.310124769108,-0.655247350289,0.256534088552,-0.756702138691,-2.22940862181,,-0.973826869549,-1.69181725627,2.18679595729,0.324386533854,0.141891000513,-2.77564312336,0.704374877923,-0.669273899924,-1.11232793566,-0.952087786936,0.0501188213563,0.679315253151,,-0.210684839974,2.2073228061,1.18335652966,2.67037389716,1.05528657799,-2.89195334612,-2.26168308682,-0.446596372768,-1.18017779491,1.01349915643,-0.661994911415,-1.33834559151,-2.99378378956,0.382987869363,0.357280314106,,0.544879376757,0.626412423541,0.709295898738,,,1.75450491299,-1.59335738731,0.237009570736,1.66713535466,1.78897122981,1.81970612233,-4.22482518725,2.16214215922,-0.107923576,,-0.114116016051,-1.75062734536,0.64013116569,0.447078316073
CTR9,,,0.844127710423,1.63918103408,,,-2.79696440283,2.29379850398,-1.05140721161,0.663541553121,,-1.28572957515,1.83939515564,0.276176077309,1.48411422607,-2.42497871795,-3.04426851703,2.02234150177,-1.34023167953,0.163128053991,-0.460524694222,,-0.21550744509,-0.40033332748,1.97820668979,,,2.04474312246,-2.20232578157,-0.524543534732,-0.773001365491,0.60043286699,2.43936329183,0.389717624389,,,,-1.14390716491,0.981313959853,0.640488746118,,1.94890573065,0.53570181689,-1.1593126954,-2.17380099705,2.04199909673,,0.207895376968,-0.760021400761,0.315330984694,-0.147615009417,-2.95196117973,0.250224372109,-1.05985837603,0.0811849852213,0.758097950272,-0.696654697384,-1.15794314245,
CTSZ,,0.527819220298,,1.02802757577,0.649427682027,-0.94703498892,0.0540574356409,,,3.46102911696,,,-0.390290770509,-1.68797046646,-0.690196888929,-1.10460218163,-3.86738506753,0.717063767432,-0.581300010584,1.10370767637,,,0.05362476468,,-2.39909649169,-1.04368728939,,0.968983154732,0.162628439534,-1.50268007277,-1.046692005,0.0231922097302,-0.326855093621,1.41788232282,0.1477948185,-2.74334519323,-1.87783430831,1.70710470233,0.207418717901,0.0265479851997,-3.07885334072,1.98095355065,,-2.37906450263,-1.05597692417,1.15286520429,1.5161048052,2.14826248024,0.0436693434683,-0.581180396871,-0.399225045881,-1.69525673872,0.989364713948,0.226868158323,1.8957596157,2.06974725519,0.315365993231,0.402790160072,3.02810892742
CWC15,0.531768708883,0.620294607009,2.1249042403,1.55618848724,,,1.34797885435,,-0.875395450918,-0.725767938707,2.63789388535,-2.0574095241,0.488966345614,,-1.0493570433,,-1.31423161256,0.570186155411,0.268095950903,3.11157387225,0.104026438005,0.391848040141,1.41485412305,,-1.45692931699,0.597138206802,,1.08747264587,,-2.64486722702,,-1.25601355264,1.87172815632,,0.307927814074,-4.4879258168,,-2.20004608295,0.58546594213,-0.618471574814,,0.367196387856,0.316532434032,,-2.3483258034,1.71323342032,0.600432153536,1.98561774554,-0.39960558355,1.07628022708,-0.533853657106,-2.55274596692,,-1.20825456501,-0.565419224275,-0.543291532887,0.231282334996,-1.38607019647,0.0310388405598
CYC1,1.15010071135,-0.10506001726,2.43449895095,2.92230708391,-0.285336261191,-0.00419008731786,0.378112052431,1.7478507384,0.793965619288,-3.91967827272,0.685643821258,-2.38753077957,-1.04857821642,-0.769835456277,0.518718893077,0.329861203191,-1.3117167294,1.02403796199,-0.47574488802,0.505529689504,-1.74520000647,-0.760555547469,0.0186698059865,-1.67381080246,1.1926321549,0.718359376925,1.15417931107,2.69531177038,-2.17827542295,-1.09328202533,-3.27885309132,1.66823317927,0.47482021772,3.62026043297,0.783565456631,-2.12127049093,-1.51816224753,-0.313315225489,-0.634110634321,0.551808544375,-0.246760663106,0.94365787407,-0.395722867474,-1.4652129879,0.0084540603611,1.51310427836,2.48846755982,1.84876719863,-0.860193589438,0.258105247777,2.40848378831,,0.0367118135699,-1.45180440745,-1.91571616541,-0.28546496665,0.641510452645,-1.2760071803,-2.21324554473
DAD1,2.90448229479,-0.199795975206,-0.433384285336,1.55608728125,0.781718727251,-0.199115476212,-0.368682029615,-1.20452463084,0.835679444699,0.818725346778,0.673219879205,-0.441481683836,0.101943252926,1.11829851631,1.27784996775,-1.03106462607,-3.24100890526,0.995849121379,-0.454202700614,-0.537940434825,-2.02342308248,2.56945427289,0.329209081726,-1.87276202422,1.0302555333,1.77967520132,0.83718669066,1.72969952959,0.0239200548241,-2.08793896991,-3.12353117411,0.0325936735749,0.263595708438,2.75814440967,-0.270965336101,-0.579193309864,-2.70638063324,-0.0991295410321,1.63713483891,,0.330970303437,0.0543726752859,-0.202957175227,-4.741502866,-1.33221542285,3.74855422328,-0.306997334811,0.860567589374,1.41877911292,1.48913762993,0.411568836359,-1.68935355155,0.643469233291,-0.907338386373,-1.99175221097,-0.405895461696,-2.04888182854,-0.833654152849,-0.207151832586
DARS2,-0.188480487608,-1.29579466227,1.92804885602,2.48039884436,-0.791319327301,-1.98143320712,0.340945702286,-2.451044161,-1.04337427604,0.877894070323,1.06111082653,-1.22881426037,1.24890092555,0.508038174657,0.0294681174252,-0.696990984639,-2.83750955631,-0.142825938153,-1.02605318071,-0.335406919217,-1.69353801304,0.805996979237,-0.0400742261591,,-0.756530245314,-0.335439177604,-2.08422744352,,0.772893200666,-1.8059155009,-0.121960833548,1.79768936834,1.5746864123,3.30883654085,1.6240853829,-1.31714015465,-1.52998910462,0.66047270852,0.760956984231,0.0749170619141,-4.70951588489,2.50503567521,0.827003177186,1.01731170272,-1.68102153046,3.44027297549,,0.776487102529,-0.57755201681,0.919903148363,0.0267288743853,-2.17871444775,0.160662002385,0.899966278475,0.315742867487,0.885935091401,-0.184320041622,1.63943247263,-1.64558637289
DCK,-0.797125029467,-1.30845495227,0.207858135899,0.714208254348,1.4057678333,-0.65031825034,,0.449457334963,1.2333233435,-1.38975837995,2.80556779344,,0.963859649374,0.238427143105,-0.835975579029,0.00400769300147,0.244648491147,1.22506650519,1.14711944342,2.53635382347,2.92001582852,2.40384372057,1.3135737771,,-0.678635178628,-2.92127926318,,1.4979758988,-1.31290305598,-3.99474695006,,0.848481114148,-0.21961459687,,-0.00640127730107,-2.51289996449,-2.18194964282,-2.821737172,,-1.25282342792,,-0.671473470773,0.218739614959,-2.0236478291,-0.645010521806,,1.06087822354,3.11279031291,-1.21966201555,0.988809354913,0.326754706612,,,-0.503455491946,-0.499986361025,,-0.533711918255,-0.129545280553,0.418683333346
DCPS,0.0914989539842,-1.60243663386,-1.33477538633,0.0689378283691,1.64204566756,1.6743309281,1.17424714543,-1.69596101097,-0.753836149315,0.0598294916614,2.04133436616,1.0566204607,0.229714096022,0.716718345434,-0.795765165653,-0.435204017274,-2.91314453545,1.11282827365,-0.874548313781,1.74381398955,1.88200527536,0.0803270214327,-1.5468984279,1.25496201144,2.41910569275,-0.438330632232,-0.43348947104,3.89315605749,0.671828518768,-0.732965202698,-2.06852907026,0.787872226959,1.83933189864,3.98367914108,-0.45279562515,-3.93562711009,-1.09311129374,0.125749318518,-0.442672959395,0.359551056045,0.344400055206,0.476332003817,1.06956000394,0.522117594714,-1.70560327443,0.221998156297,1.58367359747,-1.94497539409,-1.10305961588,1.56130919265,-0.0118224498299,,-1.3506139863,-1.70259902159,-2.63587354964,0.40617803813,-0.541995214035,-3.64794123847,0.336178290115
DCTPP1,-0.457886409108,-1.89825393266,3.04105272155,0.297608129904,-0.633129247351,0.864507311451,0.423424441132,0.637149567361,-0.234761427604,-1.54740950685,-0.78384349876,-2.12421559707,-0.205829803588,1.13520281042,-0.652624197974,-0.00544368138765,-0.418934625626,1.05926338564,0.515721934456,-0.955050822145,1.24246820701,2.120436226,1.02940784683,2.38160475984,3.37892876119,-0.509750208431,-0.249126896844,2.32857023746,-1.46135040496,-0.668935239695,,-1.8341996568,-0.0692901947586,0.657855816732,0.789518139092,-2.72319981861,,-0.86456691567,-1.87925362623,0.192145971031,-4.41743349893,1.39555073558,-1.69190046215,-2.40775008832,-1.7373191209,1.34117770969,0.889213255175,1.07334265467,-3.43872457046,1.43178008999,1.58347168809,,1.05699822555,0.111343971752,-1.21266281488,-0.60735948056,0.875825639203,0.448545374045,0.796258999273
DCUN1D5,0.0290603606047,-2.61659866513,-1.12001468867,1.13068994826,0.712627501552,-0.94657881677,-0.425331575294,4.45198573581,-2.56817247939,,0.332493571228,,-0.615701895355,-0.794578496455,-1.15276957654,-0.377845012039,-1.3111591954,1.30528699303,0.548287600649,2.34831716923,0.567076266926,,1.30421737992,1.1584708538,1.84312282928,-2.33268842024,0.134453691247,2.68405480802,,,,-1.65287607619,-0.351928438214,1.71677042889,,-0.800592319612,-0.466474351683,,-0.00320826551203,-0.47716388859,,1.020333699,-0.320384908813,,-2.56689444618,2.67427274406,-2.96332752466,1.73001608693,-0.573151929799,0.903083558788,1.54685093729,,-1.90435408679,-0.69582701052,,-0.190443117358,0.584660818071,,-0.159270492613
DDAH1,1.09872755774,-1.31299039267,-2.48327359129,1.57639822171,1.55614253692,,0.464239721838,3.96400774743,-0.537785292477,-1.2652593096,2.04973437064,0.893703535305,0.736340716486,1.66103795741,2.10674918119,-0.652121575345,-0.591208414636,1.25542521411,-0.725955989627,,-2.4176492601,,,,,-1.94925948734,-2.05007056503,,,0.706980101253,,,-0.221916084415,,,-1.83725902742,,0.103877055827,0.606501327913,-0.793090268781,-1.18004268528,-1.19603100571,1.77165982705,-1.31036370772,-0.842639620373,1.03079965053,0.479913978238,2.63663312499,-1.10511044839,0.572637477482,-0.0632185696286,-4.50760349747,-0.514545364028,0.221032924785,-1.33478779235,1.12237468309,0.77990840977,0.0732359297671,0.645435368974
DDX1,-1.62220270963,-0.624773200851,1.39330211228,2.67900046781,-1.4619216143,-1.85774554039,0.261064132885,0.377302398713,-1.03480027621,0.697790800101,0.300601032375,0.126076492322,1.10827952823,0.532435998237,0.142722096239,-0.332901172879,-1.17632855919,0.379918062975,-0.047605048503,1.20772369185,-3.45230015461,-0.256656292699,-0.195469591808,0.403987044566,0.851925142662,0.0144557688207,-2.38189459773,4.17772579735,-0.528548159779,-2.37933889512,-1.40407902667,2.08159147161,3.37611870716,2.78121621539,1.26078655067,-2.41059531346,-2.69470840951,-0.411306317947,0.543120369614,-4.24619809688,-1.23829883178,1.31569373731,-0.410785036865,-0.523003137841,-1.66286114179,1.93810272666,0.849137644963,1.22007778954,-0.149243174293,-0.0844676748998,1.62696768175,0.513257877699,0.0343122339937,0.0872620958909,-0.284076206577,2.12745215992,0.736189044153,-2.00986890934,-1.06380823289
DDX46,0.0260506264277,-0.916018383834,2.79897144858,1.5579484602,-0.144727387024,-0.668354597161,-0.392325210311,0.345597252351,0.578858700094,0.282722122806,1.01551312645,-1.70767131968,0.825845550213,-0.580463544419,-0.304633077875,-2.38635789306,-0.912960464129,0.941367818958,-0.692977992224,1.42147655878,1.35434633207,0.266733441353,1.53667546243,0.705269681289,0.426257895978,0.365940394392,-1.67066181566,2.44011562152,-1.27171471578,-2.04822187248,-2.78213111981,1.30113920384,3.07117754428,1.0839979265,0.398254063713,-3.42373748657,-3.34604779497,0.633036678559,1.77460474868,1.27895995348,-3.95780905402,1.24217388903,-0.771272181568,-1.40080836434,-1.03406386929,2.87235100642,-0.49022972255,-0.097590020477,0.0231466221705,1.50986331838,-1.32535600655,-1.6339569087,-0.213745929999,-0.498089078733,-0.0818046619006,3.07483597993,0.1148048027,-0.939023958682,-1.15989716564
DDX6,-0.470805012423,-0.308072735489,1.0460101106,1.69377494499,1.31110641202,-0.761353356879,0.279236266174,2.77128767607,0.959967123189,-0.692231059992,2.53959176921,-0.415633579656,1.63936113218,0.434966155605,0.0270027496259,0.914804648261,-1.99752112861,1.14480039681,0.462607116091,2.65801392914,1.59481715121,1.87880462537,0.972292446219,0.525061404998,-0.704836428764,-0.485661783497,0.169694870624,2.37355230794,-1.42208612367,-2.43423646233,-3.00732731522,1.37470658641,0.873713089345,0.0459272449405,-3.86051252684,-1.49144884763,-2.31766698615,-2.17730491025,0.526329875828,-0.277825453177,-0.646651765485,0.0485691596145,0.0952806373016,-2.12614033066,-1.33380750869,2.21947352553,-1.82704966556,0.102738011677,-0.305068919749,2.31804368659,0.349878547019,-0.376992128371,-1.0473184926,-0.762976529361,-0.466654780073,1.49792249902,-0.379923200238,-1.52377581017,-2.95253240509
DFFA,1.55210270126,-1.87559584126,0.00929247066784,2.08580348262,0.13260220712,0.814814112758,-3.38637354373,1.20082485077,-4.66372574909,-1.35273134753,0.417706995234,-1.78632537719,0.567286203932,-0.727284187765,-0.692455123369,-1.2942749631,-1.41226544148,-0.369211494287,-0.619091460815,0.591961212887,0.641458069436,-0.469685959434,1.13282736743,-0.480823229466,1.96976290058,0.299803192707,0.0216976493522,2.31955468306,-2.12455816965,0.0534302225369,-0.255721691972,2.00531632322,1.46931647215,2.10352032154,-0.217812474003,-1.70097364223,-0.825768971589,-1.8083343219,,1.78362747582,,-0.276653064432,0.75135914503,-0.243115970597,-2.43044643285,1.55776277119,-1.83653490122,3.6481759585,-0.742018212975,0.728191356625,0.823022717501,,,-2.22873346815,0.0748829722804,1.62042066264,,0.476006832521,0.539919219817
DHCR7,2.39225945446,0.816605397078,1.59386045939,0.510544659812,-1.01405437491,0.0313134321205,-0.659230213686,-0.890123901354,,1.84889104113,1.59835249322,0.0959089570224,0.313881252626,-0.815197998069,1.48013608706,-1.43007180135,-0.861655836914,1.25696785425,-0.0390273100907,1.28458579494,0.0116811754765,-0.807382779993,0.518892124636,-2.49614655756,2.76778725396,-0.910476552653,,0.474445127606,-3.37268102501,-0.354909442975,-2.35853982076,1.65645289488,1.70175602327,2.01152680849,0.101742950547,-2.128497711,-1.9050600818,0.400805997322,2.62827221519,-1.12536460038,-0.218156229254,,-1.12822118287,,-2.54090305429,4.05890733629,0.988032290654,0.517405826751,0.403740847929,1.23601495381,-0.117940387439,-0.84123825771,,-2.98615877342,-0.419389034406,-1.22472209341,-1.91310060076,-0.435240036464,0.533422410795
DHX15,-1.11421386879,-2.25845932209,1.08480980152,1.8923741074,-0.022991550579,-1.45451938338,-0.464904242551,1.89630795672,-4.76217022875,0.209489924906,0.379289125417,-1.07616388003,1.86063119503,0.906975155553,0.531102337834,0.421175703257,-0.59517567913,1.57897770656,-0.0577857101077,-0.781089540849,-1.9462525315,3.00962212722,1.31457118211,1.73193081836,1.24246262509,-0.250260968988,-2.52123923046,4.3901595809,-0.585187268275,-0.756770346165,-1.7235637394,2.03247824464,2.11017572387,2.14051461211,0.147558788316,-3.05925202026,-1.7792991041,-1.42537459373,-0.569858399219,-2.58528538014,0.326035635859,1.19514911379,0.421067978153,0.0246292108623,-1.47727444986,0.549971432588,0.0207658303612,1.19582568469,-0.14452723071,0.530969507873,-1.39634628775,-1.40513890007,-0.265673105198,0.763558867642,-0.115744299712,1.51227403948,-0.00240786908671,-0.44019257471,-1.27351267347
DHX29,,0.598248762892,,-0.155484555125,-1.15370072191,,,2.71865595085,1.69260830649,,2.06521533346,0.900554477075,0.730878857429,-1.67632147139,1.0127765578,-1.00511249013,0.418441326447,,1.16690299872,2.3394891669,0.0159921612015,,1.15248305925,-0.315335050612,1.14928095949,-2.57180352585,,-0.552874117864,,,,0.492013239378,0.112301179712,-1.07405956593,-0.912738694996,-4.23680489972,,-0.958718434864,3.69746506792,-1.19817565676,-2.91454153885,0.166669875877,-1.57804346595,,,,0.120307454767,,-0.182886403122,-0.598670466273,,,1.59157861949,,-1.31066094174,-0.22407927265,,,
DNAJA1,0.665572197362,-1.69770992242,-0.130694230989,1.98958518352,1.12136580022,-0.289838827514,-1.5330650005,3.11763553626,-1.6706692646,0.0190736219136,2.0461414001,-0.407395392704,2.12798530177,-0.0957321243192,1.65545881517,0.627289900959,-1.87141626973,0.824793325543,0.390803611471,1.13361351332,0.631049690023,1.06457946826,0.286550855197,0.243420643806,-3.84887148769,-0.734705919676,0.0610693593862,3.37661793401,-0.65372546415,-2.62261036064,-2.07202874999,1.93412540408,0.486884475706,1.10655718977,-1.29744064979,-1.9995081991,-1.43484330366,-0.685889642746,-0.0210436025259,0.905323873724,-2.19121305823,1.32825846414,-0.357076965794,-0.692675064823,-3.32599936188,1.09949500793,0.157550435792,0.0632737529151,-0.962672660157,1.62315094817,1.18174389443,,0.21423670799,-0.201637506084,-0.382241903374,1.10674514535,-3.49340348311,-0.942068656632,0.0662906794572
DNAJA2,-2.143071696,,0.473386805309,1.73077982977,0.878933548836,-1.12082771878,-1.15643421676,2.05840093169,0.103092585943,-2.22841395019,2.87920134696,-0.757599705004,1.34414774247,-0.767440701779,1.16978152454,0.233641110354,-1.3495333791,0.468984837217,0.253500117691,1.70883127484,0.747894654218,1.51722869629,0.958274641955,0.212180610809,-2.11167597631,-0.3910998685,-0.782551717629,2.89337293565,-1.64411461226,-2.96780094615,-3.54762095437,1.33779154116,0.626719591661,1.6366097611,-2.34874086506,-1.06040433508,-1.43990090806,-0.614698008673,0.225638880802,0.561876315711,-0.912599257202,1.5272965216,-0.326180215875,-0.666776425248,-4.72669780936,2.00638020523,0.000580561344807,1.15179348179,-0.287257885826,1.92242190462,-0.448752356202,-0.373621855683,0.125377948328,0.745927362042,-0.897728254343,1.45388652589,-1.12439980443,-0.982203780567,0.896087592365
DNAJC8,1.03130819018,-0.477778152158,1.68981221671,1.02699968838,0.0352518634483,-0.633500452063,-0.185486572478,3.12069895708,-0.51081251415,-0.875353828272,0.920449299715,-0.547747330704,1.21520982395,-0.0113381280064,-0.97632176963,-0.176760323613,-1.33911177549,0.522372133574,-0.314895345446,1.55529902381,1.51594108346,2.0463027664,1.80561345638,,2.29614939025,1.2962146317,-1.02622014619,4.46280174183,-0.512145731658,-2.58036445865,-2.7977894241,0.890597263528,0.670683510197,1.33548269795,-1.39280990234,-2.71674799876,-2.11943144138,-1.06636792107,-0.31978110068,-0.0411516698751,-1.98463259715,0.0819225108694,-0.238168690067,-1.76280894896,-3.47448943765,0.082862520162,0.644835425744,1.38989154862,-0.52203239857,1.76268290649,0.0345872631475,-4.74446049823,-0.789505901744,0.487371264461,-0.211862537111,1.19104105861,-0.283048182974,-0.739786557723,0.460915467427
