,59M,A2780,A2780CP70,COV318,Caov-3,DOV13,HEYA8,IGROV-1,IGROV1CP,IOSE397,IOSE7576,JHOS-2,JHOS-5,KURAMOCHI,ME-180,ME180C13,OVCA433,OVCAR-3,OVCAR-5,OVISE,OVKATE,OVSAHO,PEO1,PEO4,SKOV3IP1,SNU119,TOV-112D,TOV112DR,TYK-nu,TYKNUCP
ETFDH,-0.302300306595,-0.00154433911806,-0.309002014173,-0.629214165038,-2.08125667029,0.941412334271,-1.37890572346,2.08919173189,1.28820776081,0.0758771097906,1.11779454836,0.64523264085,-1.23089723705,,-0.572574839968,-1.56316471487,0.216740953848,-3.36382413754,0.927844504717,0.662552225786,-0.712468966648,1.36064079417,-0.767629777822,,1.42885472638,-3.01064625624,2.1073780486,3.91600335184,-0.368472784351,-0.530724498249
ETS1,1.25504070747,,,-1.83332599864,,1.11155039929,2.75958803384,-0.28144241169,-0.909230707286,0.898602783339,0.508967597785,-0.312708010243,-1.73838299475,,-2.3783656343,-0.763401647356,0.138269807476,-2.28624196844,-0.112017599112,0.113882725196,-1.19600984257,,1.99247589939,0.831754434671,-0.178804961909,-1.67898906575,0.325099840754,,1.26368412158,3.05221250269
ETV6,2.40671876488,-2.70981723818,-1.06439064162,-1.20818204346,0.770147679642,1.74417226798,0.0537293020627,-0.858663657124,-1.8363087152,1.83695353429,,0.116340654535,-0.330270435533,-0.0581709133281,,0.870017491498,-0.00532891831511,-1.76648513079,3.46419679625,,,,-0.0727722017247,,-1.69298159642,-0.648245882779,1.53525744702,0.0678942168952,,0.471822862522
EXD2,-0.0576993423422,-1.4587394778,-0.275539551262,1.09652404032,0.816865817137,0.785370361542,-2.96510280225,-0.84390606564,0.349056742377,-0.558745609487,1.17311990114,0.848554946629,-0.844406741575,-1.333003418,-1.59102128598,-1.40219511418,-0.371721228938,1.99052554947,-0.0672450721577,1.76337091634,-0.609202847776,2.91275917209,-2.37891728744,1.02797667274,1.81907766785,0.227895324917,2.60852693598,0.695566346842,-1.44909633084,-1.57461334691
EXOC1,0.303563128878,-2.50886242544,-0.662784966918,1.69969277883,-0.148471820804,1.70237679271,-0.509166892277,-0.467912069114,-1.30113129826,-1.30522990145,0.843609383104,0.337840051191,-0.503349656044,-0.177746922064,1.24474376276,3.10010163899,-2.8437679509,2.90010958731,0.872449151354,-1.61153507311,0.475536566962,-0.117479868056,0.754383375985,-0.146447733295,-0.867395943865,-3.6693651698,-1.30850606904,0.46618063002,1.29422691527,1.26863855059
EXOC2,0.52592777175,-1.36514607761,-1.24901856781,1.47225864325,-0.646028883731,2.14389658173,-2.38005021128,-0.683167393677,-0.661646441438,-1.1491401165,2.02354993953,0.241157822288,-0.292552262102,0.60419941857,2.6072081422,3.88556173722,0.55530752261,0.95024662957,0.390189932877,-0.56211019973,-2.10449688532,-0.625616410733,-1.96259736882,-3.59393336577,1.1535402628,-0.373799175555,0.670177235819,-0.210318341167,1.20609766232,-0.0259235411687
EXOC3,0.616383172477,-1.35449408572,-0.327850161867,0.660110271511,0.965079981474,0.949331213447,0.541985951939,0.361710304251,-0.86758538689,-1.07622525606,-0.338548656336,-1.26495648741,-0.99085764074,0.914476445823,2.22051591832,3.28356652516,-2.09608448666,0.787952121853,-4.07753744255,-0.611053314818,0.139908179923,-0.339787916431,-1.98246488646,-0.776002828188,0.895941894546,0.412002098123,-0.900727919221,1.16930140462,2.65569371686,0.0535189319382
EXOC4,-0.715707606272,-0.405510403187,-0.540553969612,0.435761292102,2.66069115946,1.88808767927,-2.07951674028,-1.05772478263,-2.85775562428,-0.867908601716,-0.509406594383,-0.836371445348,-2.49057307875,0.508458927471,2.8091782271,1.1646129,1.96752095079,0.575089864733,0.0111789174859,-1.51881134775,-1.2592687022,0.497725208722,2.08697068136,0.280691079223,-0.794164985979,-1.78609108148,0.540693010618,0.614604429328,1.70095163747,0.434167121483
EXOC5,-0.30569330354,-1.26109596521,0.0962507807975,1.16514415919,0.762053531413,1.14419553076,-0.60658865466,0.64482627487,2.41604490643,-0.593150256356,0.608338732626,0.2150582759,-0.695782239309,-0.946019758711,1.62113378013,3.68417052357,-3.07651415163,0.109796320667,0.939489936978,1.87642283521,-1.62170879558,-1.19106790468,-3.0734787343,-1.42188176684,-0.0462155497659,-0.642512586338,0.186054534281,1.41301579697,0.734894618587,-2.6193930079
EXOC8,-1.29316147136,0.0419461540353,-0.0603372854465,1.04342499394,0.436503328759,1.08396475723,-0.85714198286,0.580256413758,1.84220761941,-0.985312185952,1.30177222855,-1.53433358823,-0.661486305112,0.419800861451,1.59173160512,2.57336238685,-1.95175745771,-0.284818435787,2.18252084964,2.09720146075,-2.42857811406,-1.43979694471,-3.59287268339,-0.332997884298,1.02888034905,-0.0262662856995,-1.23185680664,0.0946105279859,1.01099917118,-1.50959069487
EXOSC10,-0.172581916156,3.91058459005,1.40335161633,-1.66164471344,0.657388460466,-1.0808297919,0.192894779828,-0.0829820704441,-0.405299266187,1.34870222152,1.91636842255,0.167307989742,-0.541133898486,-0.866021124292,-0.669477291856,1.73670218959,-0.342894057073,-3.19541356348,1.46204797148,-1.54783207415,-2.17814301521,-2.64795082429,0.6074270667,-1.81085244998,0.235277310073,0.0977949051067,0.977310749696,-0.186597195465,0.408266169329,2.74463949148
EXOSC3,-0.288738449172,3.33986439802,2.17480488764,-2.37440499852,-0.152403350643,0.49049950036,0.671645064167,-0.0335211218684,0.145239148548,0.564522112799,1.45505541047,0.574148702192,0.149881051239,-1.91695232957,-0.543391992253,1.6307960678,-1.50594078589,-1.38310134124,2.21706853084,-0.699083365674,-1.20614846664,-2.38691413893,-1.81602259464,-1.82932903509,1.15284786763,0.408790745683,0.171974980893,-0.598948227846,-0.0263103707354,2.63764869351
EXOSC6,-1.04978846137,2.66561629192,2.32444120853,-1.44323553972,-1.19079571213,-0.77836217109,1.17481833854,-0.287298776288,0.0967480470637,0.974897466669,0.775680256596,0.965308018062,-0.148485006614,-1.02088402629,0.23890572008,1.41356162495,-0.0129974225993,-2.85994302004,1.06666084737,-1.48190239393,-0.600189454966,-2.39453676182,-0.0950106295892,-3.16469266119,-1.26009442894,-0.0461020030777,0.490116323592,0.609048215748,1.57460722123,3.55374905072
EXOSC7,0.380099193556,2.70409580053,2.17780107116,-0.700748137966,-1.27067369591,0.739890150954,-0.367491379149,-0.304887601736,0.306409840343,1.2564807872,1.87948289877,-0.0866926162382,0.0540641180113,-0.566618574949,0.336823072038,1.64537750197,-3.77746645855,-0.955728622783,1.67086903726,-0.628167577672,-1.6940240373,-1.8191063644,-1.72000624588,-3.03066728998,-0.170937062134,-0.0913562127259,0.523247137949,0.898595510644,-0.671524478063,2.41658158458
EXOSC8,-0.643180083443,2.36184468781,1.45344824057,-0.476820799145,-0.598576475008,1.37372279882,1.53058463347,-0.597007350368,0.065813375808,0.805224660354,2.05643986801,0.277681032421,0.906115418979,-1.50915827123,-0.231899275,1.09877683524,-3.5200363944,-1.62461983648,2.74778592799,-1.05894224559,-1.17529445077,-1.00846251297,-0.0377007404731,-3.00494589981,0.623909530962,-0.684968732229,0.27035358389,-0.488293079962,-1.36341757938,2.2039824639
EXT1,0.142782781608,,,,,0.787895065064,-1.13257680478,-0.415517126066,-0.680201405073,2.89194557364,1.33270270107,1.27307522021,-0.803022956709,0.615520193468,,-1.39623258317,,-2.57794788138,-0.804499938356,-0.130041926692,,1.59147239137,1.07078532487,-0.245370887103,-0.140380959656,2.4956142921,0.802926055672,,-2.51850140258,-2.12356505279
EXT2,-1.57482747454,-2.03432757266,-0.604564694756,-3.83524802902,0.549651940101,1.65345507372,-1.85169232476,0.725070347437,-0.435013594802,3.62082595503,0.462475741455,1.08614094986,0.0685274281683,-0.832531725699,-2.82643908449,-1.71745884649,-0.702526216182,-0.66948075722,2.16676296386,0.120816612637,-1.06632759779,0.335944051897,0.847783032021,1.13814615958,2.15081441957,0.102294182993,0.888134368686,0.169213981849,0.00507959354647,1.00391868595
EZH2,-1.72653999513,3.21044702408,1.80521414396,0.617225165166,1.78688322859,-0.522411484495,-1.32637351138,0.312548601845,0.459209906935,0.47546603074,-0.152008690091,-0.570057509406,1.47708132143,-1.56097247867,-3.64122616396,0.425407331381,-1.31974336356,-0.913866082364,1.60795864549,-0.244550433574,-2.58756038857,-1.23829058437,0.918348011337,-0.3751888814,-0.0621041875835,-2.33033239693,1.03778070038,0.833156449325,0.749832681079,1.50804140527
F13A1,1.18292135603,,,-0.587104341317,-1.17751222496,1.39050201293,,,,2.0199222739,0.555994054809,,,,,,-0.164332698124,-1.77310456527,,-0.524187055791,-0.315059639123,-1.52020542924,,0.433633862385,3.36600177116,-1.0567191762,0.808220913941,,-1.25246659365,
F3,,,,-2.38274029328,0.516883672556,0.717393699703,0.215060322898,-2.51185613454,,-0.933554647557,0.413827216406,,-1.09803056488,-0.425184596594,1.65787328704,1.57581886179,2.92990778688,,1.11390564463,1.16320596143,-0.356088589412,-2.10893285278,,,0.661892393308,-0.383315020828,,-1.14680510791,,
F8A1,-1.55703512114,,0.0587089512385,0.417095460301,1.00169238205,-0.481752905604,-2.00715667545,1.63030730787,0.512284223002,-1.17936593375,-1.79429408016,-0.312205215339,-0.196521055876,-0.700556077733,-2.42485302753,-0.584548112786,2.16498510181,0.67226627995,0.52863591288,-2.37454965712,2.21755487251,-0.222172721565,3.05965467492,1.94899401367,0.434288042156,0.470651894542,0.923348809637,1.14578677587,-1.14232198494,-2.15524251111
FAAH,,,,-2.55382796482,0.52040180314,-2.19775869863,,0.808126243729,-0.279576949954,,,2.26987626938,0.446579849158,-1.08200451604,-0.765206865782,-1.29006691518,1.02397881788,0.208180683818,0.397770114627,,2.44521878276,1.92506672983,,,-0.914147189456,-0.795986769002,,,,
FADD,3.51227697626,-3.16437209,-1.18294412617,-1.12449506206,-3.56380103628,1.17042032018,-0.0761661426383,0.558452607468,0.414864256517,0.469542610613,-0.279381624809,1.16264268976,1.410677431,-0.608579697471,-1.14050711051,-0.418075290474,2.97104034874,-0.899044926914,1.14544825638,0.419148426818,0.710555031112,-0.633695066667,0.46120548121,-1.73996642292,-1.51156873114,0.0248464441148,-1.97188078212,0.773946264263,1.26831813521,1.04229330276
FADS1,1.39953903924,1.61684590985,0.865187024314,2.76428257935,2.71450796814,-1.63418396969,-0.150973906327,1.42715240409,0.860028863299,-0.849545293133,-0.690113085156,-1.00489701551,-0.185075325723,-1.28620667616,,0.18171210081,-2.53926983916,-1.10482861631,1.75088526871,-2.44083303622,-0.0894185396118,-0.971639031129,-0.141450109796,-0.393392327962,1.41609913336,0.714005892016,,-3.40514828426,0.455898126341,0.140811157782
FADS2,1.39730537229,-0.658861857114,1.95567254338,0.267826377275,1.89386681305,1.36640041413,-1.61894106704,-2.46672910174,-0.575650905679,1.59938695862,1.895082608,-0.427429197101,2.02019885779,-1.12089932795,-0.658458501201,,-1.30254262326,1.14814541735,-1.64476567872,-0.186619435492,0.288035986931,-1.80561414918,,0.270660040855,1.26090116362,-0.926582026516,0.406129421964,-0.729491985442,,-1.24900551843
FAF2,-1.36293900067,2.47125425156,0.438466587912,-2.07612426234,0.782112244353,-0.527843822702,-1.11559797311,-2.86797970415,-2.04512518369,0.0393197621186,-0.954679497095,0.28063798777,2.97508933273,-0.472831890382,0.0420732971976,0.737241953276,1.52668475181,-0.738242936851,1.63933640934,-0.262868605978,1.49108344137,0.702980091691,-0.444058128877,-2.4168444713,-1.12316967082,3.39029940398,-0.101815340339,0.662385569087,-0.62630959271,1.00702175454
FAH,3.06830345652,-2.83201934675,-1.582103522,-0.0394735523992,0.244070146532,-0.98910133723,-1.67119964793,0.613177329417,0.0773952577494,0.0869878508819,-0.315989519576,0.0417610193692,-1.70810241559,1.84242118637,-1.45934924414,-1.89983436821,2.05290167036,-0.40464912935,2.03014081959,0.80315976524,0.0905018390935,0.0316566176938,0.26274133683,1.13655282882,1.33654674728,0.729597801136,0.181883880434,1.61307107367,-3.9135510028,-0.839434677003
FAHD1,0.530251441921,0.464509453176,0.586520108115,1.78799443204,-1.63930016445,0.486172074893,-1.09128790305,-1.07610391994,-1.76244077323,0.368756332094,0.313115840088,0.0568578415927,-1.0647361513,-0.207784068856,-2.61072167031,-0.777172184218,0.624405385653,2.58985339413,3.89469297855,1.16490456737,0.786078143131,-1.75331624966,-2.99946709466,0.400947089747,1.45695735776,-1.22769477672,0.183977808753,2.3195008391,-1.28526115841,0.147774330048
FAHD2A,0.74287231209,-0.567457786281,-0.71800575793,1.55275416939,-0.112364827758,0.15380206654,0.115409659444,0.924791892891,0.791894214464,-0.024745446116,-0.434222711846,-0.872970154226,-3.27947473845,0.303555156639,1.76159443455,0.403760876975,-0.560357469982,-2.20394600293,3.12158903609,-0.611465013836,-0.51852667762,1.06699735717,0.0157465279686,-1.78589780686,2.15914782503,-3.28889834925,1.59982641415,2.52191626997,-1.43186476043,-1.39997343861
FAM103A1,-1.14540811395,-1.69734763534,-0.0744701650088,-0.864485313327,-0.601009376489,-3.28520259318,0.0220557374883,2.04194233613,1.76316800396,1.25643548233,-1.68903584708,1.06798424389,2.66738001309,0.0460829922177,0.782252829753,0.553296893003,-3.08961618303,2.05713936399,-0.0554695070561,0.0425521085813,-0.109514004583,-0.113399018028,-1.02783431986,1.95163745605,-0.758131624541,1.59655706739,1.24837095638,-1.655406735,-0.715987066237,-0.759597124185
FAM105A,1.11019673775,,,1.24682450599,-0.650516727307,0.540950125351,-1.17602933008,,-1.59300416421,-2.21034797611,,,-1.3936525377,0.424511005813,,,,2.22089471885,0.386840217453,,-0.506040026761,2.38269981588,-0.761940750467,-0.0946828548078,-1.09531016263,1.77269399559,,,,
FAM105B,-0.176114340191,-2.16573707541,0.633915135001,0.271583341855,-1.30059307397,0.127436939665,-0.153686209716,-0.297371257311,-0.777176778328,0.15555815192,-0.0254242510433,-1.36461640533,-0.417451335403,0.410506460894,2.83706923974,3.61569604693,0.907924288537,-0.0100936002929,-4.02105861481,-0.729760285141,0.404429680592,1.0747921461,2.19712956208,-2.85536870567,1.16211058967,0.699857678548,-1.92832077924,-0.518441852394,1.83057866411,-0.102651778675
FAM111A,-0.138308058545,,-1.9345304482,0.0903206934773,1.696947772,1.65628707974,2.54969558548,0.951958128751,-0.106571909949,1.43251978454,1.36998619128,-0.151584095751,0.0306417535995,-1.41337112467,,-0.312202377497,0.717470052659,-0.47026948029,1.07792644754,-1.64388521041,-0.135281619398,-3.08721205288,2.24392442418,-1.5128153409,1.9494223692,-1.60957267324,-1.64368942548,-1.47574930617,0.220701412569,-0.483500430964
FAM111B,-1.81298770511,-0.424950117301,,-0.980785981348,1.36952561672,0.17992254796,2.79532897699,,0.516737620799,1.5687360462,0.870462552707,-1.02691262389,3.22796122853,-0.867777818809,0.0253989508672,0.284038567744,-0.991237827243,-1.7725779866,0.746142184553,-2.17197281312,0.6719025194,-0.0385360229025,1.61257456478,2.14561692916,-2.698432409,0.998586958041,-1.51004161109,0.0357846544538,-0.850361741815,-0.899506723833
FAM114A1,0.746688103845,-1.50666906504,0.780095328227,-0.192223426639,-0.4096299571,1.01133040897,0.249203829859,-2.41570840763,-2.57466691772,2.51294705367,2.8345484243,0.374080765324,-3.44149735256,0.197027174358,-1.91241814326,-0.31868497541,0.826902569138,-1.67503205139,0.913100484685,-1.07035907526,2.09258387252,-0.435252679926,0.176364382666,0.208600443869,0.807720513886,-0.564967228746,0.567906936525,1.52069599396,0.609237246854,-1.37799706412
FAM115A,-3.98553440452,-1.58835596517,-1.54023524849,-0.396780298765,1.13786171307,0.237688413588,-0.130269340493,0.375809143356,0.40560112749,0.0625256049343,2.05129179913,-0.328644359472,-2.64980263232,0.467112909004,-1.57291538605,0.429575899664,0.630416658064,1.14694119444,2.19520575092,-1.89473586218,-0.503816669722,0.151216922421,1.11724503285,-2.01243874602,-0.39378639298,1.19417918639,-1.088746456,0.718353552777,1.12700399968,2.20509088574
FAM117B,,,0.872103070191,1.19583522658,0.474948797819,-1.39021004119,-1.5299017745,-0.772869154159,-1.4577760282,-0.0151475980435,-0.362951309052,-1.56426604892,0.454016663201,1.44038679923,-1.83081469901,,,3.68901051821,-0.597581352188,0.697286646884,-1.93370615439,-0.616311411021,0.786416596762,1.93983190087,2.34286711884,-0.392941156244,1.34191753127,0.365212210778,-1.69017668046,
FAM120A,-1.31777885022,-1.59193163012,0.223779772801,-2.20281589131,1.26081857513,1.47423940628,1.80625384573,0.170167266495,0.920625227266,-0.0222727747646,1.03972013942,1.6123751156,-1.84863269015,0.195958626359,1.06876775263,2.01465118109,-0.0959392881885,-0.933728478131,0.27641558408,0.0670084275411,3.72450257488,-1.43673014714,-0.213949816763,-1.76998817619,2.12251417555,-0.610989906749,-0.413732711004,-0.883674832917,-0.811928093985,-3.49732712645
FAM129A,1.65549920492,-0.803837858166,-0.812623429753,-2.05642770864,0.64088574307,1.70114583961,1.57600284585,-1.89835712719,-2.150415946,-0.188829883087,0.608018146093,1.32125093671,-0.479549623942,-0.416916259354,1.8693176926,1.3492665841,0.579473270213,0.494147952463,-2.08957521264,0.496531316176,0.635991330857,-2.30221114711,1.93617462384,-0.5774276296,-0.0217634125582,-0.150059126352,-2.36900779793,-1.39663603003,0.831217507421,0.519691983982
FAM129B,-0.0541105221851,-2.07078430536,-1.55198159628,-1.15725049843,-0.902538865354,0.913853900751,0.369484438216,-0.178538615668,-0.413777363409,0.802708320471,0.674354146237,1.89269291841,-0.707268471307,0.312229824071,1.08365337337,1.29714209885,2.27409955268,0.00367971780143,0.961878233031,1.28643999978,0.0169845923689,-4.07676272437,0.138641137509,1.00670955795,0.668713624809,-0.241585866015,-2.32794187562,-2.73674659377,0.0320493415722,-0.33588844244
FAM134A,-0.0572878469022,0.00155417696943,-0.238874473978,0.286744879544,0.742203044527,0.100990808216,0.68683991036,0.639655043829,0.14956789642,-0.861677980982,-0.616757064932,-1.17681803002,-2.07396883312,0.661401580559,1.2450905088,-1.3354653857,1.7599734936,-2.6103966396,,0.0113197779478,3.10368062807,0.393895606855,2.28637710857,-0.386420834881,2.67465040048,-0.814925598447,-1.68997175626,0.388946191709,-4.00627659188,
FAM160B1,0.390136994333,-3.35012676222,-0.607602230046,0.291724661751,0.663591315721,1.90919485594,-0.0357230120027,2.49866178325,2.04834553949,0.245943648158,2.01267272312,-0.323083352023,-0.177982860854,-0.881243079202,-0.643926457637,1.12468999046,-0.464272867874,-1.59559942268,-0.715785551708,1.32070694423,-1.89859028338,-0.394962865106,1.43190223652,0.412603699006,1.7375464326,-1.93939018744,-0.20253734819,0.818432567148,-2.71600809165,-2.12770009925
FAM160B2,-0.173595607416,,-0.138120324129,0.220000690145,2.25610752938,1.04284985682,,0.569574402499,-0.00709433695852,1.96093571003,,,-2.43208359368,1.75701789479,-1.04305586237,0.833280655108,-0.248603877543,3.71762200195,,-2.78360135036,-0.0940123595766,-0.706188940793,-1.34903142419,,-0.627068760947,-0.968954881672,0.845515425976,0.254944215641,,-2.17797565112
FAM168A,-1.98549452408,-1.94460206626,-0.640100598359,1.86031954162,2.58911640457,-0.00998996289921,-0.142605616879,-1.53685144892,-0.37894217903,,-0.896498616504,2.3202755515,2.2398765464,0.963760000367,-2.28721207577,0.140281996496,-1.39582312547,1.8043938583,-1.34391470062,-1.2734593901,0.273524085821,,0.647116534972,0.540003945964,0.68479824977,0.696675408845,-0.233566355327,,,
FAM173B,0.684993662063,,-1.94059343651,,1.20789551785,-1.59250337997,0.970355262921,-0.494073114721,-0.104507974577,-0.687177186498,0.0237047807239,0.791203810628,-1.7268134191,-1.52776283757,0.969873405892,2.66770720553,,-0.294854314243,1.00468802771,-0.716550202392,1.15673734023,,1.2506679882,,-0.718628517278,-1.27404744612,1.63109405067,-3.83933371633,1.0756243332,
FAM175B,-2.21210224268,-4.07748740441,0.875107950812,-2.17491871102,-0.777605227718,1.04143946619,0.400568726994,0.214259212124,1.5865642535,1.73815437505,-0.681893092131,-0.641677844977,1.81264900214,-0.819021572499,0.650144212945,0.0684034235933,-0.877294267374,0.735882068863,-1.05391366616,3.55719793177,-2.38000605005,0.394856893721,-0.696384337015,-0.514349566435,2.06820592987,-0.178966246528,0.283443761282,1.66865574101,-0.239463865213,-0.469590771155
FAM184B,,,,2.49317292479,1.43876182191,0.635056810992,,-0.82895348895,,0.899314070332,,0.794661689124,-0.558061354075,,1.61903216093,0.502382163343,,1.05727541185,-1.39267430642,-0.364188920254,-0.372414929961,-0.0865512473596,,,-1.37822899157,,-2.01429246745,-3.38324829508,,
FAM188A,-0.646741991138,2.47175117816,-0.0222685811132,1.18700870132,-0.218402822186,-0.54488152927,0.80919290345,-2.61010861159,-0.150206147075,-1.45401411702,3.79598029578,-0.434883075903,-2.69329904983,-0.0820658538478,0.178108950473,,-0.243144162848,0.713673801563,-0.137790233021,-1.13411044152,0.202569511153,,1.08408947022,,1.08524966226,,-3.09722381139,-1.01078133873,1.21302179116,1.69127766136
FAM188B,,,,-0.968532945308,1.87013174764,-1.53370077185,-0.0158823766242,,-0.605249529791,2.25616867735,,-0.398794330149,-0.174605662813,-0.693484172746,,,,-0.797689521988,2.60017924048,-0.0639720209867,-1.04479313658,-1.02786554074,-0.74580316003,,,0.936323163324,0.810566675301,-0.483807175982,1.92252829726,
FAM195A,-1.80042667277,0.679675409535,2.18847449417,-0.473474437926,1.53193416334,-0.110549708396,,-0.771645324055,-2.57654749041,-3.0464154408,-0.377401892708,,1.45942997602,0.207659842858,,,-0.843572254251,,,,,0.237371364258,0.106159866481,2.63399418708,,-0.178033377812,,1.94685029788,-0.567214755107,-0.393850121556
FAM203A,-0.253304581226,-1.98798051482,0.0770620752766,-2.99793395827,-2.67559027906,-0.352852103,2.60411158832,-0.339363997066,-1.2279869945,0.168976661855,0.258875358248,1.34711746577,1.58851372481,0.245914484633,-1.48128492264,-2.18476389134,0.761955232377,-0.270980632909,0.172283186436,0.362137042432,-2.04462470438,0.94486937124,0.442373129664,2.12688948894,-0.880206165908,3.62636856726,-0.56663369951,1.12116147739,0.684602962775,0.467303702237
FAM208B,-3.32763769676,1.78734372837,2.14585721749,0.357408196524,1.54899653022,-2.17963803162,0.452099220232,-0.934017287519,1.42332771575,-0.834132475109,0.699938929511,1.21357870306,-0.0739847835069,-0.14836902158,0.470209465735,-1.98387954651,-2.1917243148,0.320409019572,-0.609386194945,-0.8187250115,-0.993346590424,0.706628533873,-0.611474027796,-2.12953695566,-0.568930857628,1.17994982914,3.66708185929,-0.932998173822,0.40907457299,1.78375675056
FAM20B,-1.04140976929,1.02709556497,0.340249552774,3.36077856367,-1.73641750498,-2.48855555877,-1.02844235079,-1.59804844089,-0.176600527999,-0.649295728956,1.33689987779,0.925280901164,0.225501586008,2.12787118231,-2.27900311386,-0.374388777663,0.536324580529,0.959980913389,0.137301833783,1.66087028861,2.20627378861,1.07849125439,,0.292197920594,0.100457369493,-1.56689510602,-0.907589246927,-3.46230648409,0.472079784232,-0.17274884944
FAM213A,-0.0383108167265,0.646082365307,-0.496998139892,1.44204983416,1.3378252382,-0.00826192367886,-0.819974997608,0.227351131347,0.453771291861,-1.35645785902,-4.07741848504,-1.71348430859,0.156390636504,0.432897817951,2.86444880078,3.40360506728,-1.20540715895,-0.573977783159,0.0185744479459,1.50041975643,1.14436932012,0.458853791183,-1.78487097028,-1.67332089599,0.471756507941,-0.284580386465,1.00357318003,1.12910403885,-0.931109654226,-2.62542202567
FAM21C,,,,2.52085403189,,-0.903553041313,,1.31068663104,0.846324602138,0.375496582147,-1.22017136726,,-2.77990768231,0.690363315234,-0.800798568473,-0.581128911403,,-2.1830025691,1.19602897295,-0.347119738661,-0.490414884794,-0.963678463852,,,-0.310264582921,,1.75570471978,1.90212395043,,
FAM3C,-2.48223399694,1.7499830304,-1.41399164365,0.775617772393,2.96080485581,-1.42833692138,-1.64487334626,-0.588494707764,-2.30761080437,-0.578055046692,0.54219232742,-1.92480276704,-0.319307254325,0.367340513133,0.527867329312,0.952048375318,1.60298692536,0.115017524644,1.29542225043,0.809638296109,3.59290367482,0.884746630344,0.511790996277,1.05746285129,0.123337697781,0.295220538046,-2.36781383183,-1.28732848239,-0.710943410157,-0.690816434556
FAM49A,0.558884291319,-0.545196484541,-0.684508747622,,,0.708208353822,1.51206127732,-1.32721536155,-1.43259364674,,,,0.261144439925,-2.35050754206,,-1.41890904874,1.69789018843,0.527995441073,-0.968945932086,2.82914111618,2.69153459191,-0.718788258914,0.937272461042,-0.291220094584,1.0982071546,0.547717029971,,-3.0163575474,-0.452142750829,
FAM53C,1.00926391835,,,-1.38686122129,-1.07590665163,0.776626016875,0.600058492074,-1.69563061062,,-2.47243851977,-0.330730073438,0.924636826702,-1.32357017547,-2.70939191932,,0.689280639948,2.24233837546,-0.157023454668,0.962287524323,1.08866040015,-0.410210280025,-0.823614887793,3.70894076651,0.923921110872,0.517240019639,0.438272636222,,-1.32307743859,,
FAM83B,-0.196859809161,,,0.268111965922,1.94115424462,0.889294340779,1.1312055782,0.0653592000703,-0.654217200108,,1.83644833457,,-2.21930399372,-0.578543935992,3.1859779274,2.9687469567,-1.78165180686,0.964842620659,-0.273709834797,0.0488859243742,0.410930864544,0.0810147171104,0.235162068016,-0.988260535422,0.625311054033,-1.29249363788,-2.82791889508,-1.98992803289,-1.11571729488,
FAM83G,-0.666424030359,0.406931172968,0.471157242095,1.24474084098,,-0.0339218391384,-0.97316449688,1.86046733833,0.922054707403,,-0.888760081356,,-1.74540916233,,0.931180504764,3.62030081582,0.0551218013722,0.676340338139,-1.8991157488,-0.499089591779,,-2.47946541105,-2.31975339208,0.977116633316,,,,,,0.457760730202
FAM84B,-0.330767589715,-1.76687305471,-2.06582296398,-0.00133136610869,0.0281343963103,-0.499115150464,-2.12750070378,1.24936574221,0.996107200138,-2.38389916122,-1.63679083081,-2.60010353506,2.04138375955,0.00502951469802,-0.54580772127,-0.313289568569,0.767978220441,0.865527919404,3.25784143032,2.80807101981,-0.08718173782,0.238360270943,1.91269121202,0.599927403562,1.07491569852,1.70236622539,-0.928594266081,0.215587007276,-1.16822752237,-0.752190885689
FAM89A,,0.595144529213,-0.885760367136,1.92900149508,0.157306581489,-2.89840163059,,1.74939487175,,,,,-1.26131831164,-0.651309097434,,-0.28849766461,0.110552352321,0.515671549572,,3.33285992162,0.291656433885,0.730776442701,,,-1.92165134496,,0.415954768456,-1.6708637925,,
FAM8A1,,2.91448307696,2.04421612483,1.61754908628,2.76455286739,-3.10139386299,,0.923225751924,1.66485805526,,-0.140785880973,-1.25420154595,-1.00026778005,0.328373818275,0.285982247079,-0.0621949617081,-0.496607936873,-1.34635941216,-0.439957753102,1.60635253115,-0.508030664284,-0.412534041648,0.285632791756,0.122308276336,1.1319674077,-0.220553326789,-2.92508109953,-1.83482230914,-0.930063144533,-0.658733903267
FAM96A,-0.693307501073,-2.15981313304,0.740664926139,-2.69523411157,0.015222882904,0.0176361222228,-1.98325310438,0.215781170134,0.163282640344,1.69060943477,-0.321801801674,-0.7569807761,3.63191829584,0.0442388161201,0.761827598535,1.19910771562,-1.6451691669,0.458910740413,-2.48430915373,-1.0784196469,2.48192547702,-0.13974001229,2.64810618238,1.32019642756,-0.931250955792,0.650526680613,-1.22010549302,0.275552772697,1.66204674642,-0.910347757302
FAM98B,-3.21951026681,-0.393655271107,1.47845583574,-0.759300248787,0.851166833191,-2.18249903838,-2.14330922444,-0.552859354464,-0.0104993044001,1.27990717546,1.11388038263,0.00666439324259,-0.0691349105594,-0.379736567829,2.05063521994,-0.942107486081,-1.097169294,2.7085629906,1.21149477535,1.07223742704,-1.04427448724,-0.651580067975,0.208658197045,-1.11889329826,3.81770698306,1.11843981079,0.314384487341,0.921165731659,-2.80730985611,-0.503758833531
