cnv,effect_size,f,f_pval,ll,meas,pair,protein,rsquared,f_adjpval
2,-0.178952842723,0.0843091662542,0.771749492452,-526.902186313,6,IL18_B2M,IL18,0.000292654488883,0.94946634632
2,0.082955771519,0.0842695009937,0.771775671407,-494.568677706,15,APOB_C4BPA,C4BPA,0.000256072710864,0.94946634632
2,-0.113445602958,0.0841257855708,0.771980619962,-518.293221949,12,LBP_PLG,LBP,0.00027756579251,0.949535603929
2,-0.0994901582278,0.0841600307153,0.771919276876,-566.835681465,16,HNRNPA2B1_SFPQ,SFPQ,0.000254965372187,0.949535603929
2,-0.139474641975,0.0841374083725,0.771949080507,-568.125687197,8,ALB_COL6A1,ALB,0.000254896854581,0.949535603929
2,0.113349762206,0.0841300604523,0.771959872245,-585.476470941,14,PMPCB_TRAP1,PMPCB,0.000256428314399,0.949535603929
2,-0.12069419343,0.0841096444029,0.771985663874,-571.484830325,11,RPL23A_RPL19,RPL19,0.000254812764218,0.949535603929
-2,-0.144862200893,0.0839655367514,0.772178452014,-550.899718529,7,NNMT_VCAN,VCAN,0.000258288767374,0.949591650943
2,0.0911187983857,0.0839628065833,0.772179254603,-564.987808577,19,ATP5L_ATP5C1,ATP5C1,0.000254368027666,0.949591650943
2,-0.123249016234,0.0839873330631,0.772154366945,-555.759261228,11,BGN_C8B,BGN,0.000264874091465,0.949591650943
2,-0.159827374233,0.0839584991948,0.772184936227,-566.967584846,6,SMC1A_DEK,SMC1A,0.000254354981613,0.949591650943
2,0.0882067396171,0.084051645486,0.772087927013,-509.878333963,23,MRPL24_MRPL17,MRPL24,0.000290751582481,0.949591650943
2,0.149483865385,0.0838971422139,0.772310480256,-457.468648831,7,MYO1F_NCF4,MYO1F,0.000316492790087,0.949594822875
-2,0.122703001248,0.083938638216,0.77224830407,-452.138920149,9,HTRA1_THBS2,THBS2,0.000306251576189,0.949594822875
2,0.0720267920264,0.0839219443088,0.772252687217,-465.502685531,23,SPTA1_CA1,SPTA1,0.000281537976827,0.949594822875
2,-0.114722448474,0.0838864397904,0.772281117622,-479.173203559,7,KNG1_C3,C3,0.0002556859488,0.949594822875
2,0.101230282619,0.0838232120819,0.772365133343,-535.405381389,13,CP_C9,C9,0.000256274404704,0.949595884958
2,0.161842458078,0.0838161221297,0.772372826467,-571.408974776,6,SMC1A_RBM14,SMC1A,0.000253923755228,0.949595884958
2,0.0896397845659,0.0837628729984,0.772443142007,-575.500167486,21,A2M_HPX,A2M,0.000253762476134,0.949644537793
2,0.169348005643,0.0826986037094,0.773858105775,-545.37692102,5,MRPL39_MRPL1,MRPL39,0.000256762018165,0.949702882691
2,-0.153562798681,0.0827302519103,0.773811538169,-581.218072185,7,DPYSL3_FN1,FN1,0.00025063489946,0.949702882691
2,0.0466522147407,0.0829202842388,0.773561238763,-293.068550355,14,MCM5_MCM2,MCM2,0.00025429201924,0.949702882691
2,0.162473604869,0.0835663553438,0.772742352398,-470.610404153,6,IL18_AIF1,IL18,0.000308267876461,0.949702882691
2,0.0886608271889,0.0833587951229,0.772978069323,-570.895513161,21,A2M_AHSG,A2M,0.000253306017746,0.949702882691
2,0.183483708257,0.0825681326418,0.774027211906,-585.809110485,5,ARCN1_COPB1,COPB1,0.000250143874937,0.949702882691
2,0.124689901737,0.0827972276887,0.77372990842,-575.102915497,12,COL1A2_C8B,C8B,0.00026112179031,0.949702882691
2,0.129885222628,0.0831425678547,0.773294844624,-497.360548987,10,IL16_RHOG,IL16,0.000294744900733,0.949702882691
2,0.10760436219,0.0831948927566,0.773194672823,-561.880348897,13,CFB_COL6A3,CFB,0.000252042194343,0.949702882691
2,0.159314788181,0.0826026897587,0.774034248806,-439.234513116,6,MRPL16_MRPL28,MRPL28,0.000323827218664,0.949702882691
2,0.157317428571,0.0826161078437,0.773970169714,-515.178922014,5,CFI_A1BG,A1BG,0.000259731603237,0.949702882691
2,-0.111220317742,0.0833599585685,0.772984005744,-473.443670992,8,MNDA_MYO1F,MYO1F,0.00026372776656,0.949702882691
2,0.0463974203538,0.0828146544536,0.773707344336,-524.393137828,83,MRPL13_MRPL19,MRPL13,0.000262003027732,0.949702882691
2,-0.114205465982,0.0829127653781,0.773595354693,-507.572002408,13,PLG_AZGP1,AZGP1,0.000287808688763,0.949702882691
2,0.0823399227575,0.0831544470272,0.773254535038,-522.633847235,20,CFH_APOA2,APOA2,0.000260604315421,0.949702882691
2,0.0818322753623,0.0826340401013,0.773975573256,-471.623378386,24,MMP9_S100A9,S100A9,0.000300397152985,0.949702882691
2,0.103847466165,0.0824351303499,0.774212301455,-539.277260444,14,MSH6_MCM2,MCM2,0.000260802629909,0.949702882691
-2,0.187093092308,0.0832826919579,0.773095110101,-540.716708351,5,MPRIP_LRP1,MPRIP,0.000275694474768,0.949702882691
-2,0.102626970549,0.0835403509752,0.77273724507,-445.801567789,7,PALLD_TAGLN,PALLD,0.000253088508704,0.949702882691
2,0.123569648958,0.0832779918965,0.773084545827,-594.877226642,12,MYH11_COL4A2,COL4A2,0.000252293882935,0.949702882691
2,-0.100707511902,0.0828738891161,0.773629847178,-554.391665122,17,MRPS22_MRPS18B,MRPS18B,0.000263859942728,0.949702882691
2,0.137948074557,0.0824406520215,0.774206143965,-558.337033351,9,RRP1_RSL1D1,RRP1,0.000262480932873,0.949702882691
2,-0.106149996805,0.0825500470922,0.774052939784,-586.123360926,16,DDX47_DDX21,DDX47,0.000252382913978,0.949702882691
2,0.176317685512,0.0830900575624,0.773361517722,-495.320716238,5,SPARC_FN1,SPARC,0.000290440296718,0.949702882691
2,0.154969801768,0.083134903046,0.773284649748,-551.555571966,7,COL3A1_MFAP2,MFAP2,0.000266387041619,0.949702882691
2,-0.0880374471895,0.0826244634791,0.773952794933,-596.73051216,25,SART3_CHD4,CHD4,0.000251075132313,0.949702882691
2,0.0525946352029,0.0827134794735,0.773860154506,-512.666839365,86,COL14A1_PRKAR2B,COL14A1,0.000287117121588,0.949702882691
2,0.0956288806922,0.0831099723451,0.773312347258,-558.422885831,18,MRC2_SERPINF1,MRC2,0.000258842554354,0.949702882691
2,-0.0788078654122,0.0832522569772,0.773138763372,-472.728150747,20,PON1_SERPINC1,SERPINC1,0.000280232077523,0.949702882691
2,0.175489688139,0.0836253438862,0.772624861528,-598.664938512,6,SMC1A_HNRNPU,SMC1A,0.000253345932562,0.949702882691
2,-0.147520719084,0.0834095753593,0.772954742319,-410.821000629,5,NCF4_HK3,HK3,0.000314654076213,0.949702882691
2,-0.0445549525413,0.0831151788133,0.773301472757,-458.004526806,46,KNG1_ALB,KNG1,0.000253335740146,0.949702882691
2,0.113648402174,0.0836375740749,0.772636620197,-490.352582267,12,AIF1_GMFG,AIF1,0.000292353574585,0.949702882691
2,0.169923157407,0.0828707527546,0.773625910734,-585.892479604,6,COL6A1_KNG1,COL6A1,0.000252590915717,0.949702882691
2,-0.128046596998,0.0835442366264,0.77273210584,-592.237054914,11,RPS10_RPS16,RPS10,0.000253100277445,0.949702882691
2,0.186379246154,0.0826707762112,0.773907359585,-540.675526262,5,PLEKHO2_HK3,HK3,0.00027366937666,0.949702882691
2,0.116708757937,0.0825505873161,0.774051114796,-488.977749177,7,FBN1_EFEMP1,EFEMP1,0.000250850697397,0.949702882691
2,-0.0754389009901,0.0830170585324,0.773430547707,-568.977146025,29,RPL7_RPL18A,RPL7,0.000251503574077,0.949702882691
2,-0.0883391944444,0.0832917437254,0.773092739171,-491.186484923,20,FHL3_ZYX,FHL3,0.000289123826728,0.949702882691
2,-0.123859664308,0.0831522862388,0.773252263565,-505.912642794,7,FBLN2_FN1,FN1,0.000253448815215,0.949702882691
2,-0.100179192593,0.0826861516858,0.773896493046,-528.719812606,20,FHL3_SERPINH1,FHL3,0.000287022287908,0.949702882691
2,-0.109065576344,0.0829070019386,0.773580576665,-577.025371302,15,FLNA_TNS1,FLNA,0.000256612157876,0.949702882691
-2,0.122946489688,0.0825073959117,0.774120318265,-556.664803007,12,ELANE_HK3,ELANE,0.000266942948687,0.949702882691
2,-0.0744074763476,0.0826047220098,0.773979615111,-551.028350893,27,HEATR1_PDCD11,HEATR1,0.000251780255402,0.949702882691
-2,-0.165415828631,0.0828012195287,0.773721111972,-568.352928379,6,GLRX_RAC2,GLRX,0.000256284826107,0.949702882691
2,-0.105992557901,0.0836392692954,0.772632925403,-484.664227437,13,AZGP1_KNG1,AZGP1,0.000290329813618,0.949702882691
2,-0.165322443396,0.0824783663138,0.774151206603,-567.041578856,6,TOMM22_TOMM40,TOMM22,0.000256078401819,0.949702882691
2,-0.159110191648,0.0827806767443,0.773744502664,-592.898740026,7,HNRNPM_PRPF19,HNRNPM,0.000250787625379,0.949702882691
2,0.103804847097,0.0826699246991,0.773893422134,-587.980978442,17,RBM12_BUB3,RBM12,0.000252749327007,0.949702882691
2,-0.148795979205,0.0831214454669,0.773292058341,-515.12988059,5,RPL3_RPL4,RPL4,0.000251819738928,0.949702882691
2,0.149327117587,0.082466282717,0.774162824209,-547.383419405,6,COL6A3_VIM,VIM,0.000249835393093,0.949702882691
2,0.150638216693,0.0825208830077,0.774092885783,-587.842991059,8,FBLIM1_CNN2,FBLIM1,0.000253845955124,0.949702882691
2,-0.121876948571,0.0835541709475,0.772718967124,-502.848610171,7,RPL6_RPL7A,RPL6,0.000253130366211,0.949702882691
2,0.132955010559,0.0832826676541,0.773078351057,-589.941141052,10,RPS15A_RPL27,RPS15A,0.000252308044749,0.949702882691
2,-0.149148698248,0.0830963805113,0.773330956143,-574.45776318,8,PSMB10_GBP1,GBP1,0.00025960877488,0.949702882691
2,0.0508752413096,0.0835860445919,0.772677369658,-505.427206661,47,AHSG_C3,AHSG,0.000253996395252,0.949702882691
2,0.119532254995,0.0822771205791,0.774416583571,-580.496534674,12,CPSF6_NONO,CPSF6,0.00025154869687,0.94990659831
2,0.144799769659,0.0822600730636,0.774439876071,-501.659618873,5,RAC2_LCP1,LCP1,0.000252267857335,0.94990659831
2,0.169955757669,0.0818067629247,0.775043171671,-591.676745913,6,VIM_SEC23A,VIM,0.000247837842767,0.949912723627
2,-0.115342633151,0.0821453635624,0.774614114659,-495.446162239,11,TTR_PON1,PON1,0.00028124061969,0.949912723627
2,0.0986679806435,0.0819226891998,0.774895514286,-514.374866492,13,TTR_TF,TTR,0.000258364426786,0.949912723627
2,0.112183084718,0.0818379553226,0.775011193659,-559.577119571,14,MCM2_SMC2,MCM2,0.000261394770955,0.949912723627
2,-0.0985919203065,0.0819169251631,0.774909936574,-543.625083008,18,ASPN_FLNC,FLNC,0.000267630724435,0.949912723627
-2,-0.129265713099,0.0818226708476,0.775026922219,-567.548524112,10,MRPS35_MRPS27,MRPS27,0.000254834329041,0.949912723627
2,-0.135404902418,0.0819689273645,0.774826354524,-540.973868859,7,RPL6_RPL27A,RPL6,0.00024832900637,0.949912723627
2,-0.103714053922,0.0821249421447,0.77461962773,-588.781110637,17,ZFR_HNRNPL,ZFR,0.00025108355328,0.949912723627
-2,0.170758547988,0.0819230997434,0.774889250448,-587.610181411,6,COTL1_CYBB,COTL1,0.000250466607775,0.949912723627
2,-0.121907192527,0.0820671492772,0.774695142681,-505.911909624,7,APOH_C3,C3,0.000248626500634,0.949912723627
2,-0.156551954849,0.0818628766423,0.774984110584,-518.067561912,6,MRPL3_MRPL49,MRPL49,0.00027010153582,0.949912723627
2,0.111858632988,0.0818808494912,0.774944087604,-577.396399936,13,CAP1_ARPC1B,ARPC1B,0.000248062236196,0.949912723627
2,-0.121870690739,0.0819666489193,0.774829399243,-578.989673145,11,RPL32_RPL10A,RPL10A,0.00024832210542,0.949912723627
2,0.12074568652,0.0819360968399,0.774870776565,-588.099954015,12,SRRT_CHD4,SRRT,0.000248983878641,0.949912723627
-2,-0.105328258044,0.0820483504431,0.774720248928,-579.796707044,15,FBLN1_VIM,FBLN1,0.000248569562789,0.949912723627
2,-0.0804637901639,0.0822233534142,0.774487195703,-573.710099135,26,COL6A3_AGT,AGT,0.000249856563434,0.949912723627
2,-0.065829785519,0.0819962329,0.774836480807,-453.391411946,41,CFHR5_KNG1,KNG1,0.000312864805971,0.949912723627
2,0.0923765361716,0.0821760185949,0.774565185417,-548.180407328,22,CD163_GMFG,CD163,0.000270242799729,0.949912723627
-2,0.150236913043,0.0817725047606,0.775090650664,-570.636357727,7,CTSS_B2M,B2M,0.000250006303116,0.949912723627
2,-0.0935188396226,0.0818229839118,0.775051266973,-501.289358777,20,FMOD_SERPINA6,FMOD,0.000289043581285,0.949912723627
2,-0.0979777800149,0.0818004703159,0.775060729943,-556.269657408,18,MRC2_IKBIP,MRC2,0.000260443203629,0.949912723627
2,0.110738312111,0.0816409815672,0.775268383588,-586.298291139,15,C4BPA_GC,C4BPA,0.000251914861082,0.95009284968
2,0.098672222409,0.0812254822075,0.775822272194,-579.5239966,17,COPE_COPB2,COPE,0.000246077255951,0.950219887027
2,-0.0649207525253,0.081205912657,0.775858258585,-425.979257262,18,PTPRC_FMNL1,PTPRC,0.000259376516774,0.950219887027
-2,0.159656709492,0.0812601377827,0.775791665703,-548.181224178,7,MPRIP_PALLD,PALLD,0.000268113369153,0.950219887027
2,0.143926612315,0.0813926556222,0.77559789874,-603.101808945,9,RPL32_RPS6,RPS6,0.000246583592511,0.950219887027
-2,-0.133973021944,0.0814266138074,0.775553993553,-590.771709644,10,DCN_PDLIM3,PDLIM3,0.000248949060331,0.950219887027
-2,-0.177631490615,0.0813718759824,0.775636094405,-545.96918572,5,NOC2L_WDR36,WDR36,0.000260739292106,0.950219887027
2,-0.0971440574132,0.0811942432143,0.775864227601,-554.679395287,15,RPL18A_RPL23A,RPL18A,0.000245982638909,0.950219887027
2,0.106444885593,0.081267066614,0.775781087494,-507.491555993,12,C8A_VTN,C8A,0.000266378422364,0.950219887027
2,-0.132563085714,0.0814721499838,0.775491292027,-592.609575228,10,RPL23A_RPS3A,RPL23A,0.000246824365673,0.950219887027
2,0.158917717981,0.0812537287238,0.775789928857,-524.357005233,5,ALB_SERPINF2,SERPINF2,0.000253853444328,0.950219887027
2,-0.130337396664,0.0814430956663,0.775557060509,-523.467917255,11,SRRT_CTCF,SRRT,0.000283693347742,0.950219887027
2,-0.0967782214022,0.081492349454,0.775489608041,-522.648783402,20,AOC3_MFAP5,MFAP5,0.00028190095738,0.950219887027
2,-0.115046318061,0.081312127425,0.775705949316,-587.882263073,13,C4B_SERPINF1,C4B,0.000246339687942,0.950219887027
2,-0.155375205952,0.0812448207579,0.775858303106,-436.371327534,7,CFHR5_AFM,AFM,0.000331501583556,0.950219887027
2,-0.191029470336,0.0812191382604,0.775830791701,-601.923818156,5,FUS_ELAVL1,FUS,0.000246058041328,0.950219887027
2,0.095960141661,0.0814631806008,0.775506071293,-578.181791796,19,C4B_APCS,APCS,0.000250593127654,0.950219887027
-2,0.149579225309,0.0810385012294,0.7760735266,-597.576356826,8,RPL14_RPL13,RPL13,0.000245510925431,0.95036318084
2,-0.136784409938,0.0810567947695,0.776049473533,-585.105539589,9,RPS18_RPL28,RPS18,0.000246312551561,0.95036318084
2,-0.130975991207,0.08110117424,0.776017467095,-494.045079495,9,HCLS1_STK4,HCLS1,0.000284484569149,0.95036318084
-2,0.114526531348,0.0808303139785,0.776355281049,-540.383093248,10,PDLIM3_PLS3,PDLIM3,0.000247126417959,0.950420475147
2,-0.188329850558,0.0807576243311,0.776489528368,-493.029360439,5,DAPK3_NT5E,DAPK3,0.000296814905384,0.950420475147
2,0.0870106817376,0.0807769950474,0.776440688359,-544.727392577,24,EFEMP2_C1S,C1S,0.00026564321443,0.950420475147
2,0.102073840747,0.0807883487264,0.776413457752,-539.16867673,13,PSMB10_TAP1,TAP1,0.000249284597023,0.950420475147
2,0.10254500745,0.0808548324612,0.776333368742,-440.958535608,8,MYO1F_FMNL1,MYO1F,0.000262446793408,0.950420475147
2,-0.0486800200803,0.0808208327744,0.776366412208,-569.967740577,83,RPL8_RPL34,RPL8,0.000244851647455,0.950420475147
2,-0.184286495385,0.0807503892808,0.776462375601,-587.372539442,5,BGN_A1BG,A1BG,0.00024612961652,0.950420475147
2,-0.159221579177,0.0807840237695,0.776433800894,-542.807270538,7,IGLL5_APOA4,IGLL5,0.000269207586991,0.950420475147
-2,0.0765887467949,0.0809450076035,0.776203707215,-429.98468456,12,PRTN3_MPO,PRTN3,0.000251318834157,0.950420475147
2,-0.116048994193,0.080857249795,0.776367126098,-470.788065215,14,ADH1B_MGLL,MGLL,0.000313302004095,0.950420475147
2,0.122035259375,0.0809610978812,0.776178716311,-562.73372726,10,MYH11_FBLN5,MYH11,0.000246771704186,0.950420475147
2,-0.145931359568,0.0807805065639,0.776420720274,-589.908659406,8,ALB_COL1A1,ALB,0.000244729506638,0.950420475147
2,0.17979144159,0.0806483136617,0.776598849761,-582.965396004,5,FUS_HNRNPM,FUS,0.000244329117971,0.950421033995
2,0.110266287296,0.0805657178794,0.776715787609,-579.754702689,15,ARHGDIB_MICAL1,ARHGDIB,0.000251704497268,0.950421033995
2,-0.122051210017,0.0806328416796,0.776635570034,-487.295466847,8,ALB_C7,ALB,0.000266044190695,0.950421033995
-2,-0.156421997802,0.0805884964842,0.776679505061,-591.696850411,7,SFXN3_PALLD,PALLD,0.000244147942329,0.950421033995
2,-0.0944824863636,0.0806833151826,0.776574155157,-524.383773616,20,PTRF_MFAP5,MFAP5,0.000275293868808,0.950421033995
2,0.0858411295045,0.0805360541368,0.776756955897,-566.437762342,24,C6_C1S,C1S,0.000253193908486,0.950421033995
2,0.0668234665314,0.0805345180398,0.77676689622,-416.791654215,17,C8A_CFH,CFH,0.0002639778974,0.950421033995
2,0.127564512036,0.0806377439733,0.776613099191,-596.862710893,11,RPL19_RPL27A,RPL19,0.000244297104261,0.950421033995
-2,0.0975243371622,0.0805981953928,0.776681645547,-453.438678001,10,AZU1_PRTN3,PRTN3,0.000265055369764,0.950421033995
2,0.0665524498141,0.0804770637596,0.776856484211,-412.576800283,20,LMOD1_MYLK,LMOD1,0.000280329281123,0.950493001041
2,0.151027091241,0.0804344937057,0.776920555906,-467.673727619,6,FILIP1L_TGFB1I1,FILIP1L,0.000289249021968,0.950533744136
2,-0.0882620174715,0.0803509180762,0.777001250334,-498.797874937,13,CFB_KNG1,CFB,0.000244912314472,0.950557173181
2,-0.161963099054,0.0803757616742,0.776972164537,-532.218307092,5,RCN3_IKBIP,IKBIP,0.000251111182568,0.950557173181
2,0.122836198167,0.0802841396135,0.777109460608,-498.949435963,9,DOCK2_CASP1,CASP1,0.000269337302349,0.950576614192
2,0.128267298529,0.0803014666009,0.77709869145,-495.182022241,10,IL16_MZB1,IL16,0.000286708726678,0.950576614192
2,-0.0893323859935,0.0803046973672,0.777069894998,-473.602681793,12,C8B_CFH,C8B,0.000253262962655,0.950576614192
2,-0.184271649541,0.0802439293681,0.777144737938,-591.97152513,5,ATP5O_PDHA1,PDHA1,0.000243104308252,0.950582123818
2,-0.107424885714,0.0802187337099,0.777179881736,-586.475931262,15,SEC61A1_STT3A,SEC61A1,0.000244509510569,0.950587469682
2,-0.155239578571,0.0801771954675,0.777263709646,-486.108698978,6,VIM_NEXN,VIM,0.000282234389809,0.950614720313
2,0.141120642484,0.0801753209862,0.777249561997,-471.462750654,5,LSP1_CORO1A,CORO1A,0.000259399752517,0.950614720313
2,0.182938104908,0.0800835761596,0.777362153165,-588.104751806,5,EIF3L_EIF3M,EIF3L,0.000243355888601,0.950689838145
2,0.108485758741,0.0800796129058,0.777386682477,-513.401607312,13,C4B_PON1,C4B,0.000269555646444,0.950689838145
2,0.105147409043,0.0797923034203,0.777756158418,-583.854527721,15,RPL18A_RPL35,RPL18A,0.000241736408229,0.950742834678
2,0.162880739264,0.0799476059299,0.777545696331,-581.37622315,6,VIM_SEPT7,VIM,0.000242206794171,0.950742834678
2,0.117654261269,0.0798048558444,0.777762863756,-516.013649605,12,LBP_C7,LBP,0.000274168302002,0.950742834678
-2,0.15831553681,0.0799032399041,0.777605797517,-572.030218738,6,RPL17_RPL37A,RPL17,0.000242072416769,0.950742834678
2,0.144697518211,0.0799767656447,0.777514056386,-490.50818523,5,A1BG_PGLYRP2,A1BG,0.000253026991659,0.950742834678
2,0.0905761920413,0.0798418743809,0.777696801943,-575.033913595,23,GNAI2_CD163,CD163,0.000252600336381,0.950742834678
-2,-0.166317093911,0.0798772486751,0.777642640249,-583.099781954,6,FERMT3_GLRX,GLRX,0.000244213277035,0.950742834678
2,-0.0977983140924,0.0798977315366,0.777614340893,-566.279836831,16,LUC7L3_THRAP3,LUC7L3,0.000243531322977,0.950742834678
2,-0.106010405714,0.0798604892448,0.777799110968,-323.981244968,14,LMOD1_PRPH,LMOD1,0.000426879136193,0.950742834678
2,0.167270371166,0.0798596640268,0.777664845862,-590.387871806,6,SEPT11_VIM,VIM,0.000241940432561,0.950742834678
2,0.111523774691,0.079959607861,0.777530521369,-452.827164023,6,TAGLN_TPM1,TAGLN,0.0002437198784,0.950742834678
2,-0.104725613605,0.0797702232217,0.777799358212,-541.592659913,15,FLNA_ASPN,FLNA,0.000259770362482,0.950742834678
2,0.114413571073,0.0796883001938,0.777902752472,-571.412658931,13,COL5A2_EMILIN1,COL5A2,0.000248963939627,0.95083159322
-2,0.158921559121,0.0796152539269,0.777996361487,-598.977071584,7,RPS23_RPL24,RPS23,0.000241200153683,0.950868797408
2,0.146066707627,0.0796108533354,0.778019368604,-540.42470137,8,GBP2_MYO1F,MYO1F,0.000264417949491,0.950868797408
2,0.145836999608,0.0795957663946,0.778025537536,-583.151768136,8,LCP1_GBP1,GBP1,0.000244850084199,0.950868797408
-2,0.158264329193,0.0795283130616,0.778145230293,-508.87840105,7,DAPK3_FLNA,DAPK3,0.000282938830654,0.950902213931
2,-0.172317482569,0.0795250829833,0.778118807271,-571.197254252,5,POSTN_PLS3,POSTN,0.000240927040123,0.950902213931
2,-0.108474534109,0.0795429380479,0.778133025843,-487.447055602,15,COL6A3_CYGB,CYGB,0.000293430249977,0.950902213931
-2,-0.147447429011,0.0794427908611,0.778230619605,-574.457289639,7,PALLD_GSN,PALLD,0.000240677790139,0.950926400389
2,-0.131659629193,0.0794206580573,0.778260702659,-594.572605279,10,MDH2_DLAT,MDH2,0.000240610753312,0.950926400389
2,-0.0871695888337,0.0794327510734,0.778249216204,-485.885700713,13,C9_C8G,C9,0.000247392834828,0.950926400389
2,-0.0865490664336,0.079411105543,0.778288159748,-528.659691915,21,ASPN_PRELP,PRELP,0.000260296508556,0.950926400389
2,-0.108855546753,0.0793800560324,0.77832085023,-579.818040197,15,CAV1_COL1A2,CAV1,0.000247228757009,0.950928729328
2,0.0646006319299,0.0792873938362,0.778442468226,-593.22380469,47,HP_AHSG,AHSG,0.000240937053389,0.950930307659
2,0.12105377492,0.0793096032809,0.778419534326,-487.58539481,7,C3_PGLYRP2,C3,0.000250916782185,0.950930307659
2,0.117980649686,0.0792865242577,0.778445279695,-551.630645656,10,MYH11_KANK2,MYH11,0.000243151060292,0.950930307659
2,0.13885873011,0.0793127052058,0.778407497802,-554.804482051,7,C3_APOB,C3,0.000240283780755,0.950930307659
-2,0.165535164794,0.0792190514696,0.778574118163,-456.929626114,5,MPRIP_NEXN,MPRIP,0.000293317833737,0.951012476178
2,-0.110386867835,0.0792390483649,0.778556929502,-430.635324515,11,BPI_LTF,BPI,0.000307033795733,0.951012476178
2,0.143248554032,0.0791279304704,0.778666813783,-562.203597427,8,COL6A3_PGLYRP2,COL6A3,0.000250342156373,0.951058714328
2,0.136593294753,0.0791172532965,0.7786735495,-571.407575276,8,HNRNPA2B1_HNRNPC,HNRNPA2B1,0.000239691786487,0.951058714328
-2,0.165592751701,0.0790472272724,0.778787868618,-531.601052386,6,LCP1_ALOX5,LCP1,0.000265188808163,0.951127079669
2,-0.0825314269795,0.0790309755367,0.778791104761,-564.910896814,22,RPS3_RPS4X,RPS3,0.00023943046398,0.951127079669
2,0.114297821075,0.0789969400258,0.778837497907,-590.510282969,13,ITIH1_COL1A1,COL1A1,0.000239327375441,0.95114613388
2,-0.103729627486,0.078925191062,0.778936405955,-566.746080673,14,PCNA_MCM2,MCM2,0.000240567695764,0.951173970594
2,-0.121308663549,0.0788878397434,0.778991781206,-566.024038106,11,BGN_CFI,BGN,0.000246463739848,0.951173970594
2,-0.135861824916,0.0789059958954,0.778976563904,-542.531196778,9,C4BPA_SERPIND1,SERPIND1,0.00025949184353,0.951173970594
2,0.114627742994,0.0788931294751,0.779014253223,-470.281601658,11,MRPL16_MRPL37,MRPL37,0.000286801828296,0.951173970594
2,-0.0832211031599,0.0789497583243,0.778928198079,-479.940063049,20,LMOD1_PARVA,LMOD1,0.000275010614295,0.951173970594
2,0.12005760857,0.0787826871103,0.779131402849,-589.078614549,12,SRRT_ZFR,SRRT,0.000240867617469,0.951258108431
2,0.130566840741,0.0787384748748,0.779223786316,-483.367628417,9,RNASE3_MPO,MPO,0.000284173644315,0.951258108431
2,0.0861613609429,0.0787127792147,0.779240912383,-486.304899289,16,COL1A1_DPT,DPT,0.000259710682063,0.951258108431
2,0.116907548141,0.0787554875613,0.7791764743,-567.468560573,13,IKBIP_COL5A2,COL5A2,0.000251551682064,0.951258108431
2,0.178627725994,0.078770380428,0.779146592131,-584.720614161,5,COPB1_COPE,COPB1,0.000238641159313,0.951258108431
-2,0.131626717791,0.0786815364541,0.779267932465,-513.294057327,6,RSU1_PARVA,RSU1,0.000238372063557,0.951258108431
2,0.167727365724,0.0786143605627,0.779386038315,-516.454889892,6,RHOG_IL18,IL18,0.0002738426223,0.951343737875
2,-0.0911197588799,0.0785908273469,0.779399675442,-579.447700667,23,PGLYRP2_HP,PGLYRP2,0.00024864331096,0.951343737875
2,0.167254041808,0.078490426359,0.779547386888,-537.45517437,6,DOCK2_MSN,MSN,0.000262440893851,0.951385010541
2,0.0948585102386,0.0784806570609,0.779543629896,-585.931932571,19,ATP5I_ATP5C1,ATP5C1,0.000239213059338,0.951385010541
2,0.0774316420266,0.0784715090989,0.779556685069,-576.298875924,28,TBXAS1_CORO1A,TBXAS1,0.000239916460221,0.951385010541
2,0.182626669965,0.0785121557749,0.779526469505,-513.606529891,5,SPARC_NNMT,SPARC,0.00027444268772,0.951385010541
2,-0.121300559898,0.0784462700798,0.7795896094,-584.720031884,11,BGN_ALB,BGN,0.000237659474486,0.951387604076
2,-0.0962088360759,0.0783493450155,0.779722818045,-555.682800363,15,NDUFS1_NDUFS8,NDUFS8,0.000238087206805,0.951390257219
2,-0.154191368966,0.0783632142131,0.779724761069,-504.629295304,6,PSMB10_PSMB5,PSMB5,0.000266470519479,0.951390257219
2,-0.0961082272727,0.0783701203169,0.779696536781,-585.014854008,19,TF_APCS,APCS,0.000241080697826,0.951390257219
2,0.0978358211861,0.078288388434,0.779807378522,-586.329552702,18,FLNC_EHD2,FLNC,0.00023935672655,0.951390257219
2,-0.138521537621,0.0783077184199,0.779787637969,-551.434047435,8,MYO1F_TBXAS1,MYO1F,0.000248534146914,0.951390257219
2,0.0823210617871,0.0783328468617,0.779772551394,-498.539285588,24,THBS2_C1S,C1S,0.000274776571335,0.951390257219
-2,-0.154324218202,0.0784306357535,0.779623532363,-528.822945325,6,LSP1_COTL1,COTL1,0.00025458009375,0.951390257219
2,-0.158553545763,0.0782654453238,0.779856015213,-493.221319195,5,PALLD_MXRA5,MXRA5,0.000262566763152,0.951401379872
-2,-0.121534774823,0.0782522386885,0.779878094521,-530.228001285,12,LAS1L_WDR18,WDR18,0.000267915320941,0.951401379872
2,0.0915843938931,0.0782034430173,0.779953440081,-496.373879024,20,LMOD1_LTBP2,LMOD1,0.000279220025179,0.951455720879
2,0.10142038913,0.078121268758,0.780059666192,-503.231968005,15,ICT1_MRPL41,ICT1,0.000270242757961,0.951547726915
