,cnv_prot,cnv_tran,attenuation,cluster,attenuation_potential
BOLA1,0.108879795722,0.276317697737,0.167437902015,0,Low
TMED4,0.333382781424,0.500808181642,0.167425400218,0,Low
LY6E,0.354747772638,0.522131435323,0.167383662685,0,Low
AGAP1,0.310539401627,0.477785200533,0.167245798906,0,Low
NEMF,0.316762447336,0.483935721556,0.16717327422,0,Low
NDE1,0.139739980838,0.306712076358,0.16697209552,0,Low
LRRFIP2,0.308784310624,0.47572424832,0.166939937697,0,Low
NBEAL2,0.105964453648,0.272757741825,0.166793288177,0,Low
BCL2L1,0.222201630121,0.38897471657,0.166773086449,0,Low
FAM213A,0.281811765184,0.448582096339,0.166770331154,0,Low
DSC2,0.18840416144,0.355131550108,0.166727388668,0,Low
MAPK8,0.207623138163,0.374347797574,0.166724659411,0,Low
ATG2B,0.355228407545,0.521750945238,0.166522537692,0,Low
POLR2I,0.238935301421,0.405393707324,0.166458405902,0,Low
TNS1,0.0207893043091,0.187245279168,0.166455974859,0,Low
TRMT1,0.426726703304,0.593152159002,0.166425455697,0,Low
NOLC1,0.202856434607,0.369207031565,0.166350596957,0,Low
CAV2,-0.0975477490667,0.068776329245,0.166324078312,0,Low
KANK1,0.405699677359,0.571994511366,0.166294834007,0,Low
GCC2,0.140517275963,0.306795036043,0.166277760079,0,Low
NMRAL1,0.300251022562,0.466349977328,0.166098954766,0,Low
PHF23,0.296692971324,0.462750202249,0.166057230925,0,Low
EIF4E2,0.210497173315,0.376548352505,0.16605117919,0,Low
TRAF6,0.511989904302,0.677951727629,0.165961823327,0,Low
PCBD1,0.261653352783,0.427527483666,0.165874130884,0,Low
THG1L,0.445394867739,0.611071026529,0.165676158789,0,Low
RHEB,0.428627222195,0.594256284695,0.1656290625,0,Low
VASP,0.311725894499,0.477245857546,0.165519963047,0,Low
LYZ,-0.129503860406,0.0357842203684,0.165288080774,0,Low
PLOD1,0.14773880422,0.312927804324,0.165189000104,0,Low
PARS2,0.363333560628,0.528453294856,0.165119734228,0,Low
BCKDK,0.34570987545,0.510805723586,0.165095848135,0,Low
PPP1CB,0.149511919501,0.314559351004,0.165047431503,0,Low
DST,-0.0634342150005,0.101563861898,0.164998076898,0,Low
KIF3A,0.216970796665,0.381920255893,0.164949459228,0,Low
TP53I11,0.0884188002056,0.253307041003,0.164888240797,0,Low
EHHADH,0.187324237754,0.352185908767,0.164861671012,0,Low
UBLCP1,0.315175437311,0.480020551375,0.164845114064,0,Low
CP,0.0420017108639,0.206826422773,0.164824711909,0,Low
MTX3,0.387797661601,0.552595151874,0.164797490272,0,Low
ESRP2,0.336354437998,0.501110950126,0.164756512128,0,Low
PIK3AP1,0.0273611010725,0.192009200068,0.164648098996,0,Low
CPNE3,0.40350583369,0.568091232282,0.164585398592,0,Low
ITIH4,-0.0604861771439,0.104097214678,0.164583391822,0,Low
CTNNAL1,0.278321664344,0.442838096919,0.164516432574,0,Low
ITM2B,0.289820775997,0.454260723944,0.164439947947,0,Low
MAP2K7,0.589935239495,0.754358486927,0.164423247432,0,Low
KIF13B,0.312481779284,0.476791184802,0.164309405519,0,Low
CYB5R3,0.205166292092,0.369462788667,0.164296496575,0,Low
MAPK3,0.235286466822,0.399579643455,0.164293176633,0,Low
SERPINA3,-0.00385050407713,0.160397900396,0.164248404473,0,Low
PPIL2,0.412464142197,0.576705316637,0.16424117444,0,Low
CSE1L,0.333971248388,0.498133314786,0.164162066398,0,Low
HIP1,0.180511972138,0.344573461963,0.164061489825,0,Low
XYLB,0.205547935314,0.369592835749,0.164044900435,0,Low
WDR81,0.336831217312,0.500850005104,0.164018787792,0,Low
ADA,0.109765614155,0.273769376879,0.164003762723,0,Low
DUS3L,0.396243039223,0.560206129259,0.163963090036,0,Low
STRN,0.221901978948,0.385856508144,0.163954529196,0,Low
FAM84B,0.281365278488,0.445151997449,0.163786718961,0,Low
ESYT1,0.363953721449,0.527684372616,0.163730651167,0,Low
SRC,0.338692388629,0.502381682201,0.163689293572,0,Low
SNAP29,0.432112574053,0.595663430239,0.163550856186,0,Low
PCYT2,0.330223244594,0.493663465214,0.16344022062,0,Low
WARS,0.0823459774883,0.24574953215,0.163403554661,0,Low
PIGU,0.379884947112,0.543267721499,0.163382774387,0,Low
KPNA3,0.289951528449,0.453282794917,0.163331266468,0,Low
FLOT2,0.378818565339,0.542029271737,0.163210706398,0,Low
PZP,0.0465556162453,0.209746026591,0.163190410346,0,Low
HIBCH,0.194376127209,0.357557548645,0.163181421436,0,Low
NSFL1C,0.538668633318,0.701804197066,0.163135563747,0,Low
CIRBP,0.169977463314,0.333067438501,0.163089975187,0,Low
DHODH,0.265597049941,0.428663531267,0.163066481325,0,Low
ENDOD1,0.284108586595,0.447077296775,0.162968710179,0,Low
DYNC2H1,0.105719558025,0.268673330291,0.162953772266,0,Low
LETM1,0.415011143221,0.577860162109,0.162849018888,0,Low
WDR45,0.136540603426,0.299342827727,0.162802224301,0,Low
CDK5RAP2,0.396352525313,0.559152095334,0.16279957002,0,Low
THBS3,0.140690762878,0.30348857892,0.162797816042,0,Low
VAV1,-0.0417935081778,0.120997977309,0.162791485487,0,Low
C12orf57,0.189767134961,0.352488999094,0.162721864133,0,Low
FUNDC2,0.0868842424712,0.249601286638,0.162717044167,0,Low
HARS,0.469818123932,0.632397152727,0.162579028794,0,Low
ERP44,0.312023337366,0.474594938349,0.162571600984,0,Low
GRB7,0.408482746392,0.571014773538,0.162532027146,0,Low
STON1,0.12815363105,0.29067325774,0.16251962669,0,Low
ARID1A,0.322514784048,0.484959120113,0.162444336066,0,Low
TAF15,0.259169556076,0.421554539692,0.162384983616,0,Low
IRAK4,0.278645177679,0.441028039992,0.162382862314,0,Low
LIMD1,0.337432564947,0.499557451928,0.162124886981,0,Low
UQCRH,0.030674492181,0.192729018279,0.162054526098,0,Low
CORO1C,0.0835357429881,0.245436003216,0.161900260228,0,Low
RPAP3,0.363592429625,0.525450883863,0.161858454238,0,Low
TOP2A,0.193817830507,0.355646254836,0.161828424329,0,Low
ACSF2,0.219260668285,0.38108237118,0.161821702896,0,Low
TTC39B,0.253728618851,0.415525043412,0.161796424561,0,Low
OPTN,0.214155925347,0.375901008194,0.161745082847,0,Low
PPIB,0.347881855813,0.509626628864,0.161744773052,0,Low
IL1RAP,0.157600925826,0.319275201886,0.161674276061,0,Low
KRI1,0.501610594087,0.66309006494,0.161479470853,0,Low
MBOAT7,0.28055349942,0.442006698625,0.161453199205,0,Low
TRAPPC2,0.114954333224,0.276346928604,0.16139259538,0,Low
BCAS3,0.242631294436,0.403961581887,0.161330287451,0,Low
LRP1,-0.0237031941941,0.137485675781,0.161188869975,0,Low
TTC17,0.16556731564,0.326635632291,0.161068316651,0,Low
TRMT1L,0.243942574553,0.404893472631,0.160950898078,0,Low
GTF2F2,0.392486434581,0.553410254713,0.160923820132,0,Low
HABP2,0.0453749781475,0.206232206001,0.160857227854,0,Low
TMEM189,0.319939506859,0.480752630277,0.160813123418,0,Low
IGSF8,0.239093561354,0.399814441636,0.160720880282,0,Low
SPAG9,0.328377060044,0.489093868241,0.160716808196,0,Low
PLSCR1,0.0103451962046,0.170716665617,0.160371469412,0,Low
PLG,-0.0114114768813,0.148908938874,0.160320415755,0,Low
PQBP1,0.00264530207384,0.16294404317,0.160298741096,0,Low
SPAST,0.445256894121,0.605550011205,0.160293117084,0,Low
SRPK1,0.281455999794,0.441704860631,0.160248860837,0,Low
ANKRD17,0.443649796602,0.603758102721,0.160108306119,0,Low
ITSN2,0.204541072688,0.364569795962,0.160028723275,0,Low
CDH2,0.0061651565364,0.1661936075,0.160028450963,0,Low
KLC4,0.293054669659,0.453072502851,0.160017833192,0,Low
DPY19L1,0.0958942795654,0.255883500756,0.159989221191,0,Low
N6AMT1,0.215997933838,0.375986835486,0.159988901648,0,Low
POGZ,0.303410595083,0.463328267407,0.159917672324,0,Low
FDFT1,0.309372632818,0.469288217369,0.15991558455,0,Low
RALGPS2,0.134332954095,0.294152832779,0.159819878684,0,Low
GRHL2,0.240961766952,0.400723069437,0.159761302486,0,Low
THEM4,0.22533203876,0.385039614363,0.159707575602,0,Low
PRCP,0.309370716612,0.469049499968,0.159678783356,0,Low
MLYCD,0.324049041699,0.483514073703,0.159465032004,0,Low
CCDC53,0.201662240626,0.361068680304,0.159406439678,0,Low
ST5,0.0324093620719,0.19176965635,0.159360294279,0,Low
ZMPSTE24,0.321561044184,0.48090878843,0.159347744246,0,Low
SULT1A1,0.215023119227,0.374354007661,0.159330888434,0,Low
FAM162A,0.0961154094022,0.255237759442,0.15912235004,0,Low
RNMT,0.42167680512,0.580790171835,0.159113366714,0,Low
NKTR,0.137796874756,0.296863612436,0.159066737681,0,Low
COA5,0.110560368543,0.269460591727,0.158900223184,0,Low
GTPBP1,0.340081236,0.498920486314,0.158839250314,0,Low
VKORC1L1,0.28116674949,0.439950268136,0.158783518647,0,Low
BRD1,0.226521791608,0.38528638095,0.158764589342,0,Low
CBFB,0.239359806768,0.398067353475,0.158707546707,0,Low
CHMP4C,0.351952340573,0.510540932176,0.158588591603,0,Low
FAM96A,0.256045197923,0.414554824676,0.158509626753,0,Low
LLGL2,0.27732103604,0.435784409,0.158463372959,0,Low
ERLEC1,0.110160469183,0.268581531371,0.158421062188,0,Low
ALOX5,0.059172064887,0.217422382428,0.158250317541,0,Low
XPO4,0.399251187594,0.557496052935,0.158244865341,0,Low
CNST,0.344282912385,0.50234125978,0.158058347395,0,Low
CD63,0.142517885308,0.3005429095,0.158025024192,0,Low
OSBPL1A,0.415382991704,0.573384092397,0.158001100693,0,Low
EIF3J,0.358283280814,0.516257583514,0.1579743027,0,Low
UBAP2L,0.295880464111,0.45380426388,0.157923799769,0,Low
FGFR1OP,0.295136189142,0.453014711162,0.15787852202,0,Low
RABL3,0.217592838893,0.375336031781,0.157743192887,0,Low
ZNF830,0.377498400151,0.535197337528,0.157698937377,0,Low
LRRC40,0.269612303545,0.427291211502,0.157678907958,0,Low
AP1B1,0.343285186286,0.50082297458,0.157537788294,0,Low
LTBP4,0.121108849896,0.278586240954,0.157477391058,0,Low
KIAA0368,0.41271138194,0.570126048069,0.157414666129,0,Low
GLUL,0.105756729185,0.263153431962,0.157396702777,0,Low
PEX6,0.161548019176,0.318928455274,0.157380436098,0,Low
USP18,0.101720789082,0.259049904813,0.157329115731,0,Low
AMPD2,0.217328821572,0.374651889485,0.157323067913,0,Low
ARHGAP5,0.331115588088,0.48842496167,0.157309373582,0,Low
ILVBL,0.330443824753,0.487730557233,0.15728673248,0,Low
MYCBP2,0.33327800395,0.490538279656,0.157260275706,0,Low
GALC,0.141267285717,0.29846127655,0.157193990833,0,Low
BAZ1B,0.376239532698,0.533357129057,0.157117596359,0,Low
S100A9,-0.106683757566,0.0502326394152,0.156916396982,0,Low
PRPF3,0.19303203224,0.349863529779,0.156831497539,0,Low
POMGNT1,0.355325005772,0.512128428939,0.156803423167,0,Low
WIPF2,0.442149543744,0.59894384857,0.156794304825,0,Low
MLEC,0.288252053216,0.444966521549,0.156714468333,0,Low
ZNF281,0.11841326873,0.274941809208,0.156528540478,0,Low
LGALS8,0.122388065913,0.278706191902,0.156318125989,0,Low
LIG1,0.24376839676,0.400022407339,0.15625401058,0,Low
PTGR1,0.244563590208,0.400729787116,0.156166196908,0,Low
GBE1,0.215502732154,0.3715340802,0.156031348046,0,Low
FKBP4,0.384116874318,0.540135249115,0.156018374797,0,Low
SAMD4B,0.488575871775,0.644592163414,0.156016291639,0,Low
WDSUB1,0.263076989524,0.418966929687,0.155889940163,0,Low
MALSU1,0.290381902973,0.446267660825,0.155885757852,0,Low
FAM3C,0.228417656311,0.384275596473,0.155857940162,0,Low
CNNM3,0.210133755059,0.365985750893,0.155851995833,0,Low
SYNE2,0.170026278465,0.325671601903,0.155645323438,0,Low
RTN2,0.115963938105,0.27158263115,0.155618693045,0,Low
TPP1,0.258927860421,0.414446032448,0.155518172027,0,Low
ITPK1,0.32789287897,0.483401216016,0.155508337046,0,Low
MXRA7,0.15117844061,0.30667385392,0.15549541331,0,Low
SCARB2,0.350054484328,0.505541889447,0.155487405119,0,Low
BAG4,0.614891219572,0.770308901216,0.155417681644,0,Low
RPL26L1,0.304859367258,0.46024840246,0.155389035202,0,Low
DDX6,0.212502849369,0.36788742484,0.155384575472,0,Low
G3BP2,0.43751742598,0.592775560693,0.155258134713,0,Low
CCBL2,0.0947925679037,0.249952838014,0.15516027011,0,Low
UHRF1,0.162999159671,0.318122130015,0.155122970345,0,Low
NT5DC1,0.312759122846,0.467859574866,0.15510045202,0,Low
TMEM173,0.0672454046111,0.22231773457,0.155072329959,0,Low
UBE2O,0.37045850486,0.525528739926,0.155070235065,0,Low
SBDS,0.289740696906,0.44478923414,0.155048537233,0,Low
PI4KA,0.233913799312,0.388911083446,0.154997284133,0,Low
MPST,0.271386149326,0.426261731815,0.154875582489,0,Low
RAB7A,0.383868060489,0.538742031842,0.154873971353,0,Low
TRIP10,0.337705254962,0.492564062276,0.154858807314,0,Low
CANX,0.423846053927,0.578649539046,0.154803485119,0,Low
PAPSS2,0.0418886497504,0.196598307017,0.154709657267,0,Low
DYNC1LI1,0.326586865041,0.481241679789,0.154654814748,0,Low
PLEKHA1,0.282020152148,0.436573483673,0.154553331525,0,Low
IDE,0.287462483196,0.441859996954,0.154397513759,0,Low
COPS3,0.308550499865,0.462874465158,0.154323965293,0,Low
ACBD5,0.208238926136,0.3625021691,0.154263242964,0,Low
P4HA2,0.0674881769892,0.221680838777,0.154192661788,0,Low
PTER,0.206728971209,0.360767586853,0.154038615644,0,Low
TBC1D22A,0.373128359533,0.527156323571,0.154027964037,0,Low
SYPL1,0.280491922391,0.434505728484,0.154013806093,0,Low
RNASEH2B,0.268102390976,0.422067192923,0.153964801947,0,Low
IFI35,0.0924168004497,0.246370477377,0.153953676927,0,Low
USP47,0.349505897688,0.503372572075,0.153866674387,0,Low
LARP1,0.39700747534,0.55085064091,0.15384316557,0,Low
EIF3A,0.279249564266,0.432925215496,0.15367565123,0,Low
IGF2,0.0632860234051,0.216946197506,0.153660174101,0,Low
AHCYL1,0.254310109318,0.407962186518,0.1536520772,0,Low
SRSF7,0.127767860282,0.281412497322,0.15364463704,0,Low
PNPO,0.453464379653,0.607105340218,0.153640960565,0,Low
TTC27,0.386575546127,0.540178111808,0.153602565681,0,Low
FXR2,0.476044970374,0.629623492167,0.153578521793,0,Low
MCEE,-0.00606863233226,0.14749124217,0.153559874502,0,Low
MRI1,0.409967106356,0.563361705363,0.153394599008,0,Low
PPP5C,0.449813497319,0.603149045242,0.153335547923,0,Low
ITPA,0.390065949391,0.543280001253,0.153214051862,0,Low
CCNB1,0.0808050930575,0.233984454668,0.153179361611,0,Low
IARS2,0.365550062384,0.518570387673,0.153020325289,0,Low
NEDD4L,0.34682970825,0.499805378276,0.152975670025,0,Low
KIAA1671,0.397101945214,0.549990139883,0.15288819467,0,Low
C6orf132,0.240314355684,0.393053922032,0.152739566348,0,Low
TBL1XR1,0.254120110633,0.4068568254,0.152736714767,0,Low
S100A12,-0.1324349946,0.0202783084656,0.152713303066,0,Low
DNAJC17,0.346111988533,0.498789765756,0.152677777223,0,Low
ABCC4,0.192693956299,0.345310537038,0.15261658074,0,Low
PALM3,0.359801117668,0.512391451629,0.152590333961,0,Low
EIF4B,0.291489453693,0.444067816878,0.152578363184,0,Low
ITCH,0.349621554355,0.502177991402,0.152556437047,0,Low
EPDR1,0.0722828397706,0.22474108365,0.152458243879,0,Low
PRKRA,0.319256803872,0.471690065547,0.152433261675,0,Low
ACSS2,0.156876907979,0.309297491434,0.152420583454,0,Low
RPL18A,0.0259675618102,0.178331403228,0.152363841418,0,Low
ACOT13,0.338547953485,0.490886303314,0.152338349829,0,Low
MSH3,0.417306419415,0.569562480761,0.152256061346,0,Low
SYNE1,-0.0628312358242,0.0893866250994,0.152217860924,0,Low
PGLYRP2,0.00761173281384,0.159757759049,0.152146026235,0,Low
AHSA1,0.41144943161,0.563586828525,0.152137396915,0,Low
UEVLD,0.363842630676,0.515928214511,0.152085583835,0,Low
DNASE2,0.384054939711,0.53614035634,0.152085416629,0,Low
DNAJC9,0.305530744124,0.45737573007,0.151844985946,0,Low
PDCD2L,0.324772662311,0.476448236579,0.151675574268,0,Low
SLC44A1,0.253178757599,0.404815870866,0.151637113267,0,Low
PLEKHA6,0.112623837488,0.264233959986,0.151610122497,0,Low
BID,0.143616261043,0.295220718898,0.151604457855,0,Low
GAS6,0.253598653013,0.405160685057,0.151562032044,0,Low
MTA3,0.198438513932,0.349984034811,0.151545520879,0,Low
WDR4,0.358572257195,0.510105891816,0.151533634621,0,Low
DDX46,0.224519305205,0.376013442765,0.151494137559,0,Low
AP3D1,0.181225630778,0.332602342587,0.151376711809,0,Low
DNAJA2,0.464221429629,0.615593446235,0.151372016606,0,Low
STUB1,0.24934797843,0.400719026713,0.151371048283,0,Low
BCLAF1,0.203688724653,0.35504648739,0.151357762737,0,Low
CSPG4,-0.00869831315281,0.14263827265,0.151336585802,0,Low
EIF2D,0.297626750244,0.448742869111,0.151116118866,0,Low
RBBP9,0.40401555151,0.5550315412,0.15101598969,0,Low
CCDC94,0.28856674384,0.439577533261,0.151010789421,0,Low
HTATSF1,0.22222669391,0.373203166008,0.150976472097,0,Low
DNPEP,0.230641544374,0.381510447697,0.150868903323,0,Low
GLCE,0.214068864467,0.36480272955,0.150733865083,0,Low
ELAVL1,0.437878307269,0.588607583282,0.150729276013,0,Low
CDKN1B,0.14976992505,0.300469007082,0.150699082032,0,Low
NPC2,0.1496347897,0.300241136894,0.150606347194,0,Low
SPAG1,0.224246031254,0.374770351151,0.150524319896,0,Low
ELANE,0.024795885373,0.175285236943,0.15048935157,0,Low
NPC1,0.38580632325,0.536232032491,0.150425709241,0,Low
HIST1H1D,-0.0679341564389,0.0824317505692,0.150365907008,0,Low
EEF2K,0.265203284332,0.415472061411,0.150268777079,0,Low
DNM1,0.0664172388171,0.216645881133,0.150228642316,0,Low
STXBP2,0.365354115227,0.515552622965,0.150198507739,0,Low
SEPW1,0.345487939869,0.495646766948,0.150158827079,0,Low
MSH2,0.269128142664,0.419242733921,0.150114591257,0,Low
TMED5,0.220292470731,0.370361285422,0.150068814691,0,Low
IMPDH2,0.3015081363,0.451514470459,0.150006334159,0,Low
PLIN2,0.0725265952521,0.222487053712,0.14996045846,0,Low
BUD31,0.226376715931,0.376314088255,0.149937372324,0,Low
FAS,0.165529691354,0.315369692786,0.149840001431,0,Low
HSD17B7,0.108153557756,0.257986948451,0.149833390696,0,Low
APEX1,0.503463595107,0.653234430609,0.149770835502,0,Low
PTPN2,0.480259306122,0.630007271172,0.149747965049,0,Low
NF2,0.535083586717,0.684823165212,0.149739578495,0,Low
SOAT1,-0.0630034494851,0.086724505556,0.149727955041,0,Low
PPAT,0.361163747561,0.510838035615,0.149674288054,0,Low
PPIP5K2,0.365579988421,0.515252276945,0.149672288524,0,Low
TUBB4B,0.324220676976,0.473886831338,0.149666154362,0,Low
GLTP,0.289181346837,0.43878078541,0.149599438573,0,Low
TWISTNB,0.346809121897,0.496294617464,0.149485495567,0,Low
CHMP2A,0.278406218432,0.427757605135,0.149351386703,0,Low
LCLAT1,0.266171843793,0.415475564732,0.149303720939,0,Low
CHCHD4,0.438083896395,0.587304816591,0.149220920195,0,Low
SQRDL,0.15851766948,0.307625006621,0.149107337141,0,Low
CLDN3,0.170206584002,0.319216903348,0.149010319346,0,Low
LRPPRC,0.299826411066,0.448829890857,0.149003479791,0,Low
THYN1,0.406166419133,0.555152939947,0.148986520813,0,Low
SRRT,0.145140547906,0.294109472396,0.14896892449,0,Low
SWAP70,0.24780909464,0.396749655122,0.148940560482,0,Low
NUCKS1,0.332081457967,0.480962165032,0.148880707065,0,Low
HIP1R,0.162664380592,0.311468071614,0.148803691022,0,Low
TMEM65,0.340684456002,0.489410335675,0.148725879673,0,Low
MBNL1,0.162033840867,0.310719977188,0.148686136321,0,Low
PDXK,0.249036577432,0.397601024035,0.148564446604,0,Low
TPD52L2,0.385681675739,0.534204910781,0.148523235042,0,Low
PSPH,0.258908776343,0.40738840053,0.148479624187,0,Low
PPIC,0.12330067525,0.271762776516,0.148462101266,0,Low
C19orf43,0.433359381572,0.581614382765,0.148255001193,0,Low
COQ9,0.322865881448,0.471054702211,0.148188820763,0,Low
PDE6D,0.117975828753,0.266109033628,0.148133204875,0,Low
PTPN23,0.344850051044,0.492953009903,0.148102958859,0,Low
AUP1,0.158962025186,0.307044038618,0.148082013432,0,Low
UBE2G1,0.483866428158,0.631860029863,0.147993601705,0,Low
GSN,0.144249069792,0.292215701698,0.147966631906,0,Low
RALGAPA2,0.247623765045,0.395587387836,0.147963622791,0,Low
POTEF,0.080270893284,0.228224515913,0.147953622629,0,Low
ADSSL1,0.342757800982,0.490701258703,0.147943457721,0,Low
DHTKD1,0.40189443237,0.549697418543,0.147802986173,0,Low
APOH,-0.111706643794,0.0360646674625,0.147771311256,0,Low
RAP1GAP,0.0429949429941,0.190756812856,0.147761869862,0,Low
EPB41L5,0.264616827211,0.412285196405,0.147668369194,0,Low
GIGYF1,0.317025920056,0.464590103401,0.147564183344,0,Low
ABHD14B,0.222287534164,0.369783855427,0.147496321264,0,Low
ABCC1,0.249130953178,0.39648730696,0.147356353783,0,Low
KIF1A,0.107818988382,0.255089107227,0.147270118845,0,Low
ENDOG,0.248645775454,0.395880337816,0.147234562362,0,Low
FMOD,0.0356232978699,0.182839525206,0.147216227337,0,Low
TRAF2,0.343029402222,0.489942824775,0.146913422552,0,Low
RRAS,0.140555695633,0.287454359877,0.146898664244,0,Low
MYO5A,0.214055243082,0.360946641193,0.146891398111,0,Low
AGFG1,0.377569883349,0.524451845934,0.146881962585,0,Low
FXR1,0.310774546439,0.457649355428,0.146874808989,0,Low
DHX36,0.365885495977,0.512729186372,0.146843690394,0,Low
HABP4,0.256415880026,0.403232473397,0.14681659337,0,Low
CDK2,0.285592420379,0.432336665385,0.146744245006,0,Low
DHRS11,0.178196339344,0.324896874452,0.146700535108,0,Low
MDC1,0.336357283808,0.483051833001,0.146694549193,0,Low
EDC4,0.305598809656,0.45226333576,0.146664526104,0,Low
SEC24D,0.137371661939,0.284005829837,0.146634167897,0,Low
POR,0.366802022494,0.513434703921,0.146632681427,0,Low
WDFY1,0.254968869854,0.401555556756,0.146586686902,0,Low
MAP2K3,0.296257535062,0.442675363208,0.146417828147,0,Low
SOD1,0.244788750409,0.391078205839,0.14628945543,0,Low
ATP6V1B1,0.00671917309923,0.153004425177,0.146285252077,0,Low
RPS6KA1,0.341564223263,0.487844431466,0.146280208203,0,Low
IDUA,0.240889195384,0.387139857202,0.146250661817,0,Low
ARHGEF11,0.30411794818,0.450348115976,0.146230167796,0,Low
ACSL5,0.148454303373,0.294644466745,0.146190163371,0,Low
GMPS,0.26141446658,0.407570101719,0.146155635139,0,Low
NCL,0.327943512722,0.474031574329,0.146088061607,0,Low
CWF19L2,0.374933958076,0.520936891471,0.146002933396,0,Low
PTMS,0.172580697322,0.318573266727,0.145992569405,0,Low
PHYH,0.1873166071,0.333255515227,0.145938908127,0,Low
SH3GL1,0.153030279683,0.298930627578,0.145900347895,0,Low
NFATC2IP,0.255351219904,0.401180551779,0.145829331875,0,Low
USP24,0.279273939135,0.425099997683,0.145826058548,0,Low
SLC3A2,0.111400798332,0.257163509056,0.145762710723,0,Low
PRDX2,0.348657307764,0.494394302315,0.145736994551,0,Low
EIF4G1,0.357852873751,0.50358212385,0.145729250099,0,Low
AHCYL2,0.173204836822,0.318875659422,0.1456708226,0,Low
NFKB1,0.270633351995,0.41611420607,0.145480854075,0,Low
GCDH,0.460834072125,0.606212852413,0.145378780289,0,Low
RAB2B,0.513805454032,0.659037104165,0.145231650133,0,Low
ARHGEF12,0.397306628118,0.542537690369,0.145231062251,0,Low
BAG1,0.310891460366,0.45610743285,0.145215972484,0,Low
CS,0.386689833422,0.531902373806,0.145212540384,0,Low
GAB2,0.431203771189,0.57634063443,0.145136863241,0,Low
HEATR6,0.45806917024,0.603186656981,0.145117486741,0,Low
PPCS,0.36059388932,0.505670268471,0.145076379151,0,Low
TIMM44,0.386984725768,0.531952100073,0.144967374305,0,Low
GRHPR,0.360238411389,0.50515040414,0.144911992751,0,Low
CCDC88C,0.248582568085,0.393492474078,0.144909905994,0,Low
NCDN,0.212773668694,0.357672912174,0.14489924348,0,Low
CSTF2,0.0047391907933,0.14952275402,0.144783563227,0,Low
TMEM132A,0.150377382737,0.295060499265,0.144683116528,0,Low
HIRIP3,0.199808721376,0.344421120933,0.144612399557,0,Low
DNAJC3,0.308852922279,0.453409541427,0.144556619149,0,Low
PPP1R13B,0.454657833053,0.599137812181,0.144479979128,0,Low
HEBP1,0.305976658751,0.450448381981,0.14447172323,0,Low
ENTPD1,0.0698756055518,0.214319033503,0.144443427951,0,Low
U2SURP,0.143618101224,0.288057498215,0.144439396991,0,Low
SEPHS1,0.424752690597,0.569152397317,0.144399706719,0,Low
IQGAP1,0.390124769866,0.534509270448,0.144384500581,0,Low
DIS3,0.404939520812,0.549320236562,0.14438071575,0,Low
SRSF5,0.21165478361,0.355965158103,0.144310374492,0,Low
UFM1,0.305393449413,0.449697051341,0.144303601928,0,Low
PSPC1,0.162782932006,0.307018322745,0.144235390739,0,Low
UBE2S,0.173342929661,0.317559072207,0.144216142546,0,Low
LMAN2L,0.196304443654,0.340445398056,0.144140954402,0,Low
PCMT1,0.391342623531,0.535393227821,0.14405060429,0,Low
AAMP,0.411999959071,0.556046613792,0.144046654721,0,Low
DHRS2,0.0864288402807,0.230440538599,0.144011698319,0,Low
MB21D2,0.0401729248734,0.18417445642,0.144001531547,0,Low
SLC9A3R2,0.19261578526,0.336615025684,0.143999240424,0,Low
PKP2,0.171456915682,0.315451577269,0.143994661587,0,Low
RAB24,0.423551050547,0.567326499768,0.143775449222,0,Low
SLFN5,0.0898108993962,0.233476830461,0.143665931065,0,Low
HSP90B1,0.23674942864,0.380361310829,0.143611882188,0,Low
SF3A2,0.101382310693,0.244981526519,0.143599215827,0,Low
ERGIC1,0.450848028436,0.594393605838,0.143545577402,0,Low
NUDT6,0.344046893046,0.487493485525,0.143446592479,0,Low
MAD2L1,0.14861077456,0.292054183677,0.143443409117,0,Low
AGTRAP,0.294067534721,0.437293804432,0.143226269711,0,Low
DCPS,0.408042273725,0.551213378353,0.143171104628,0,Low
ACP2,0.206941474038,0.350026737966,0.143085263927,0,Low
PPP1R10,0.124319552476,0.26738872376,0.143069171284,0,Low
HSD17B12,0.150271644806,0.293336124466,0.143064479659,0,Low
PRKD2,0.426269735433,0.56932236155,0.143052626116,0,Low
MECP2,0.198831623291,0.341828860406,0.142997237115,0,Low
LRRC8D,0.452731086795,0.595578916846,0.142847830051,0,Low
SEC23IP,0.334767976809,0.477591053994,0.142823077185,0,Low
INPP5A,0.429347981239,0.572077144415,0.142729163176,0,Low
PTBP3,0.252675822983,0.395343200473,0.14266737749,0,Low
BOLA3,-6.22157591269e-05,0.142543724556,0.142605940315,0,Low
PCK2,0.251729407401,0.394197316233,0.142467908832,0,Low
TBC1D10A,0.423690907532,0.566066491019,0.142375583488,0,Low
ZNF207,0.204311860123,0.346613834643,0.142301974519,0,Low
TRIM33,0.347997247081,0.490179543965,0.142182296884,0,Low
DDAH1,0.220692011168,0.362807096344,0.142115085177,0,Low
MBP,0.143874664417,0.285983767813,0.142109103396,0,Low
SRGAP3,0.154351081057,0.29636530881,0.142014227752,0,Low
GCSH,0.238803256513,0.380801379379,0.141998122866,0,Low
GPSM1,0.0362018939758,0.178119295748,0.141917401773,0,Low
NAGK,0.0538774913246,0.195749400835,0.14187190951,0,Low
TLE1,0.234930878192,0.376727701617,0.141796823425,0,Low
