p1,p2,cor,corum,string,biogrid,score
TGFB1I1,MYH11,0.592101510904,0,0,0,0.592101510904
TGFB1I1,MYH9,0.606436611953,0,0,0,0.606436611953
TGFB1I1,MYL6,0.722826609138,0,0,0,0.722826609138
TGFB1I1,MYL9,0.808201695581,0,0,0,0.808201695581
TGFB1I1,MYLK,0.71238019567,0,0,0,0.71238019567
TGFB1I1,MYO1C,0.501367398781,0,0,0,0.501367398781
TGFB1I1,NEXN,0.839142879555,0,0,0,0.839142879555
TGFB1I1,NID2,0.516135814075,0,0,0,0.516135814075
TGFB1I1,NNMT,0.602434685486,0,0,0,0.602434685486
TGFB1I1,NT5E,0.561085533224,0,0,0,0.561085533224
TGFB1I1,OLFML3,0.501886336089,0,0,0,0.501886336089
TGFB1I1,OMD,0.659557438533,0,0,0,0.659557438533
TGFB1I1,P4HA2,0.500181323205,0,0,0,0.500181323205
TGFB1I1,PALLD,0.822414212322,0,0,0,0.822414212322
TGFB1I1,PARVA,0.676033232611,0,0,0,0.676033232611
TGFB1I1,PDGFRB,0.638169995475,0,0,0,0.638169995475
TGFB1I1,PDLIM2,0.69098827896,0,0,0,0.69098827896
TGFB1I1,PDLIM3,0.779213949977,0,0,0,0.779213949977
TGFB1I1,PDLIM4,0.666901079417,0,0,0,0.666901079417
TGFB1I1,PDLIM5,0.657615519307,0,0,0,0.657615519307
TGFB1I1,PDLIM7,0.838409643173,0,0,0,0.838409643173
TGFB1I1,PLAU,0.60127061063,0,0,0,0.60127061063
TGFB1I1,PLS3,0.725877002695,0,0,0,0.725877002695
TGFB1I1,PLXDC2,0.579945962051,0,0,0,0.579945962051
TGFB1I1,PODN,0.673513203203,0,0,0,0.673513203203
TGFB1I1,POSTN,0.632746768907,0,0,0,0.632746768907
TGFB1I1,PRKCDBP,0.642221240418,0,0,0,0.642221240418
TGFB1I1,PRKG1,0.773024631176,0,0,0,0.773024631176
TGFB1I1,PRPH,0.549906364686,0,0,0,0.549906364686
TGFB1I1,PTGIS,0.597968074643,0,0,0,0.597968074643
TGFB1I1,PTRF,0.618835960774,0,0,0,0.618835960774
TGFB1I1,RAB31,0.512619368284,0,0,0,0.512619368284
TGFB1I1,RAI14,0.572923044288,0,0,0,0.572923044288
TGFB1I1,RARRES2,0.640293141642,0,0,0,0.640293141642
TGFB1I1,RCN3,0.586654322391,0,0,0,0.586654322391
TGFB1I1,RRAS,0.536995009749,0,0,0,0.536995009749
TGFB1I1,RSU1,0.669637447215,0,0,0,0.669637447215
TGFB1I1,SEPT11,0.556831984902,0,0,0,0.556831984902
TGFB1I1,SEPT2,0.544065930384,0,0,0,0.544065930384
TGFB1I1,SEPT7,0.507899331092,0,0,0,0.507899331092
TGFB1I1,SERPINF1,0.621263684893,0,0,0,0.621263684893
TGFB1I1,SFRP2,0.649081458427,0,0,0,0.649081458427
TGFB1I1,SFRP4,0.583285422654,0,0,0,0.583285422654
TGFB1I1,SFXN3,0.57990285676,0,0,0,0.57990285676
TGFB1I1,SGCB,0.677436252452,0,0,0,0.677436252452
TGFB1I1,SGCD,0.587880148391,0,0,0,0.587880148391
TGFB1I1,SGCE,0.586637616891,0,0,0,0.586637616891
TGFB1I1,SH3D19,0.659240836968,0,0,0,0.659240836968
TGFB1I1,SMOC2,0.571026819911,0,0,0,0.571026819911
TGFB1I1,SMTN,0.546935544082,0,0,0,0.546935544082
TGFB1I1,SNX18,0.58665977724,0,0,0,0.58665977724
TGFB1I1,SORBS1,0.635389260767,0,0,0,0.635389260767
TGFB1I1,SORBS3,0.518503991093,0,0,0,0.518503991093
TGFB1I1,SPARC,0.557327452521,0,0,0,0.557327452521
TGFB1I1,SULF1,0.548330386855,0,0,0,0.548330386855
TGFB1I1,SYNPO2,0.514943137432,0,0,0,0.514943137432
TGFB1I1,TAGLN,0.843096133004,0,0,0,0.843096133004
TGFBI,AEBP1,0.632792185536,0,0,0,0.632792185536
TGFBI,ALB,0.50221780787,0,0,0,0.50221780787
TGFBI,ANG,0.538674806368,0,0,0,0.538674806368
TGFBI,ANGPTL2,0.618436287776,0,0,0,0.618436287776
TGFBI,BGN,0.651402066864,0,0,0,0.651402066864
TGFBI,C1QA,0.505765372433,0,0,0,0.505765372433
TGFBI,C1QB,0.516156168767,0,0,0,0.516156168767
TGFBI,C1QC,0.5212698712,0,0,0,0.5212698712
TGFBI,C1QTNF5,0.524903526925,0,0,0,0.524903526925
TGFBI,C1R,0.550784940937,0,0,0,0.550784940937
TGFBI,C1S,0.53545974868,0,0,0,0.53545974868
TGFBI,C2,0.561954912115,0,0,0,0.561954912115
TGFBI,C8A,0.544953888932,0,0,0,0.544953888932
TGFBI,C8B,0.504106819027,0,0,0,0.504106819027
TGFBI,CFB,0.513959820523,0,0,0,0.513959820523
TGFBI,CFH,0.519596026997,0,0,0,0.519596026997
TGFBI,CLEC11A,0.527089091977,0,0,0,0.527089091977
TGFBI,CLEC3B,0.563570688723,0,0,0,0.563570688723
TGFBI,COL12A1,0.622002018141,0,0,0,0.622002018141
TGFBI,COL1A1,0.616664729367,0,0,0,0.616664729367
TGFBI,COL1A2,0.587518472126,0,0,0,0.587518472126
TGFBI,COL3A1,0.604743502573,0,0,0,0.604743502573
TGFBI,COL5A1,0.650172974876,0,0,0,0.650172974876
TGFBI,COL5A2,0.536020546417,0,0,0,0.536020546417
TGFBI,COL6A1,0.650768807265,0,0,0,0.650768807265
TGFBI,COL6A2,0.646855885746,0,0,0,0.646855885746
TGFBI,COL6A3,0.67172917038,0,0,0,0.67172917038
TGFBI,COL8A1,0.502362536445,0,0,0,0.502362536445
TGFBI,CPZ,0.51573725999,0,0,0,0.51573725999
TGFBI,DCN,0.548369053163,0,0,0,0.548369053163
TGFBI,ECM1,0.511002386758,0,0,0,0.511002386758
TGFBI,ECM2,0.55008025008,0,0,0,0.55008025008
TGFBI,EFEMP2,0.575585179149,0,0,0,0.575585179149
TGFBI,EMILIN1,0.708503108746,0,0,0,0.708503108746
TGFBI,FBN1,0.561352280788,0,0,0,0.561352280788
TGFBI,FGL2,0.619560388418,0,0,0,0.619560388418
TGFBI,FMOD,0.567408915829,0,0,0,0.567408915829
TGFBI,FN1,0.529538561812,0,0,1,0.529538561812
TGFBI,FNDC1,0.531947304826,0,0,0,0.531947304826
TGFBI,HSPG2,0.558636921209,0,1,0,0.558636921209
TGFBI,HTRA1,0.547178478045,0,0,0,0.547178478045
TGFBI,ITIH2,0.504019783089,0,0,0,0.504019783089
TGFBI,LOC102725101,0.552631220363,0,0,0,0.552631220363
TGFBI,LOX,0.545913701049,0,0,0,0.545913701049
TGFBI,LOXL1,0.54352768071,0,0,0,0.54352768071
TGFBI,LOXL2,0.575111740758,0,0,0,0.575111740758
TGFBI,LTBP2,0.503878200815,0,0,0,0.503878200815
TGFBI,LUM,0.634576702088,0,0,0,0.634576702088
TGFBI,MMP2,0.511753562184,0,0,0,0.511753562184
TGFBI,OLFML3,0.540106477122,0,0,0,0.540106477122
TGFBI,PCOLCE,0.60798590726,0,0,0,0.60798590726
TGFBI,PLS3,0.527889031688,0,0,0,0.527889031688
TGFBI,RARRES2,0.517890279068,0,0,0,0.517890279068
TGFBI,SERPINF1,0.681828606569,0,0,0,0.681828606569
TGFBI,SRPX2,0.534926770901,0,0,0,0.534926770901
TGOLN2,BCAP29,0.626426051614,0,0,0,0.626426051614
TGOLN2,C17orf62,0.504483640441,0,0,0,0.504483640441
TGOLN2,C18orf32,0.630128105014,0,0,0,0.630128105014
TGOLN2,CCNT1,0.529674826427,0,0,0,0.529674826427
TGOLN2,COX3,0.52568400907,0,0,0,0.52568400907
TGOLN2,COX7B,0.618409879005,0,0,0,0.618409879005
TGOLN2,DNAJC5,0.619161616739,0,0,0,0.619161616739
TGOLN2,GOLGA7,0.500767993643,0,0,0,0.500767993643
TGOLN2,GPR108,0.516586144256,0,0,0,0.516586144256
TGOLN2,JAGN1,0.578084116528,0,0,0,0.578084116528
TGOLN2,MANBAL,0.584999449336,0,0,0,0.584999449336
TGOLN2,MFSD6,0.521223035804,0,0,0,0.521223035804
TGOLN2,NDUFB2,0.576962423606,0,0,0,0.576962423606
TGOLN2,PTPLB,0.6235419897,0,0,0,0.6235419897
TGOLN2,RPL26,0.536632945462,0,0,0,0.536632945462
TGOLN2,SDC2,0.553785719611,0,0,0,0.553785719611
TGOLN2,SLC20A2,0.523340964711,0,0,0,0.523340964711
TGOLN2,SLC35F6,0.542236232402,0,0,0,0.542236232402
TGOLN2,SLC39A7,0.505608802115,0,0,0,0.505608802115
TGOLN2,SPRYD7,0.54840867443,0,0,0,0.54840867443
TGOLN2,SRD5A3,0.54819620725,0,0,0,0.54819620725
THBS1,ACTN1,0.536866909524,0,0,0,0.536866909524
THBS1,AEBP1,0.770292243262,0,0,0,0.770292243262
THBS1,ANG,0.511552617983,0,0,0,0.511552617983
THBS1,ANGPTL2,0.545809809075,0,0,0,0.545809809075
THBS1,ANTXR1,0.578805930761,0,0,0,0.578805930761
THBS1,C1QTNF3,0.588343889772,0,0,0,0.588343889772
THBS1,C1QTNF5,0.568129697641,0,0,0,0.568129697641
THBS1,C1S,0.504868597925,0,0,0,0.504868597925
THBS1,CALD1,0.586194706639,0,0,0,0.586194706639
THBS1,CCDC80,0.587280114985,0,0,0,0.587280114985
THBS1,CILP,0.513854578178,0,0,0,0.513854578178
THBS1,CLEC11A,0.59610294646,0,0,0,0.59610294646
THBS1,CNN2,0.588010107021,0,0,0,0.588010107021
THBS1,CNN3,0.559214579704,0,0,0,0.559214579704
THBS1,COL11A1,0.583861935434,0,0,0,0.583861935434
THBS1,COL12A1,0.753366067472,0,0,0,0.753366067472
THBS1,COL1A2,0.505606101921,0,0,0,0.505606101921
THBS1,COL5A1,0.588518057169,0,1,1,0.588518057169
THBS1,COL5A2,0.54323725091,0,0,0,0.54323725091
THBS1,COL8A1,0.592681798306,0,0,0,0.592681798306
THBS1,COMP,0.62853021635,0,0,0,0.62853021635
THBS1,COPZ2,0.50657089198,0,0,0,0.50657089198
THBS1,CPZ,0.567689565486,0,0,0,0.567689565486
THBS1,CTGF,0.525198666163,0,0,0,0.525198666163
THBS1,CTHRC1,0.587093187158,0,0,0,0.587093187158
THBS1,ECM2,0.516413522049,0,0,0,0.516413522049
THBS1,EFEMP2,0.540474785816,0,0,0,0.540474785816
THBS1,ENPP1,0.559099252957,0,0,0,0.559099252957
THBS1,FBLN1,0.556735471096,0,0,0,0.556735471096
THBS1,FBLN2,0.591356169419,0,0,0,0.591356169419
THBS1,FBN1,0.529923388518,0,0,0,0.529923388518
THBS1,FHL2,0.532839340058,0,0,0,0.532839340058
THBS1,FHL3,0.586768401186,0,0,0,0.586768401186
THBS1,FLNA,0.563352325471,0,0,0,0.563352325471
THBS1,FN1,0.68852227199,0,0,0,0.68852227199
THBS1,FNDC1,0.687688181651,0,0,0,0.687688181651
THBS1,FZD1,0.528664156092,0,0,0,0.528664156092
THBS1,HTRA1,0.609953561144,0,0,0,0.609953561144
THBS1,ITGA11,0.5698987534,0,0,0,0.5698987534
THBS1,LOX,0.583597235417,0,0,0,0.583597235417
THBS1,LOXL1,0.510953285974,0,0,0,0.510953285974
THBS1,LOXL2,0.50822015802,0,0,0,0.50822015802
THBS1,LTBP2,0.548391413347,0,0,0,0.548391413347
THBS1,MFAP2,0.504750348841,0,0,0,0.504750348841
THBS1,MMP2,0.565310472424,0,1,1,0.565310472424
THBS1,MPRIP,0.500539775098,0,0,0,0.500539775098
THBS1,MXRA5,0.595021257763,0,0,0,0.595021257763
THBS1,MYH9,0.511776172049,0,0,0,0.511776172049
THBS1,NEXN,0.598964437982,0,0,0,0.598964437982
THBS1,OMD,0.516846267844,0,0,0,0.516846267844
THBS1,PALLD,0.576353202712,0,0,0,0.576353202712
THBS1,PDLIM3,0.549570977709,0,0,0,0.549570977709
THBS1,PDLIM5,0.599039295038,0,0,0,0.599039295038
THBS1,PDLIM7,0.509617369521,0,0,0,0.509617369521
THBS1,PLS3,0.513075764357,0,0,0,0.513075764357
THBS1,POSTN,0.539815245283,0,0,0,0.539815245283
THBS1,PRKG1,0.532495818885,0,0,0,0.532495818885
THBS1,RAI14,0.500421256126,0,0,0,0.500421256126
THBS1,RARRES2,0.54053245451,0,0,0,0.54053245451
THBS1,SERPINF1,0.653509073223,0,0,0,0.653509073223
THBS1,SMOC2,0.530160018946,0,0,0,0.530160018946
THBS1,SRPX2,0.591412376581,0,0,0,0.591412376581
THBS1,TAGLN,0.580562136631,0,0,0,0.580562136631
THBS1,TGFB1I1,0.506522561974,0,0,0,0.506522561974
THBS1,TGFBI,0.553492467118,0,0,0,0.553492467118
THBS2,ACTN1,0.665143909795,0,0,0,0.665143909795
THBS2,AEBP1,0.757966661404,0,0,0,0.757966661404
THBS2,ALDH1A3,0.536883954795,0,0,0,0.536883954795
THBS2,ANG,0.51091874278,0,0,0,0.51091874278
THBS2,ANTXR1,0.658273944609,0,0,0,0.658273944609
THBS2,ASPN,0.553065100084,0,0,0,0.553065100084
THBS2,C1QTNF3,0.605180453176,0,0,0,0.605180453176
THBS2,C1R,0.591965093199,0,0,0,0.591965093199
THBS2,C1S,0.615774624467,0,0,0,0.615774624467
THBS2,CALD1,0.648497803625,0,0,0,0.648497803625
THBS2,CCDC80,0.736210104935,0,0,0,0.736210104935
THBS2,CDH11,0.592565134556,0,0,0,0.592565134556
THBS2,CILP,0.689447923692,0,0,0,0.689447923692
THBS2,CLEC11A,0.572806168123,0,0,0,0.572806168123
THBS2,CNN1,0.550651253637,0,0,0,0.550651253637
THBS2,CNN2,0.715564603815,0,0,0,0.715564603815
THBS2,CNN3,0.694947131874,0,0,0,0.694947131874
THBS2,COL11A1,0.67012283438,0,0,0,0.67012283438
THBS2,COL12A1,0.646176487348,0,0,0,0.646176487348
THBS2,COL3A1,0.507092261729,0,0,0,0.507092261729
THBS2,COL5A1,0.643139141126,0,0,0,0.643139141126
THBS2,COL5A2,0.636898115083,0,0,0,0.636898115083
THBS2,COL8A1,0.67828235598,0,0,0,0.67828235598
THBS2,COMP,0.717510253539,0,0,0,0.717510253539
THBS2,COPZ2,0.71268375233,0,0,0,0.71268375233
THBS2,CORO1C,0.500384592832,0,0,0,0.500384592832
THBS2,CPZ,0.581979955212,0,0,0,0.581979955212
THBS2,CSRP2,0.553030341038,0,0,0,0.553030341038
THBS2,CTGF,0.516839176892,0,0,0,0.516839176892
THBS2,CTHRC1,0.757180923082,0,0,0,0.757180923082
THBS2,DAPK3,0.530128179727,0,0,0,0.530128179727
THBS2,DPYSL3,0.560771336832,0,0,0,0.560771336832
THBS2,ECM1,0.573587003625,0,0,0,0.573587003625
THBS2,ENPP1,0.60967622326,0,0,0,0.60967622326
THBS2,FAP,0.698251597669,0,0,0,0.698251597669
THBS2,FBLN1,0.689650983178,0,0,0,0.689650983178
THBS2,FBLN2,0.693527128085,0,0,0,0.693527128085
THBS2,FHL2,0.522270437709,0,0,0,0.522270437709
THBS2,FHL3,0.744267102636,0,0,0,0.744267102636
THBS2,FILIP1L,0.500983389943,0,0,0,0.500983389943
THBS2,FLNA,0.631534591164,0,0,0,0.631534591164
THBS2,FN1,0.820963704337,0,0,0,0.820963704337
THBS2,FNDC1,0.70225870849,0,0,0,0.70225870849
THBS2,HOPX,0.537491075578,0,0,0,0.537491075578
THBS2,HTRA1,0.6668519624,0,0,0,0.6668519624
THBS2,IKBIP,0.550883569661,0,0,0,0.550883569661
THBS2,ISLR,0.541194250967,0,0,0,0.541194250967
THBS2,ITGA11,0.677206039436,0,0,0,0.677206039436
THBS2,ITGA5,0.549468716932,0,0,0,0.549468716932
THBS2,ITGB5,0.509465257733,0,0,0,0.509465257733
THBS2,LEPRE1,0.545243081496,0,0,0,0.545243081496
THBS2,LEPREL2,0.578931312864,0,0,0,0.578931312864
THBS2,LEPREL4,0.543115462663,0,0,0,0.543115462663
THBS2,LGALS1,0.593370063035,0,0,0,0.593370063035
THBS2,LMOD1,0.514915136919,0,0,0,0.514915136919
THBS2,LOX,0.734866146328,0,0,0,0.734866146328
THBS2,LOXL1,0.541477630689,0,0,0,0.541477630689
THBS2,LOXL2,0.51358316826,0,0,0,0.51358316826
THBS2,LRP1,0.515292384531,0,0,0,0.515292384531
THBS2,LRRC15,0.658339254087,0,0,0,0.658339254087
THBS2,LUM,0.544718985384,0,0,0,0.544718985384
THBS2,MMP11,0.503341480842,0,0,0,0.503341480842
THBS2,MMP14,0.518542920263,0,0,0,0.518542920263
THBS2,MMP2,0.708533556036,0,1,1,0.708533556036
THBS2,MPRIP,0.531897288033,0,0,0,0.531897288033
THBS2,MRC2,0.544804815953,0,0,0,0.544804815953
THBS2,MXRA5,0.771181662592,0,0,0,0.771181662592
THBS2,MYH9,0.668767539456,0,0,0,0.668767539456
THBS2,MYL6,0.529509974252,0,0,0,0.529509974252
THBS2,MYL9,0.613681184486,0,0,0,0.613681184486
THBS2,MYLK,0.514776564982,0,0,0,0.514776564982
THBS2,NEXN,0.671417268721,0,0,0,0.671417268721
THBS2,NNMT,0.625887998545,0,0,0,0.625887998545
THBS2,NPNT,0.505923537268,0,0,0,0.505923537268
THBS2,NT5E,0.510718805883,0,0,0,0.510718805883
THBS2,OMD,0.678053479092,0,0,0,0.678053479092
THBS2,P4HA2,0.568706291487,0,0,0,0.568706291487
THBS2,PALLD,0.738808991971,0,0,0,0.738808991971
THBS2,PDLIM2,0.666817517918,0,0,0,0.666817517918
THBS2,PDLIM3,0.726729701458,0,0,0,0.726729701458
THBS2,PDLIM4,0.612127007625,0,0,0,0.612127007625
THBS2,PDLIM5,0.735848139922,0,0,0,0.735848139922
THBS2,PDLIM7,0.651185063078,0,0,0,0.651185063078
THBS2,PLAU,0.664172372951,0,0,0,0.664172372951
THBS2,PLOD2,0.596895146035,0,0,0,0.596895146035
THBS2,PLS3,0.657427374524,0,0,0,0.657427374524
THBS2,PLXDC2,0.56195489314,0,0,0,0.56195489314
THBS2,POSTN,0.703727926202,0,0,0,0.703727926202
THBS2,PPP1R13L,0.517199453287,0,0,0,0.517199453287
THBS2,PRKG1,0.675584664958,0,0,0,0.675584664958
THBS2,PTGIS,0.537353874068,0,0,0,0.537353874068
THBS2,RAB31,0.567333661867,0,0,0,0.567333661867
THBS2,RAI14,0.528774098971,0,0,0,0.528774098971
THBS2,RARRES2,0.591437174058,0,0,0,0.591437174058
THBS2,RCN3,0.604546769728,0,0,0,0.604546769728
THBS2,SERPINF1,0.644753809505,0,0,0,0.644753809505
THBS2,SFRP2,0.660139894941,0,0,0,0.660139894941
THBS2,SFRP4,0.611098548305,0,0,0,0.611098548305
THBS2,SFXN3,0.508182483057,0,0,0,0.508182483057
THBS2,SH3D19,0.524807627794,0,0,0,0.524807627794
THBS2,SPARC,0.613968401603,0,0,0,0.613968401603
THBS2,SRPX2,0.550603773846,0,0,0,0.550603773846
THBS2,SULF1,0.617896702433,0,0,0,0.617896702433
THBS2,TAGLN,0.694209074908,0,0,0,0.694209074908
THBS2,TGFB1I1,0.667115583207,0,0,0,0.667115583207
THBS2,THBS1,0.790056297839,0,1,0,0.790056297839
THBS3,AEBP1,0.560072194883,0,0,0,0.560072194883
THBS3,ANGPTL2,0.58721485853,0,0,0,0.58721485853
THBS3,BGN,0.594893220423,0,0,0,0.594893220423
THBS3,C1QTNF5,0.504143202693,0,0,0,0.504143202693
THBS3,CLEC11A,0.506416600783,0,0,0,0.506416600783
THBS3,CLEC3B,0.530968546381,0,0,0,0.530968546381
THBS3,COL12A1,0.502629657751,0,0,0,0.502629657751
THBS3,COL16A1,0.5111926555,0,0,0,0.5111926555
THBS3,COL1A1,0.600727901228,0,0,0,0.600727901228
THBS3,COL1A2,0.596610783439,0,0,0,0.596610783439
THBS3,COL3A1,0.583770427601,0,0,0,0.583770427601
THBS3,COL5A1,0.597473773216,0,0,0,0.597473773216
THBS3,COL5A2,0.565286435808,0,0,0,0.565286435808
THBS3,COL6A1,0.534049922806,0,0,0,0.534049922806
THBS3,COL6A2,0.544583767344,0,0,0,0.544583767344
THBS3,COL6A3,0.540841113029,0,0,0,0.540841113029
THBS3,COMP,0.500499246904,0,0,0,0.500499246904
THBS3,CPXM1,0.519256228095,0,0,0,0.519256228095
THBS3,DCN,0.573110884601,0,0,0,0.573110884601
THBS3,DPT,0.505376638445,0,0,0,0.505376638445
THBS3,EFEMP1,0.524803552376,0,0,0,0.524803552376
THBS3,EFEMP2,0.622084268728,0,0,0,0.622084268728
THBS3,EMILIN1,0.540082264129,0,0,0,0.540082264129
THBS3,F12,0.504088056418,0,0,0,0.504088056418
THBS3,FBN1,0.521715970806,0,0,0,0.521715970806
THBS3,FERMT2,0.532643625581,0,0,0,0.532643625581
THBS3,FLNC,0.539717348575,0,0,0,0.539717348575
THBS3,FMOD,0.538980861532,0,0,0,0.538980861532
THBS3,FNDC1,0.505479461565,0,0,0,0.505479461565
THBS3,HSPG2,0.543030922926,0,0,0,0.543030922926
THBS3,ITIH1,0.513262113618,0,0,0,0.513262113618
THBS3,LOXL1,0.542322878421,0,0,0,0.542322878421
THBS3,LRP1,0.568230327507,0,0,0,0.568230327507
THBS3,LTBP2,0.530082129523,0,0,0,0.530082129523
THBS3,LUM,0.594512202081,0,0,0,0.594512202081
THBS3,MFAP2,0.555179915279,0,0,0,0.555179915279
THBS3,MMP2,0.503181144517,0,0,0,0.503181144517
THBS3,MRC2,0.551022419075,0,0,0,0.551022419075
THBS3,NEXN,0.508425314388,0,0,0,0.508425314388
THBS3,OLFML3,0.617252185245,0,0,0,0.617252185245
THBS3,PCOLCE,0.532943580163,0,0,0,0.532943580163
THBS3,PLXDC2,0.528066208194,0,0,0,0.528066208194
THBS3,PODN,0.540830651721,0,0,0,0.540830651721
THBS3,SERPINF1,0.598160338967,0,0,0,0.598160338967
THBS3,SERPING1,0.504915681052,0,0,0,0.504915681052
THBS3,SRPX2,0.526773432758,0,0,0,0.526773432758
THEM6,MROH1,0.510534507119,0,0,0,0.510534507119
THEMIS2,ABI3,0.506994687722,0,0,0,0.506994687722
THEMIS2,GIMAP7,0.537866153199,0,0,0,0.537866153199
THEMIS2,GPSM3,0.530263001568,0,0,0,0.530263001568
THEMIS2,GZMA,0.524089877709,0,0,0,0.524089877709
THEMIS2,LCP2,0.549673517213,0,0,0,0.549673517213
THEMIS2,SASH3,0.545628571057,0,0,0,0.545628571057
THEMIS2,SKAP2,0.574380094445,0,0,0,0.574380094445
THRAP3,ACIN1,0.636532729076,0,0,1,0.636532729076
THRAP3,ARGLU1,0.56999758154,0,0,0,0.56999758154
THRAP3,BCLAF1,0.538968619844,0,0,1,0.538968619844
THRAP3,C18orf32,0.509626906957,0,0,0,0.509626906957
THRAP3,CASC3,0.517273661987,0,0,0,0.517273661987
THRAP3,CCNT1,0.554639897644,0,0,0,0.554639897644
THRAP3,EDF1,0.54409310285,0,0,0,0.54409310285
THRAP3,F13B,-0.521283555007,0,0,0,0.521283555007
THRAP3,FAM133B,0.505198184443,0,0,0,0.505198184443
THRAP3,FOXJ3,0.500021434993,0,0,0,0.500021434993
THRAP3,HDGFRP2,0.545355561851,0,0,0,0.545355561851
THRAP3,HMGA1,0.51012003549,0,0,0,0.51012003549
THRAP3,HMGN1,0.535979874982,0,0,0,0.535979874982
THRAP3,HMGN2,0.522836505735,0,0,0,0.522836505735
THRAP3,HNRNPA1,0.552179877893,0,0,0,0.552179877893
THRAP3,HNRNPA2B1,0.553854690967,0,0,0,0.553854690967
THRAP3,HNRNPC,0.529679800524,0,0,0,0.529679800524
THRAP3,KHDRBS1,0.61341084663,0,0,0,0.61341084663
THRAP3,LUC7L3,0.601051383537,0,0,0,0.601051383537
THRAP3,MFAP1,0.605598567738,0,0,0,0.605598567738
THRAP3,NCL,0.541631525011,0,0,0,0.541631525011
THRAP3,NOLC1,0.581232656184,0,0,0,0.581232656184
THRAP3,NUDC,0.507228403272,0,0,0,0.507228403272
THRAP3,PHF3,0.531607452478,0,0,0,0.531607452478
THRAP3,PNISR,0.562015957156,0,0,0,0.562015957156
THRAP3,PNN,0.524258465499,0,0,0,0.524258465499
THRAP3,POTEF,-0.525508179626,0,0,0,0.525508179626
THRAP3,PPHLN1,0.552372684592,0,0,0,0.552372684592
THRAP3,PPM1G,0.503154696177,0,0,0,0.503154696177
THRAP3,RANBP2,0.501541824649,0,0,0,0.501541824649
THRAP3,RBBP6,0.515603864883,0,0,0,0.515603864883
THRAP3,RBM14,0.541355898003,0,1,1,0.541355898003
THRAP3,RBMX,0.519603298666,0,0,0,0.519603298666
THRAP3,RPL26,0.572128673883,0,0,0,0.572128673883
THRAP3,RPL28,0.511962441331,0,0,0,0.511962441331
THRAP3,SAFB,0.581097152196,0,0,0,0.581097152196
THRAP3,SERBP1,0.600045829768,0,0,0,0.600045829768
THRAP3,SERF2,0.528451290565,0,0,0,0.528451290565
THRAP3,SF3A1,0.528711444067,0,0,1,0.528711444067
THRAP3,SF3B1,0.57073302277,0,0,0,0.57073302277
THRAP3,SF3B2,0.516774698353,0,0,1,0.516774698353
THRAP3,SFPQ,0.708405080231,0,0,1,0.708405080231
THRAP3,SLTM,0.508237005981,0,0,0,0.508237005981
THRAP3,SMNDC1,0.529334617803,0,0,0,0.529334617803
THRAP3,SNRNP70,0.553495579058,0,0,0,0.553495579058
THRAP3,SNRPG,0.553357417474,0,0,0,0.553357417474
THRAP3,SRRT,0.594414290107,0,0,0,0.594414290107
THRAP3,SRSF3,0.553872650838,0,0,0,0.553872650838
THRAP3,SRSF7,0.581711780928,0,0,0,0.581711780928
THRAP3,TCEB3,0.514814439685,0,0,0,0.514814439685
THY1,ACTN1,0.536766766182,0,0,0,0.536766766182
THY1,CALD1,0.559034584022,0,0,0,0.559034584022
THY1,CNN2,0.509499051342,0,0,0,0.509499051342
THY1,COLEC12,0.523440823612,0,0,0,0.523440823612
THY1,COPZ2,0.62393456886,0,0,0,0.62393456886
THY1,CTSK,0.517715840978,0,0,0,0.517715840978
THY1,FAP,0.52675297349,0,0,1,0.52675297349
THY1,FBLN2,0.529748431711,0,0,0,0.529748431711
THY1,FLNA,0.544326458874,0,0,0,0.544326458874
THY1,LEPREL2,0.508576779589,0,0,0,0.508576779589
THY1,LEPREL4,0.542261869577,0,0,0,0.542261869577
THY1,LOX,0.515723079783,0,0,0,0.515723079783
THY1,LRRC15,0.613543428369,0,0,0,0.613543428369
THY1,MMP2,0.518843348522,0,0,0,0.518843348522
THY1,MRC2,0.574924608267,0,0,0,0.574924608267
THY1,MYL9,0.513434617071,0,0,0,0.513434617071
THY1,NEXN,0.515322972019,0,0,0,0.515322972019
THY1,OMD,0.501167386295,0,0,0,0.501167386295
THY1,PALLD,0.55282941542,0,0,0,0.55282941542
THY1,PDLIM7,0.541375759048,0,0,0,0.541375759048
THY1,PLS3,0.540366800498,0,0,0,0.540366800498
THY1,PRKG1,0.535263056106,0,0,0,0.535263056106
THY1,RCN3,0.513806198376,0,0,0,0.513806198376
THY1,SH3D19,0.520310518918,0,0,0,0.520310518918
THY1,TAGLN,0.554829118226,0,0,0,0.554829118226
THY1,TGFB1I1,0.536567192118,0,0,0,0.536567192118
TIMM44,MAP2K7,0.571431733892,0,0,0,0.571431733892
TIMM50,ECH1,0.546719944839,0,0,0,0.546719944839
TIMM50,SAMD4B,0.631741155368,0,0,0,0.631741155368
TIMM50,SPINT2,0.535691881385,0,0,0,0.535691881385
TIMM8A,TIMM13,0.681037179165,0,1,1,0.681037179165
TIMM8B,TIMM13,0.618205586629,0,1,1,0.618205586629
TIMM8B,TIMM8A,0.528252288859,0,0,0,0.528252288859
TIMM9,TIMM10,0.548420088423,1,1,1,0.548420088423
TIMP1,APOH,0.519011178115,0,0,0,0.519011178115
TIMP1,C2,0.540659108564,0,0,0,0.540659108564
