beta,f,f_pval,ll,px,py,rsquared,fdr
-0.298101767725,5.61103027921,0.0194180352505,-182.14971241,EIF3H,SFN,0.0439697905967,0.710386475368
0.274135367211,5.51169828536,0.0204994246822,-173.767104489,FN1,TOP2A,0.0432250402079,0.710386475368
0.406319999004,5.5512200747,0.0201453797653,-207.036308898,CCDC8,DICER1,0.0456698013503,0.710386475368
0.340291271548,5.54535274779,0.0201261371062,-223.577911024,LLGL2,MTOR,0.0434774974417,0.710386475368
0.498344468332,5.60809271901,0.0195461737098,-212.065262917,MYH10,PRKAB1,0.0464984777769,0.710386475368
-0.356797873545,5.47171381894,0.0209523833931,-207.945536732,TLN1,HNRNPD,0.0429249254993,0.710508174274
0.497010775283,5.46996680336,0.0209724120715,-235.350411527,CDK2,COPS5,0.0429118084874,0.710508174274
-0.372845374992,5.47322650374,0.0209350574147,-218.614808206,KLC1,YWHAG,0.042936282809,0.710508174274
-0.406138668513,5.47139522638,0.020956034404,-213.93731363,SRSF10,TRA2A,0.0429225334567,0.710508174274
0.431409277847,5.46720566531,0.0210041081442,-230.133261139,NUP214,NUP88,0.0428910764677,0.710926145152
-0.272195724148,5.46031651691,0.021083410459,-175.214106275,RPS6KC1,IQGAP1,0.0428393453439,0.711091132578
0.44471847115,5.46261995198,0.0210568602691,-223.263696281,USP47,FOXK1,0.0428566426301,0.711091132578
0.34431099947,5.46029176555,0.0210836959424,-214.623715226,APOA1,HBA1,0.042839159474,0.711091132578
-0.448458879379,5.45854889629,0.0211038084874,-215.357322928,NCOR1,PPP1CA,0.0428260712487,0.711091132578
-0.295735075963,5.4567004523,0.0211251613561,-175.215865248,LIMA1,IQGAP1,0.0428121898098,0.711091132578
0.456168469542,5.45757430666,0.0211150639347,-213.48764893,MCM6,MCM3,0.0428187523288,0.711091132578
-0.408671145712,5.45563858424,0.0211649852565,-200.268810827,SRC,DOCK1,0.0434865953081,0.711779229452
-0.476949378174,5.4448636733,0.0212624361158,-234.687610466,RPA2,DIDO1,0.0427232884587,0.713931323427
0.346788149182,5.44439769031,0.0212678593788,-206.392121027,HSPA4,RPTOR,0.0427197883075,0.713931323427
-0.375323274977,5.4412673719,0.0213043287063,-205.198387544,EDC4,EIF2AK2,0.0426962747947,0.714004208414
0.307555353758,5.43850360052,0.0213365821869,-185.108292672,PRKCI,SQSTM1,0.0426755136545,0.714004208414
0.286895199042,5.43421899907,0.0213866852537,-208.923309429,CLTC,AKT1,0.0426433264295,0.714004208414
-0.380917421493,5.43481680957,0.0213796871994,-208.923018579,PKN2,AKT1,0.0426478174932,0.714004208414
-0.383595252532,5.43938823596,0.0213262528322,-216.349791295,MAP3K7,MAVS,0.0426821590346,0.714004208414
-0.329281384657,5.43442473495,0.0213842766091,-233.039631707,CDK12,BCLAF1,0.0426448720293,0.714004208414
0.340879855888,5.43182086856,0.0214147822852,-210.414806903,SYNPO,BAG3,0.0426253100014,0.714292883416
0.441817420983,5.43012175637,0.0214347129112,-220.942277964,ITGA4,RAB10,0.0426125446757,0.714308890154
-0.357442135526,5.42698886883,0.02147151282,-224.966750395,SRRM2,SF3B2,0.0425890065912,0.714886524754
0.407102696748,5.42358830998,0.0215115319527,-215.422955349,SF3B3,TOP1,0.0425634561223,0.715570198761
0.472496935842,5.45139087384,0.0215514986272,-190.406906449,STRN3,STK25,0.0516957702375,0.716250891934
-0.391041043229,5.4093357038,0.0216801160562,-220.645452116,YBX1,HDLBP,0.0424563527776,0.71757701555
-0.423491890431,5.40972917602,0.0217175724188,-218.688585878,MAP3K7,TRAF2,0.0434831681722,0.71757701555
-0.462273022126,5.40529363602,0.0217281788828,-235.327869878,SNTB2,DTNBP1,0.042425973692,0.71757701555
-0.312007673443,5.412634595,0.0216409728071,-218.180487571,CASC3,RBM8A,0.042481144921,0.71757701555
0.285620467926,5.40723264726,0.0217051088276,-174.759044444,SNW1,FASN,0.0424405470154,0.71757701555
-0.341403157186,5.40737127706,0.0217034604171,-214.175866473,MTDH,CUL3,0.0424415889196,0.71757701555
-0.413465821049,5.41227314358,0.0216452580154,-226.729999605,USP24,CDC5L,0.0424784285693,0.71757701555
0.423398843753,5.40049511175,0.0217853817377,-226.314522089,SUDS3,SIN3A,0.0423899067818,0.718174469421
-0.422045076648,5.40159931612,0.0217722046077,-221.83131707,RPS8,DKC1,0.0423982064991,0.718174469421
-0.419013029905,5.39501283885,0.0218509290772,-236.378185803,CDK11A,RNPS1,0.0423486973205,0.718434182913
-0.35780244671,5.39408606363,0.0218620302648,-196.009350246,ATF2,AHNAK,0.0423417305332,0.718434182913
-0.419013029905,5.39501283885,0.0218509290772,-236.378185803,CDK11B,RNPS1,0.0423486973205,0.718434182913
-0.430341019749,5.39329485621,0.0218715122671,-234.903471493,CTNNA1,CTNNB1,0.0423357827607,0.718434182913
0.380355027863,5.38679890736,0.0219495245911,-222.325015698,NBN,MDC1,0.0422869477337,0.720352404902
-0.405377641747,5.3782287776,0.022052893841,-235.395047965,POP1,COPS5,0.0422225118783,0.723098636978
-0.315790136644,5.37489618581,0.0220932280743,-182.737401469,SFN,LMO7,0.0421974529265,0.723214135306
0.361311413261,5.37468367262,0.0220958027397,-210.442612364,PEBP1,BAG3,0.0421958549191,0.723214135306
-0.52264612899,5.4648929862,0.0221463364457,-119.517865739,ACTR2,COBL,0.0696476191864,0.724222671089
0.496216323099,5.39894996671,0.022173250948,-190.432275024,GOLGA2,STK25,0.0512239445309,0.724272252802
-0.39112156403,5.36714858433,0.0221872967107,-212.177948029,CPSF7,RPA1,0.0421391908666,0.724272252802
-0.349012359828,5.33574942943,0.0225728629531,-198.322886314,FUBP1,CDK2,0.041902996239,0.725995198168
0.373133348521,5.331429083,0.0227145322594,-207.88670226,CDC27,SMAD2,0.0439410392121,0.725995198168
0.47392619915,5.33577049518,0.0226154702251,-219.972238289,NCK1,PIK3R1,0.0429142029999,0.725995198168
-0.479977217435,5.34476723594,0.0226995991776,-202.636288974,CREB1,JUND,0.0475746878777,0.725995198168
-0.302933827484,5.33607565176,0.02256882112,-193.93538293,KHDRBS1,RIPK1,0.041905450788,0.725995198168
-0.394821857711,5.33397239211,0.0225948934688,-213.971833472,IFIT3,MOV10,0.041889625305,0.725995198168
-0.422917695348,5.33481625558,0.0225844290009,-223.044220674,ZFP91,FBL,0.0418959748202,0.725995198168
0.487892339385,5.40547295817,0.0224019512104,-161.756563088,SRF,NCOA1,0.0584973247268,0.725995198168
-0.376671406059,5.350016621,0.0224108074295,-221.747401669,PUM1,RBFOX2,0.0423428248296,0.725995198168
0.441118711351,5.4163782271,0.0222982840118,-163.037952054,CLTC,KIAA0430,0.0592495385634,0.725995198168
0.251211817389,5.32983278498,0.0226463011842,-173.855596054,HDAC1,TOP2A,0.041858476277,0.725995198168
-0.488659478722,5.40688155043,0.02241248641,-144.033643248,SF3B1,FOXK2,0.0591517997193,0.725995198168
0.303338005937,5.32763456253,0.0226736497498,-190.171735363,H2AFY,HSPA4,0.0418419346345,0.725995198168
-0.303322591766,5.33949038018,0.0225265588803,-190.297211053,DOCK7,YWHAH,0.0419311429961,0.725995198168
-0.368399850592,5.35189462984,0.022373736396,-211.785846834,MCM3,ENSA,0.0420244602202,0.725995198168
-0.30394798325,5.36641015901,0.0225082775206,-186.937283589,ERBB2,ZNF280C,0.0495209738067,0.725995198168
-0.396809248378,5.3269517374,0.022682151988,-214.215013232,WDTC1,CUL3,0.0418367962534,0.725995198168
-0.354972239222,5.33297020347,0.0226073278913,-224.392158923,NPM1,DDX21,0.0418820843883,0.725995198168
-0.423296551132,5.35397576857,0.0226227649515,-195.496958418,MTOR,SUZ12,0.0485163831324,0.725995198168
0.278636570912,5.3296994855,0.0226479586047,-193.887623181,ELAVL1,FN1,0.0418574732135,0.725995198168
-0.432664751547,5.3347292504,0.0225855076876,-217.214664087,STAU1,RAB8A,0.0418953201676,0.725995198168
-0.295625035138,5.34947562822,0.0224034532028,-186.23611231,BAG2,HSP90AA1,0.0420062634874,0.725995198168
-0.43505968367,5.35542800327,0.0225500786167,-192.047950917,PRKDC,CLN3,0.0472445660309,0.725995198168
-0.347093766737,5.32975770852,0.022647234655,-203.468615227,SORBS3,PAK2,0.0418579113354,0.725995198168
0.451868833407,5.32269179294,0.0227352706345,-231.395869337,SART3,PRPF31,0.0418047381656,0.726026155461
-0.358350290352,5.31410571389,0.0230467751775,-184.057375011,XIAP,RIPK2,0.0464868764944,0.727121796923
-0.435623092629,5.31252600982,0.0229988116378,-208.958643578,MAPK1,HDAC4,0.0449024814953,0.727121796923
-0.367711652444,5.30822526198,0.0229166362999,-218.724348267,CUL7,LMNB1,0.0416958546948,0.727121796923
-0.444325422428,5.31392136676,0.0229812514399,-208.957965437,YWHAH,HDAC4,0.0449137456131,0.727121796923
-0.410756800217,5.31672529032,0.0229963906212,-195.681955828,AHNAK,CCDC8,0.0461054133902,0.727121796923
-0.372482586858,5.30166707356,0.0229993559747,-199.944194069,RAB10,VCP,0.0416464858272,0.727121796923
-0.370917447312,5.30875825874,0.0229099272615,-225.231092922,UBL4A,HNRNPU,0.0416998667755,0.727121796923
-0.325498977902,5.30022232261,0.0230176210324,-194.05301089,COPS5,CUL4A,0.0416356093171,0.727121796923
-0.423865634807,5.31012497827,0.0228927332592,-220.256444039,COBL,ACTR2,0.0417101544687,0.727121796923
0.418024921976,5.34267587258,0.0229039934718,-176.642291164,HDAC1,ARID4A,0.0516986407355,0.727121796923
-0.436921775695,5.36060431981,0.0230355479876,-155.969157778,STUB1,STK11,0.0599884519651,0.727121796923
0.387506913285,5.39885891031,0.0228994607525,-121.487256885,DBN1,DNMBP,0.067996681368,0.727121796923
0.339573841256,5.33158990835,0.0228276813991,-182.890540457,PRKCB,PDPK1,0.0466326927897,0.727121796923
-0.329531239598,5.30641286649,0.0229394650797,-215.479995179,NPM1,TOP1,0.0416822118149,0.727121796923
-0.37678510131,5.29086662023,0.0231649047526,-211.383765547,FUBP3,CUL7,0.0422286696784,0.727420797284
-0.325899395905,5.29446279412,0.0230905867023,-202.666447557,FOXO3,PGK1,0.0415922474388,0.727420797284
0.337102286785,5.28852679806,0.0231660424089,-189.301909624,CDK2,SEC16A,0.0415475528792,0.727420797284
0.425101998243,5.28781570087,0.0231750989223,-235.439071196,LSM12,COPS5,0.041542198456,0.727420797284
-0.37678510131,5.29086662023,0.0231649047526,-211.383765547,NUP214,CUL7,0.0422286696784,0.727420797284
-0.303022676641,5.29065820565,0.0231389191399,-193.461279212,CDC5L,MAP2K4,0.0415636016047,0.727420797284
0.282442320258,5.28364311355,0.0232283159098,-184.873687756,RUNX2,STAT3,0.0415107784811,0.728468551214
-0.300249711914,5.28125374631,0.02325884761,-193.907290793,CUL7,FLNB,0.0414927853935,0.728803685691
-0.431305380083,5.27896738208,0.0232881026171,-223.071419753,NOL8,FBL,0.0414755673357,0.729098278354
-0.403745596084,5.27076235237,0.0234221780495,-211.393554439,RCC1,CUL7,0.0420749602972,0.729896168133
0.351311161467,5.26615852933,0.0234527142576,-213.559927719,CUL7,ACSL3,0.0413790955128,0.729896168133
-0.298128893875,5.27314085286,0.0233628305605,-181.630834357,PLG,HSPB1,0.0414316863521,0.729896168133
-0.361351837334,5.2668382964,0.0234439476412,-223.849508782,AKT2,GSK3B,0.0413842157698,0.729896168133
-0.342195356916,5.27399002032,0.0233519239214,-220.536103686,NPM1,RRP1B,0.0414380818852,0.729896168133
-0.492850735344,5.27049907833,0.0234110611059,-232.417621452,PLEKHO2,RNF20,0.0417397501142,0.729896168133
-0.49128531865,5.26777919806,0.023431818986,-232.235494201,EIF3J,EIF3H,0.0413913028989,0.729896168133
-0.318634439834,5.22585324913,0.0239787217976,-212.725249274,HNRNPL,DAB2,0.0410754034315,0.730177926446
-0.420136625846,5.33049317504,0.0239565110146,-97.0468399054,YWHAQ,MAPT,0.0717134105715,0.730177926446
0.343430051214,5.26571720597,0.023532282823,-212.13430724,BIRC2,XIAP,0.0430678143171,0.730177926446
0.422325985488,5.27357912503,0.0235993521915,-175.274638995,SEPT10,ANLN,0.0469707937177,0.730177926446
-0.431646560593,5.29176337739,0.0235465958278,-171.085033708,MTA2,NFATC2,0.051231223133,0.730177926446
0.425757573288,5.28452725772,0.0239694051794,-160.338983111,ACACA,RIOK2,0.0585319258818,0.730177926446
0.293431330585,5.25284550739,0.0236251021245,-206.31481765,MRE11A,ATM,0.0412788058801,0.730177926446
0.381013759273,5.24760612572,0.0236933107647,-223.407745377,KIAA1522,ABI1,0.0412393308251,0.730177926446
0.348499127393,5.22650719735,0.0239700890934,-207.369279203,CCDC8,SCRIB,0.0410803323339,0.730177926446
-0.306537357346,5.2277106864,0.0239542104977,-202.545585491,UBL4A,HNRNPF,0.0410894030726,0.730177926446
-0.276562919995,5.2554481194,0.0236967908217,-176.270703729,ARHGAP32,PLCG1,0.0437023702592,0.730177926446
-0.365205335789,5.23318730537,0.0238820926478,-196.087705751,STRN,AHNAK,0.0411306783725,0.730177926446
0.39372912657,5.23549800551,0.0238807377505,-220.897107277,HSPA4,HDAC1,0.0418052236697,0.730177926446
-0.442171524256,5.24849742001,0.0236816928932,-223.415600383,CDK2,DOCK7,0.04124604633,0.730177926446
0.396713271426,5.2274428497,0.0239577433249,-223.425859769,CCDC8,DOCK7,0.0410873843929,0.730177926446
0.394295629883,5.22928710492,0.0239624743078,-211.413753957,RPS10,CUL7,0.0417577008207,0.730177926446
0.41723177189,5.23583986634,0.023891118006,-218.77320677,GOLGA3,TRAF2,0.0421443592442,0.730177926446
0.460241597032,5.28998421595,0.0235693928448,-167.573557402,KIF21A,TACC2,0.0512148806692,0.730177926446
0.448949520741,5.27218961249,0.023546212655,-208.074409649,TERF2,ZC3H13,0.0453435136129,0.730177926446
0.334347339179,5.23787680449,0.0238205212978,-194.272884765,TIAM1,CD44,0.0411660186105,0.730177926446
-0.347354872133,5.2635018889,0.0234870086889,-222.594964844,CBX4,MYCBP2,0.0413590841897,0.730177926446
0.492426269702,5.24818554774,0.0236857574146,-235.458377459,RBM5,COPS5,0.0412436965222,0.730177926446
0.502152549707,5.23362675317,0.0238763157642,-234.250966037,APOB,APOA1,0.041133990178,0.730177926446
-0.320072456392,5.23535570927,0.0238536015496,-207.001367342,HSF1,XRCC6,0.0411470198679,0.730177926446
-0.537012806829,5.31573985008,0.0239379332891,-136.266077166,NCOR2,JUN,0.067019986955,0.730177926446
-0.302824877951,5.2413001842,0.0237756790333,-197.823072899,JUP,DSC2,0.041191815681,0.730177926446
-0.395987947868,5.19490289815,0.0244661426865,-219.672419909,HNRNPM,UBL4A,0.0425132536214,0.730967124574
0.387303367285,5.21213717978,0.0242353323794,-212.771984619,CDC5L,LRWD1,0.042648277823,0.730967124574
-0.339371448202,5.21188314889,0.0241639228244,-209.914681992,CUL7,ARHGDIA,0.0409700966599,0.730967124574
-0.267871392614,5.18238608649,0.0245599239927,-184.090956021,SQSTM1,OPTN,0.0407476714815,0.730967124574
0.311730925207,5.17881849475,0.0246082800477,-194.112167336,EEF1A1,CUL4A,0.04072076275,0.730967124574
0.353957115373,5.176619859,0.0246381308025,-219.238318096,RBM33,XPO1,0.0407041786826,0.730967124574
-0.313534220952,5.2148811002,0.024124052715,-200.059876519,CUL7,KHSRP,0.0409926971994,0.730967124574
0.441387381357,5.19843162359,0.0243436713057,-235.270997541,HSPB1,SF3A3,0.0408686770523,0.730967124574
0.413323330323,5.19691717724,0.0245557113865,-195.740167176,RPA1,CCDC8,0.0451133355352,0.730967124574
-0.423516625055,5.19554757667,0.0245741675936,-195.740832975,STIP1,CCDC8,0.0451019825502,0.730967124574
-0.379895162664,5.20523291076,0.0242526127248,-199.991178402,NCOA1,VCP,0.0409199589644,0.730967124574
-0.404870422241,5.19187688968,0.0245227198811,-222.329860026,EIF3M,HERC2,0.042840139314,0.730967124574
0.532421439237,5.29013466476,0.0247177220643,-121.300426664,STAT3,HIC1,0.0763475881575,0.730967124574
-0.320837951041,5.20227613127,0.0243989434094,-184.830554682,SCFD1,EGFR,0.0432793479351,0.730967124574
0.360805666685,5.16635049505,0.0247780628194,-220.001973316,OFD1,PCNT,0.0406267104068,0.730967124574
-0.30332172153,5.20235949155,0.0242910395203,-196.102729788,CUL7,AHNAK,0.0408982939652,0.730967124574
0.332139394934,5.20726030407,0.0245095518842,-172.409945307,PTPN6,SOS1,0.0472497028753,0.730967124574
-0.447273266734,5.25330699608,0.0247121683184,-125.092372739,PSMC3,FAM117B,0.06545907194,0.730967124574
0.297325519569,5.19196287512,0.024430611453,-203.432047779,DBN1,CGN,0.0408198974035,0.730967124574
-0.341518611225,5.2040527318,0.0242683877446,-204.58081943,FN1,TKT,0.0409110607723,0.730967124574
0.385411612841,5.17534904151,0.0246554019931,-219.238937637,MEPCE,XPO1,0.0406945927848,0.730967124574
0.30234973402,5.17167872115,0.0247652252477,-194.107127426,FLNA,ANTXR1,0.0419875638202,0.730967124574
-0.331483690927,5.22012821059,0.0240544372066,-218.77909992,CDC37,SYNE2,0.0410322508239,0.730967124574
-0.306973365253,5.19240023452,0.0244247230483,-193.006219209,MAP3K1,MAP2K1,0.0408231956072,0.730967124574
-0.277916151458,5.17447272598,0.0247586305504,-183.642669617,IQGAP1,OXR1,0.0427026634371,0.730967124574
0.412096153687,5.17517962238,0.0246577054653,-232.695205772,CDK9,CSNK2B,0.0406933148256,0.730967124574
0.356015167573,5.18160087019,0.024780908128,-175.870526205,HNRNPUL2,RNF2,0.0453803487664,0.730967124574
-0.418574379746,5.17633809452,0.0246419590563,-227.962342334,SP100,CBX3,0.0407020533228,0.730967124574
0.284375477511,5.18143958495,0.0247301747699,-157.447575904,SNW1,KIF4A,0.0442172378433,0.730967124574
0.385411612841,5.17534904151,0.0246554019931,-219.238937637,GIGYF1,XPO1,0.0406945927848,0.730967124574
0.303919537269,5.21664238599,0.0242070995309,-184.823563336,EXOC4,EGFR,0.0433936789653,0.730967124574
-0.315208989493,5.18532183345,0.0245202071073,-196.122299476,BAG2,STIP1,0.0407698133614,0.730967124574
-0.390569750091,5.20856590504,0.0242373043492,-220.910226838,NONO,HDAC1,0.0415991179788,0.730967124574
0.558356548888,5.19644417463,0.0245102899775,-212.927483293,SAP130,SIN3B,0.0439644712742,0.730967124574
0.370210930735,5.1697022076,0.0247323001415,-221.203738419,CUL7,EIF4G1,0.0406519958595,0.730967124574
0.3554329035,5.17055658576,0.0247206491015,-194.057055481,MAP4K4,STRN3,0.0406584411092,0.730967124574
-0.408431303583,5.20641148711,0.0242368698903,-234.994491008,CDC27,CTNNB1,0.0409288449084,0.730967124574
0.308874855441,5.20274318968,0.0243926813036,-184.830327374,CHCHD3,EGFR,0.0432830653579,0.730967124574
-0.56238866308,5.2060919132,0.0247404551214,-179.465462224,CEP250,GIGYF1,0.0519538464559,0.730967124574
0.355772949984,5.16424303125,0.0248068827394,-211.174494029,CLTA,PDLIM7,0.0406108109335,0.731146036694
-0.387420798426,5.16068493097,0.0248556204351,-223.129064169,LRRC41,FBL,0.0405839661352,0.731995031963
0.309354376383,5.16388497165,0.0249698423752,-181.109047992,YWHAZ,RASSF2,0.0440740333328,0.732465481381
-0.41126226521,5.15416615191,0.0249451741465,-215.554185825,CDK2,TOP1,0.0405347800068,0.732465481381
0.56931910079,5.2217676791,0.024954061428,-148.583641149,GRB10,ABL1,0.0612726985289,0.732465481381
0.487207176913,5.15083670694,0.024991044354,-233.217972008,VAPB,BAG6,0.0405096564076,0.732465481381
-0.288114344073,5.14668367354,0.0250483857071,-193.169561416,U2AF2,ANXA2,0.0404783162631,0.732465481381
-0.365416888391,5.14648723995,0.0250511013129,-202.738562407,YWHAQ,PGK1,0.0404768338605,0.732465481381
-0.398118193721,5.14998153169,0.0250028405404,-229.508841985,PCM1,MPRIP,0.0405032031436,0.732465481381
-0.319989668119,5.17220914421,0.0250042017497,-149.423755084,YWHAQ,SH3BP4,0.0473766097137,0.732465481381
0.401209014746,5.14912666372,0.0250146383449,-224.027241004,HSPB1,TUBA1C,0.0404967521117,0.732465481381
0.315531306829,5.14480104404,0.025074424961,-207.963301898,GEMIN5,AK1,0.0404641086525,0.732564186369
-0.38707921581,5.14283393316,0.0251016631429,-211.599479114,PSMA5,ABCE1,0.040449263038,0.73277700895
-0.34135706528,5.13718272923,0.025180087597,-211.602234932,MACF1,ABCE1,0.0404066113387,0.734094096694
0.378240352525,5.13670280088,0.0251867596622,-230.991454647,YWHAZ,TRA2B,0.0404029889695,0.734094096694
-0.228691497913,5.13646325448,0.0252197572073,-184.257731236,WHSC1L1,SMARCA2,0.0410468948929,0.734472929167
-0.338933824457,5.1326458175,0.0252432351107,-201.593925556,MAPK14,KRT8,0.0403723668653,0.734574141208
-0.313932131581,5.10853130656,0.0255816850886,-194.607869312,MEPCE,DNM2,0.0401903102337,0.735156584116
0.343885103751,5.1071773153,0.0256008296096,-212.811267688,CUL7,CLTC,0.0401800859965,0.735156584116
-0.415395233947,5.11393266641,0.0255054633855,-216.800874959,EGFR,CCDC50,0.0402310947284,0.735156584116
-0.39487424281,5.10921682077,0.0256018474004,-220.958647645,ZMYM3,HDAC1,0.0408380529477,0.735156584116
0.376617008052,5.10586625011,0.0256193815607,-226.879279626,U2AF2,CDC5L,0.0401701856943,0.735156584116
0.366318675847,5.11152776764,0.0255692044983,-211.471142282,SUPT16H,CUL7,0.0408557697188,0.735156584116
-0.281571600803,5.1175534362,0.0254545025061,-187.895248613,CUL7,HPRT1,0.0402584324341,0.735156584116
-0.364908123891,5.12982278605,0.0252973434772,-199.113633222,ITGA4,IGF2BP2,0.04067097434,0.735156584116
-0.378938447269,5.12280531185,0.0253807748928,-230.019741426,ALDOA,HNRNPA1,0.040298082624,0.735156584116
0.419369652206,5.11266490607,0.0255233319822,-228.524581305,CREB1,SMARCA4,0.0402215224568,0.735156584116
-0.364017081346,5.10556953969,0.0256235820626,-223.51695199,AKT1,SORBS3,0.0401679451041,0.735156584116
0.320828949519,5.15607362208,0.0253315208672,-153.233658346,DAB2IP,MAP3K5,0.0495033409265,0.735156584116
-0.387306222921,5.11200312306,0.0255326647957,-211.159658618,SFN,PLEC,0.0402165255638,0.735156584116
0.397756571278,5.11554225022,0.0254827958916,-213.958383316,SF3B1,KPNA1,0.0402432476758,0.735156584116
0.328545078196,5.12726511968,0.0253330831806,-198.4025981,CSNK2B,OBSL1,0.0406515206273,0.735156584116
0.368855963916,5.11675118977,0.0254657845502,-211.071155759,MAST3,EIF2A,0.0402523754099,0.735156584116
0.32803818148,5.10706790764,0.0256023772184,-223.791328881,PRKAR1A,MTOR,0.0401792598296,0.735156584116
-0.30458105357,5.11265264206,0.025523504903,-194.144431753,DDA1,CUL4A,0.0402214298561,0.735156584116
-0.376376306413,5.1040894272,0.0256445467124,-195.204462018,XPO1,SEC23IP,0.0401567679703,0.735183710748
-0.326587100201,5.09446257296,0.0257813451832,-206.415025026,CBL,UBE2M,0.0400840640089,0.735424329405
0.398439795814,5.10683755191,0.0258195618239,-175.906878149,SAMHD1,RNF2,0.0447548776346,0.735424329405
0.299253456478,5.11048913881,0.0257677802238,-175.403373386,MYL12A,ECT2,0.0447854459075,0.735424329405
0.4175397385,5.08978948821,0.0258480269796,-231.424952729,CCDC8,UBR5,0.0400487679514,0.735424329405
0.376021586834,5.10064649261,0.0256933831205,-217.87054834,NUMB,AP2A1,0.040130767493,0.735424329405
-0.391363155846,5.09098887351,0.025830895246,-214.3300185,RPA2,CUL3,0.0400578272199,0.735424329405
-0.388928263207,5.10855634636,0.0257951746723,-188.088482226,TRIP12,PHF8,0.0447692663016,0.735424329405
-0.270313134171,5.09321980902,0.0257990608934,-171.212932027,HNRNPD,IFIT3,0.0400746776002,0.735424329405
-0.368215492884,5.08942769671,0.0258531970717,-232.630493911,SRRM2,RPS2,0.0400460352128,0.735424329405
0.456471154027,5.09364722043,0.0257929666601,-233.379962041,RPA2,PRRC2A,0.0400779057949,0.735424329405
-0.317758733152,5.08569636165,0.0259065823746,-227.976210461,CTTN,PPP1CB,0.0400178502164,0.736372547311
-0.399284957782,5.07473956158,0.026064016573,-231.727910584,CUL7,SRSF10,0.0399350774126,0.736440331986
0.370342909061,5.06435427907,0.0262141692426,-218.813993723,GSK3A,YWHAG,0.0398566089428,0.736440331986
0.313361464691,5.06730626935,0.026171396264,-215.877203324,HUWE1,EPRS,0.0398789147116,0.736440331986
0.40548147069,5.09264287161,0.0260789771759,-202.567355434,SMARCA4,KDM6A,0.045841405335,0.736440331986
-0.489298967648,5.08351954339,0.0262298212133,-190.610257256,PBRM1,CHD7,0.0461787519556,0.736440331986
0.344941832998,5.06441252296,0.0262133246037,-210.215812966,MAP1B,ANP32A,0.0398570490541,0.736440331986
0.342747409358,5.07056357997,0.0261242846336,-192.312393387,SVIL,IFI16,0.0399035263331,0.736440331986
0.33026704228,5.07976913369,0.0262068469038,-183.012916671,G3BP1,PDPK1,0.0445282206675,0.736440331986
-0.349154689024,5.06991768088,0.0261336193943,-217.536950991,JUP,RAB7A,0.0398986461423,0.736440331986
-0.315800402646,5.06352405093,0.0262262121281,-202.779030663,CUL7,PGK1,0.0398503354031,0.736440331986
-0.366302003247,5.08101771027,0.0259885792423,-221.920805717,RBMX,SAFB2,0.040299624817,0.736440331986
0.389389770526,5.1265939026,0.0260481026986,-145.361764643,HDAC2,EZH2,0.0556472749662,0.736440331986
-0.346386159909,5.07322127275,0.0261793279409,-204.278237493,MECP2,TERF2,0.0419020921342,0.736440331986
0.581892470965,5.1579436309,0.0260899067891,-135.720259027,TAF4,MED26,0.0659938502894,0.736440331986
-0.321649923268,5.07235499777,0.0260984128078,-203.471159909,CDC5L,MYH9,0.0399170614085,0.736440331986
-0.32671447231,5.08009093001,0.025986999237,-189.661568299,YWHAQ,SPR,0.0399755059414,0.736440331986
-0.277878649626,5.05707490065,0.0263199590649,-174.894230232,STAT1,PML,0.0398016002226,0.7384065521
0.368705218472,5.0547568591,0.0263537410559,-215.883326865,FN1,EPRS,0.0397840819506,0.738789913386
-0.358514559292,5.04717760257,0.0264645166073,-212.333900028,TUBB,RPA1,0.0397267983265,0.739115753656
0.456036069995,5.04246001938,0.0265337146346,-230.447141939,SLC4A1AP,SLC4A1,0.0396911396285,0.739115753656
-0.310230721479,5.04036566057,0.0265644959965,-212.652168884,SAFB2,CAND1,0.0396753081933,0.739115753656
-0.358514559292,5.04717760257,0.0264645166073,-212.333900028,MDC1,RPA1,0.0397267983265,0.739115753656
-0.247268264719,5.04296879369,0.0265262427149,-173.761907212,PHKA1,PARD6B,0.0396949854177,0.739115753656
0.417867623138,5.04413819985,0.0265867528205,-219.745876639,HSP90AA1,UBL4A,0.0413304422011,0.739115753656
0.332556582895,5.04264236796,0.0265310363868,-202.559252789,CTAGE5,MIA3,0.0396925179921,0.739115753656
0.542531876873,5.04603086065,0.0265115931496,-230.72494084,STAMBP,CHMP3,0.0403533868762,0.739115753656
-0.439855183164,5.0468447574,0.0265799820069,-204.45312993,NCOR1,ETV6,0.0420406281198,0.739115753656
-0.358514559292,5.04717760257,0.0264645166073,-212.333900028,PPP1R10,RPA1,0.0397267983265,0.739115753656
0.417867623138,5.04413819985,0.0265867528205,-219.745876639,WDR20,UBL4A,0.0413304422011,0.739115753656
0.301646780113,5.03159749323,0.0266937732167,-204.215368079,YWHAZ,SAMD4B,0.0396090232078,0.74025268449
0.225111993091,5.0316097571,0.0266935919369,-182.049603166,IKBKB,PYGL,0.0396091159257,0.74025268449
-0.396888813273,5.06092360613,0.0267082781546,-171.196900372,DPF2,NFATC2,0.0491061347895,0.74025268449
-0.526014372138,5.0876715626,0.026664774604,-143.362035731,XPO1,TANC2,0.0564746704444,0.74025268449
-0.464836730854,5.02667978875,0.0267665695112,-232.026692716,ITGA4,PTBP1,0.0395718426799,0.740750187437
