sample,cnv_prot,cnv_tran,diff,cluster,type
TCGA-24-1555,0.239243117993,0.37376702512,0.134523907127,1,HGSC
TCGA-24-1428,0.318995439388,0.451193977957,0.132198538569,1,HGSC
TCGA-61-1741,0.239271578573,0.371189689184,0.131918110611,1,HGSC
TCGA-AN-A0FL,0.334602302344,0.465068899648,0.130466597304,1,BRCA
TCGA-A7-A0CJ,0.265783043961,0.39573867088,0.129955626919,1,BRCA
TCGA-24-2290,0.288496111256,0.418375221857,0.129879110601,1,HGSC
TCGA-A8-A09G,0.160455158803,0.289274657692,0.12881949889,1,BRCA
TCGA-24-1553,0.261094067599,0.38828848695,0.127194419351,1,HGSC
TCGA-BH-A0E1,0.0506469416955,0.177583697638,0.126936755943,1,BRCA
TCGA-13-1497,0.32724645343,0.45397575947,0.12672930604,1,HGSC
TCGA-AA-3848,0.0491111211617,0.175431134829,0.126320013667,1,COREAD
TCGA-29-1785,0.289683351738,0.414787404575,0.125104052837,1,HGSC
TCGA-13-1409,0.225842165793,0.348360714059,0.122518548266,1,HGSC
TCGA-24-1431,0.268045030361,0.389948524508,0.121903494147,1,HGSC
TCGA-61-1995,0.260474023377,0.382318263541,0.121844240163,1,HGSC
TCGA-29-1762,0.300906835792,0.421870002603,0.120963166811,1,HGSC
TCGA-29-1696,0.261547859673,0.380003347689,0.118455488016,1,HGSC
TCGA-13-1485,0.118538712441,0.234081466274,0.115542753833,1,HGSC
TCGA-29-1697,0.169794267975,0.284737993325,0.114943725351,1,HGSC
TCGA-13-1492,0.282926431965,0.396994995846,0.114068563881,1,HGSC
TCGA-C8-A12U,0.270585714879,0.38454188882,0.113956173941,1,BRCA
TCGA-AN-A0AL,0.309116586337,0.422484745217,0.11336815888,1,BRCA
TCGA-25-1329,0.343770364387,0.457072327536,0.113301963149,1,HGSC
TCGA-AA-A03J,0.206950113962,0.318235877062,0.1112857631,1,COREAD
TCGA-30-1891,0.315691234734,0.4269106288,0.111219394066,1,HGSC
TCGA-AO-A0JL,0.242878579158,0.353309144075,0.110430564917,1,BRCA
TCGA-25-1628,0.121465264449,0.231377524167,0.109912259718,1,HGSC
TCGA-AA-3561,0.214241560588,0.321973091478,0.10773153089,1,COREAD
TCGA-13-1487,0.263337841721,0.369865744149,0.106527902428,1,HGSC
TCGA-13-1489,0.383029382005,0.489426511761,0.106397129756,1,HGSC
TCGA-AR-A0TR,0.161178045442,0.266779040542,0.1056009951,1,BRCA
TCGA-A6-3810,0.143114655461,0.248604183365,0.105489527905,1,COREAD
TCGA-AA-A02R,0.0792320635861,0.183325720218,0.104093656632,1,COREAD
TCGA-AR-A1AS,0.214950004768,0.31557174577,0.100621741002,1,BRCA
TCGA-AA-A01T,0.0703865167847,0.167269933728,0.0968834169429,1,COREAD
TCGA-61-1907,0.309964325891,0.406634017776,0.0966696918848,1,HGSC
TCGA-29-1766,0.206715809515,0.302248862103,0.0955330525877,1,HGSC
TCGA-C8-A12V,0.165190782258,0.260635472071,0.0954446898133,1,BRCA
TCGA-AA-A010,-0.00756620157063,0.0852103017383,0.092776503309,1,COREAD
TCGA-AA-A00J,0.0994668500693,0.192150722741,0.0926838726715,1,COREAD
TCGA-A2-A0YC,0.143257758771,0.230160166504,0.0869024077335,1,BRCA
TCGA-61-1911,0.232184557107,0.315963097315,0.0837785402084,1,HGSC
TCGA-AA-A00E,0.0183464663874,0.102070303905,0.0837238375177,1,COREAD
TCGA-A7-A13F,0.224078866551,0.307083324062,0.0830044575111,1,BRCA
TCGA-AA-3715,0.0239948145628,0.106866488306,0.0828716737435,1,COREAD
TCGA-30-1866,0.243884962202,0.325931608521,0.0820466463185,1,HGSC
TCGA-24-2261,0.242170253435,0.323888308215,0.0817180547802,1,HGSC
TCGA-AA-A00A,0.0584096576216,0.138951130469,0.0805414728471,1,COREAD
TCGA-AA-A01R,0.112529520564,0.192941901302,0.080412380738,1,COREAD
TCGA-29-1693,0.315831499033,0.394237465373,0.0784059663395,1,HGSC
TCGA-AA-A00R,0.0428890440766,0.120194871264,0.0773058271872,1,COREAD
TCGA-A2-A0YF,0.190600217925,0.266730552266,0.0761303343414,1,BRCA
TCGA-AF-3400,0.109170804483,0.181535712284,0.0723649078011,1,COREAD
TCGA-AG-3580,0.0655273335093,0.134295164163,0.0687678306535,1,COREAD
TCGA-AF-2691,0.125935443386,0.193794534442,0.0678590910559,1,COREAD
TCGA-29-1769,0.266345507627,0.330802235755,0.0644567281282,1,HGSC
TCGA-25-1318,0.220950439225,0.285194277415,0.0642438381892,1,HGSC
TCGA-61-2095,0.0910115289795,0.153319143548,0.0623076145683,1,HGSC
TCGA-AA-3986,0.014301629118,0.0678967301442,0.0535951010262,1,COREAD
TCGA-AO-A0JJ,0.0861278369331,0.132694688391,0.0465668514576,1,BRCA
TCGA-A2-A0T6,0.108681223043,0.152949303375,0.0442680803327,1,BRCA
TCGA-29-1777,0.24822422575,0.291357744733,0.0431335189822,1,HGSC
TCGA-A8-A08Z,0.161049199411,0.20380648081,0.0427572813984,1,BRCA
TCGA-AA-A01V,0.0179598320049,0.0602646055885,0.0423047735836,1,COREAD
TCGA-AR-A1AW,0.176554474788,0.214833222534,0.0382787477468,1,BRCA
TCGA-61-1914,0.256998450417,0.288345681212,0.0313472307954,1,HGSC
TCGA-AA-3672,0.0701056944664,0.0951936065831,0.0250879121167,1,COREAD
TCGA-BH-A0DG,0.327378125351,0.35136363231,0.0239855069583,1,BRCA
TCGA-C8-A138,0.219224910496,0.243078834708,0.0238539242121,1,BRCA
TCGA-AA-3518,0.00600132572395,0.0234685722466,0.0174672465227,1,COREAD
TCGA-AA-A024,0.0234184178261,0.03940352935,0.0159851115238,1,COREAD
TCGA-61-2088,0.26502761942,0.260190794934,-0.00483682448645,1,HGSC
TCGA-AA-3684,0.00385495504066,-0.00370291000943,-0.00755786505009,1,COREAD
TCGA-AO-A126,0.229120997777,0.217797546257,-0.0113234515199,1,BRCA
TCGA-AA-3554,-0.00999889766688,-0.0216167629704,-0.0116178653035,1,COREAD
TCGA-AA-3525,-0.013957821951,-0.0306383091911,-0.0166804872401,1,COREAD
TCGA-13-1507,0.263165145426,0.234853410994,-0.0283117344325,1,HGSC
TCGA-AO-A0J9,0.243365789588,0.20992870627,-0.0334370833184,1,BRCA
TCGA-AA-3864,0.00374959726199,-0.0308425159719,-0.0345921132339,1,COREAD
TCGA-AO-A0JC,0.0672714482457,0.0248134449666,-0.0424580032792,1,BRCA
TCGA-AA-A00N,-0.0485037082561,-0.112955452719,-0.0644517444633,1,COREAD
TCGA-AA-3695,0.143332898834,-0.0510824893673,-0.194415388202,1,COREAD
TCGA-24-1430,-0.0522240463453,0.519029501453,0.571253547798,0,HGSC
TCGA-AO-A0J6,-0.0133545151214,0.489049694005,0.502404209126,0,BRCA
TCGA-AG-A011,0.0712266184345,0.534290993385,0.463064374951,0,COREAD
TCGA-24-1551,0.103501789239,0.53007366221,0.426571872971,0,HGSC
TCGA-A2-A0YM,-0.00770064465881,0.416503518469,0.424204163128,0,BRCA
TCGA-24-1467,-0.000483991482903,0.41182494066,0.412308932143,0,HGSC
TCGA-AG-A01Y,0.0146188963989,0.421742516539,0.40712362014,0,COREAD
TCGA-24-1563,0.0495713283994,0.456390193815,0.406818865416,0,HGSC
TCGA-AG-A01J,0.0278930874504,0.430247554639,0.402354467188,0,COREAD
TCGA-AG-3594,0.139810974935,0.539411784704,0.399600809769,0,COREAD
TCGA-AR-A0TX,0.0710354183598,0.465495263547,0.394459845187,0,BRCA
TCGA-A6-3807,0.0608403812244,0.454458005758,0.393617624534,0,COREAD
TCGA-AA-A01F,0.170022822108,0.553629721322,0.383606899215,0,COREAD
TCGA-AG-A01N,0.145360894848,0.522771879385,0.377410984538,0,COREAD
TCGA-AA-A01C,0.0776296118476,0.448097583884,0.370467972037,0,COREAD
TCGA-25-2404,0.0602681747224,0.419865331354,0.359597156631,0,HGSC
TCGA-AG-A02X,0.115826818011,0.472858198602,0.357031380591,0,COREAD
TCGA-AG-3574,0.0131526171185,0.368861002909,0.35570838579,0,COREAD
TCGA-AA-A00F,0.175307108966,0.527757183486,0.352450074519,0,COREAD
TCGA-AA-A017,0.129321155677,0.478252144251,0.348930988574,0,COREAD
TCGA-AG-A01L,0.0487898647937,0.397503356311,0.348713491518,0,COREAD
TCGA-AG-3584,0.206480155765,0.555015414274,0.348535258508,0,COREAD
TCGA-AG-A00H,0.0564107440018,0.404002989537,0.347592245535,0,COREAD
TCGA-29-1776,0.197012677844,0.542885592823,0.345872914979,0,HGSC
TCGA-29-1768,-0.0233306323323,0.320418019368,0.3437486517,0,HGSC
TCGA-AG-A032,0.197595867653,0.538918962884,0.341323095231,0,COREAD
TCGA-25-1630,0.134703737261,0.472789616974,0.338085879713,0,HGSC
TCGA-A2-A0SX,0.0576636627989,0.383476889544,0.325813226746,0,BRCA
TCGA-AF-3913,0.170698153392,0.496266600769,0.325568447376,0,COREAD
TCGA-A2-A0EV,0.0108150344658,0.331831463251,0.321016428786,0,BRCA
TCGA-25-2396,0.136009264083,0.456542322823,0.32053305874,0,HGSC
TCGA-AA-A01D,0.101346842609,0.420650201571,0.319303358961,0,COREAD
TCGA-AG-A00Y,0.129618918022,0.447036191137,0.317417273115,0,COREAD
TCGA-AG-A01W,0.0672579860461,0.377405725306,0.31014773926,0,COREAD
TCGA-C8-A12Z,0.145948653017,0.455882190733,0.309933537716,0,BRCA
TCGA-AA-A01K,0.0614515350397,0.367356356673,0.305904821633,0,COREAD
TCGA-BH-A0AV,0.107472031403,0.4114620338,0.303990002397,0,BRCA
TCGA-AA-3534,0.00655885102135,0.306816594713,0.300257743691,0,COREAD
TCGA-AG-A020,0.143660474089,0.439784830794,0.296124356706,0,COREAD
TCGA-AG-4007,0.139783720269,0.434253222168,0.294469501899,0,COREAD
TCGA-AA-A02J,0.117707195417,0.411100075998,0.293392880581,0,COREAD
TCGA-AN-A0AJ,0.187472205576,0.480515116532,0.293042910957,0,BRCA
TCGA-AG-A014,0.21311215198,0.505549989186,0.292437837206,0,COREAD
TCGA-36-1577,0.201633965607,0.49314930735,0.291515341743,0,HGSC
TCGA-AA-A01X,0.205379600178,0.490831451272,0.285451851094,0,COREAD
TCGA-AA-A02E,0.128363188303,0.41367017867,0.285306990367,0,COREAD
TCGA-AA-3989,0.0773514284035,0.361594655962,0.284243227559,0,COREAD
TCGA-AA-A01Z,0.0836735979591,0.366987920375,0.283314322416,0,COREAD
TCGA-23-1122,0.174109228428,0.457412682698,0.283303454269,0,HGSC
TCGA-AG-A026,0.192263366098,0.47541228752,0.283148921423,0,COREAD
