logFC,AveExpr,t,P.Value,adj.P.Val,B
JPH3,0.545053688962922,0.0241326335774342,2.06365382175616,0.0390506101251871,0.438670102774699,-3.82130011669594
SLC35D2,0.545029772377203,-0.00236538492493302,2.06356327002792,0.0390592026300989,0.438670102774699,-3.82146771108145
PCDH19,0.545025837193486,-0.00378986869752494,2.06354837084077,0.0390606165762594,0.438670102774699,-3.82149528599761
ORC4,0.5450226404368,-0.00256038222867243,2.0635362674475,0.0390617652310872,0.438670102774699,-3.82151768640563
HECA,0.544960445397087,-0.000620262557657993,2.06330078783513,0.0390841187885843,0.438670102774699,-3.82195347518331
SGOL2,0.544801807639079,-0.0219447081826063,2.06270016183769,0.039141184084475,0.438670102774699,-3.82306479448752
GPR107,0.544565231562638,0.000661244010237295,2.0618044498479,0.039226416846169,0.438670102774699,-3.82472150103897
REPS2,0.544517058243674,-0.00162981470833985,2.06162205854261,0.0392437918529865,0.438670102774699,-3.8250587633398
ATG9A,0.544393576175319,0.00415186452056408,2.06115453718198,0.0392883588386467,0.438670102774699,-3.82592312733595
KLF5,0.544331164254223,-0.00679676598404366,2.06091823642464,0.0393109008117861,0.438670102774699,-3.8263599309036
HECW1,0.544273993057351,-0.00449771290067757,2.06070177782376,0.0393315595732592,0.438670102774699,-3.82676001216033
CCT4,0.544268192671013,0.0143909204678161,2.06067981670382,0.0393336560526853,0.438670102774699,-3.82680060063396
MICA,-0.54421928726298,-0.00715298355811969,-2.06049465360111,0.03935133609307,0.438670102774699,-3.82714280130656
DDX10,0.544145370631951,-0.00332127228169792,2.06021479431165,0.0393780708719049,0.438670102774699,-3.82765995202112
CYP39A1,0.543772547246436,-0.00957404221784673,2.05880322987325,0.0395131518750452,0.438670102774699,-3.83026730488194
RBBP4,-0.54347128063069,0.00376420737033119,-2.05766258994081,0.0396225936513834,0.438670102774699,-3.83237291759388
DMXL2,-0.543467261068741,-0.00223688040943592,-2.05764737128521,0.0396240555838154,0.438670102774699,-3.83240100322898
STMN3,0.543454874515886,0.0159995578503617,2.05760047396545,0.0396285609157005,0.438670102774699,-3.83248754971269
THOC1,-0.543435003626531,-0.00250076889287489,-2.05752523984156,0.0396357894159829,0.438670102774699,-3.83262638612533
PTGDR,-0.543315009133711,0.000205639928655247,-2.05707092295735,0.0396794640031216,0.438670102774699,-3.8334646707535
ZSCAN12,0.543223734888328,-0.00937884833752479,2.0567253451746,0.0397127125789163,0.438670102774699,-3.83410219103008
MARCH2,-0.54317019658241,-0.00190316909016866,-2.05652264123579,0.039732226039239,0.438670102774699,-3.83447608846867
PALM2,0.543157539027746,0.000544955196370522,2.05647471786312,0.039736840610939,0.438670102774699,-3.83456448011311
TBX21,-0.543120807373415,0.00244367686165574,-2.05633564639113,0.0397502344655181,0.438670102774699,-3.83482097702764
GSK3B,0.543093742135003,0.00049983170045776,2.05623317339844,0.039760106003115,0.438670102774699,-3.83500996232
ATCAY,0.543041706896353,0.00791514599217609,2.05603616029445,0.0397790907241421,0.438670102774699,-3.8353732762696
CCDC22,0.543000054906171,0.00528480489324521,2.05587845970373,0.0397942927263961,0.438670102774699,-3.83566406851236
UBE2M,-0.542950940564701,0.0109989821622143,-2.05569250554814,0.0398122246457797,0.438670102774699,-3.83600693030159
DHRS13,-0.54293196402572,0.00607180728941655,-2.05562065756695,0.0398191549219075,0.438670102774699,-3.83613939511648
CMAS,0.542868471766667,0.00778727163072014,2.05538026649044,0.0398423498850352,0.438670102774699,-3.83658256610803
RBL1,0.542842678861788,-0.00115377722608901,2.05528261074055,0.0398517758113464,0.438670102774699,-3.83676258375835
PNMAL2,0.542814160551811,-0.00971448471371868,2.05517463620416,0.0398621999298884,0.438670102774699,-3.83696161300171
MEX3A,0.542594066531091,-0.0202329755341291,2.05434132771327,0.0399427273664759,0.438670102774699,-3.83849729710053
PRDM6,0.542550626270092,-0.00939063120168258,2.05417685646494,0.0399586374755587,0.438670102774699,-3.83880032360124
LIMS2,0.542404044615913,0.00368027723369874,2.05362187665842,0.0400123630747907,0.438670102774699,-3.83982265511038
SH2B3,-0.542344755958193,-0.00566585667684426,-2.05339740103782,0.0400341111514726,0.438670102774699,-3.84023608448529
PAIP1,0.542317577203635,-0.000579437287604938,2.05329449825622,0.0400440841272342,0.438670102774699,-3.84042559121823
SLC3A2,0.542313766930876,0.00930335976808768,2.05328007200042,0.0400454824376438,0.438670102774699,-3.84045215798791
WDR7,-0.542312604511455,0.0051772774374426,-2.0532756709087,0.0400459090356062,0.438670102774699,-3.84046026281121
VPS36,0.542271310645905,-0.00830736256349964,2.05311932623076,0.0400610660313769,0.438670102774699,-3.84074816782817
CYP4X1,-0.541848906813113,-0.00736728964593169,-2.05152004289131,0.0402163898859465,0.439443152300844,-3.84369195106444
MUC20,0.541774055486353,-0.00602520137472686,2.05123664470566,0.0402439669801426,0.439443152300844,-3.84421335971971
SPATA13,0.541735795233132,-0.00322933926728295,2.05109178573235,0.0402580692036627,0.439443152300844,-3.84447984991688
ZCCHC7,0.541696858135655,-0.00418445655556971,2.05094436412666,0.0402724252055495,0.439443152300844,-3.84475103514492
LAPTM4B,0.541586549388972,-0.00288930825954436,2.05052671890881,0.0403131193141135,0.439443152300844,-3.84551919671349
MLLT6,0.541540600863259,0.00734457996458571,2.05035275099957,0.0403300805148899,0.439443152300844,-3.84583912420267
CALM1,-0.541534917057263,0.00390991590127176,-2.05033123127005,0.0403321790261122,0.439443152300844,-3.8458786971611
CDC37L1,0.541125102315839,-0.0151221866513273,2.0487796120911,0.0404837304543747,0.440147496494094,-3.84873089869941
TMSB15A,0.541082566416604,0.00802446741648422,2.04861856489007,0.0404994880521038,0.440147496494094,-3.84902681354914
ZNF254,0.541082131267119,-0.0130214351158513,2.0486169173498,0.0404996492818759,0.440147496494094,-3.84902984068819
ZNF502,0.54092500440962,-0.0243507137953979,2.048022011845,0.0405579028550135,0.440147496494094,-3.85012274234352
EHD4,-0.540803082841718,-0.00656934595431666,-2.04756039876972,0.0406031532672357,0.440147496494094,-3.850970553602
KIAA1429,0.540799874490504,0.00522544153718275,2.04754825147785,0.0406043446040108,0.440147496494094,-3.8509928610713
NT5C2,0.540457352343166,-0.0104693175549668,2.04625141200551,0.0407317017472071,0.440147496494094,-3.85337363531386
SLC39A5,0.540411605820685,-0.00613305854793522,2.04607820891036,0.0407487368957886,0.440147496494094,-3.85369149222909
C9orf16,0.540408701008989,0.00337418204229884,2.04606721086397,0.0407498187971444,0.440147496494094,-3.85371167459215
ELOVL4,0.540188477493489,0.00209015158513239,2.0452334120867,0.0408319122863997,0.440147496494094,-3.85524145133631
EPHA4,-0.540169860774205,0.00428040151821574,-2.04516292643607,0.0408388585263169,0.440147496494094,-3.8553707432943
GOLPH3,0.540127506661429,0.00960677064068631,2.04500256750544,0.040854665354634,0.440147496494094,-3.85566487337392
NGEF,0.540055777623417,-0.0104449980609687,2.04473099076645,0.0408814469202831,0.440147496494094,-3.85616294636593
RBBP7,0.539867808957564,0.0172376955366795,2.044019313617,0.0409516996151378,0.440147496494094,-3.85746785173993
WBP1,-0.539793792007062,0.00752387498090412,-2.04373907450318,0.0409793912745147,0.440147496494094,-3.85798156334625
IL17RD,0.53953092681983,-0.00374911965234757,2.04274382805457,0.041077864217969,0.440147496494094,-3.85980539912553
VPS53,-0.539488504296935,0.000460030705573105,-2.04258321011313,0.0410937750557917,0.440147496494094,-3.86009965577958
PUM2,0.539439239759591,-0.012449772725226,2.04239668729377,0.0411122585866154,0.440147496494094,-3.86044134187308
TYW3,-0.539438323879487,-0.0196994663275423,-2.04239321963633,0.041112602281773,0.440147496494094,-3.86044769388523
BCL11A,0.539271255342679,-0.0160816562922857,2.04176067346435,0.0411753375169702,0.440147496494094,-3.86160620375624
B2M,-0.539253404629005,-0.00423343003597148,-2.04169308802416,0.0411820453594608,0.440147496494094,-3.86172996543666
NRSN1,0.538885860052399,0.0153805116542013,2.04030150993647,0.041320365115293,0.440147496494094,-3.86427729664139
NHEJ1,0.538812653483814,-0.00378996678115176,2.04002433904835,0.0413479622231958,0.440147496494094,-3.86478445999918
FAM83C,0.538749780690558,0.0333689580056375,2.0397862933609,0.0413716762064891,0.440147496494094,-3.86521997762093
SPATS2L,0.538727513265003,-0.00574542149142943,2.03970198559677,0.0413800776622412,0.440147496494094,-3.86537421110527
MPST,0.538703773325128,0.000541699398933897,2.0396121026758,0.0413890362860865,0.440147496494094,-3.86553863681732
C1QC,-0.538604571815621,-0.00296972084948535,-2.03923651109948,0.0414264892441998,0.440147496494094,-3.86622564014197
ZXDB,0.538512285003253,0.000710762254993134,2.03888709958847,0.0414613573641511,0.440147496494094,-3.86686464329661
BARX1,0.538505130565073,0.0301700995316556,2.03886001182814,0.0414640615162256,0.440147496494094,-3.86691417677145
NARS,-0.538365510061,0.0125540611490116,-2.03833138796473,0.0415168635694065,0.440147496494094,-3.86788070217305
ZXDA,0.538326570616226,-0.00854838991289644,2.03818395747182,0.0415315999420867,0.440147496494094,-3.8681502164696
DNASE2,-0.538311591840488,0.00397445668958627,-2.03812724561311,0.0415372697390956,0.440147496494094,-3.86825388492369
PRMT3,0.538171986074787,0.00213539450770647,2.03759867755136,0.0415901451282771,0.440147496494094,-3.86921996093432
ST3GAL2,0.53816169717186,-0.000475176364934854,2.03755972224425,0.0415940442823515,0.440147496494094,-3.86929115053147
CBLN4,-0.538129262552238,-0.00880340593590916,-2.03743691998073,0.0416063379567242,0.440147496494094,-3.86951555889339
HPSE,-0.538127975906566,0.00297310493428458,-2.03743204855006,0.0416068256966926,0.440147496494094,-3.86952446064727
CLK2,-0.53807992742882,0.00745648046858437,-2.03725012991207,0.0416250433173921,0.440147496494094,-3.86985687238003
SLC35G1,0.538037500106087,-0.00872371878445775,2.03708949379772,0.0416411352865108,0.440147496494094,-3.87015037083977
KDM4D,0.538034235378478,-0.0104164099321,2.03707713305649,0.0416423737609271,0.440147496494094,-3.8701729542077
ZYG11B,0.538019791378781,-0.0139699161528958,2.03702244593891,0.0416478534664033,0.440147496494094,-3.87027286722666
C11orf95,0.538012885402029,0.000589114361426721,2.03699629889027,0.0416504736433039,0.440147496494094,-3.87032063677182
NES,0.537994458298831,0.00418882805359084,2.03692653115415,0.0416574657008735,0.440147496494094,-3.87044809645584
LGI2,0.537927752212296,0.00506144142043458,2.03667397205181,0.0416827852495049,0.440147496494094,-3.87090946381887
PEX5,0.537924558862461,0.00164047669445138,2.03666188155738,0.0416839976721478,0.440147496494094,-3.87093154893513
NFYC,-0.537854601995025,0.015539062795875,-2.0363970145181,0.0417105657649903,0.440147496494094,-3.87141533573613
ZNF334,0.537777368894535,0.00116107682483592,2.03610459858511,0.0417399138605891,0.440147496494094,-3.87194936825832
ZCCHC14,0.537763206445155,-0.00340823769304246,2.03605097745864,0.0417452973990553,0.440147496494094,-3.87204728697289
EVPL,0.537581924753822,-0.016828669890342,2.03536461818301,0.0418142595117032,0.440382462140797,-3.87330043493336
RNF8,0.537485174451416,0.00821509867516718,2.03499830723904,0.041851104141373,0.440382462140797,-3.87396906890207
USP51,0.5374562826061,-0.0112304711455337,2.03488891844265,0.0418621121143342,0.440382462140797,-3.87416871490865
PRMT1,-0.53740303180493,0.0180449896297433,-2.03468730303931,0.0418824074221643,0.440382462140797,-3.87453665601049
GCC1,0.537250275554837,-0.00192746666304172,2.03410894530009,0.041940673139656,0.440607312549345,-3.87559193648427
REG3G,-0.537177360855012,0.037812624890953,-2.03383287947024,0.0419685091251386,0.440607312549345,-3.87609554468905
ANLN,0.537052974202758,-0.00844732498122056,2.03336193322128,0.0420160311787453,0.440607312549345,-3.87695450228703
PLCB2,-0.537046056759476,-0.000966461779478842,-2.03333574275866,0.0420186753314446,0.440607312549345,-3.87700226516261
PAQR8,0.536893344059235,0.00672728704349084,2.03275754990562,0.0420770847573018,0.440918413430168,-3.87805654394549
SAYSD1,0.536800003385853,0.00961330558323697,2.03240414832105,0.0421128194393903,0.440991647112414,-3.87870078993837
BRWD3,0.536587755593812,-0.00320660077901022,2.03160054681157,0.042194172293946,0.441101954453594,-3.88016532695602
LILRB1,-0.536538248260062,-0.00422508938207056,-2.03141310472913,0.0422131671652977,0.441101954453594,-3.88050685061175
FOPNL,0.536481137863383,-0.00650600876123163,2.03119687632676,0.0422350881500902,0.441101954453594,-3.88090078444236
FMNL2,0.536472600578951,0.000490451556185209,2.03116455290615,0.0422383658882947,0.441101954453594,-3.88095966898175
GSTZ1,-0.53633161169958,0.000695868388956343,-2.03063074817162,0.0422925271869244,0.441312248866715,-3.88193198146765
ESRP1,0.536270461083957,-0.0120813209987609,2.03039922290322,0.0423160366392632,0.441312248866715,-3.88235361971512
FAM127A,0.536045861993677,-0.00464747075391145,2.02954885755315,0.0424024790108406,0.441371147792185,-3.88390183533208
IDS,0.535989121477991,0.0136019051230684,2.02933402957489,0.0424243405834484,0.441371147792185,-3.88429285875261
CCL4,-0.535952051933801,-0.00498437615577641,-2.02919367880195,0.0424386282689308,0.441371147792185,-3.88454829865087
AVL9,0.535915431406857,-0.010571577123402,2.02905502807467,0.0424527468860919,0.441371147792185,-3.88480062710059
DNM3,0.53588226374786,0.00915551658987113,2.02892945041574,0.0424655377186145,0.441371147792185,-3.88502914918281
FAM216B,0.535696011173396,0.0222747197232891,2.02822427064192,0.0425374250381165,0.441565923749488,-3.88631214936696
OXR1,0.535644669267839,-0.00301480718981214,2.02802988259949,0.0425572593975235,0.441565923749488,-3.88666573948055
COLEC11,0.535572568402683,0.0172259216560431,2.02775689806797,0.0425851265435284,0.441565923749488,-3.88716223869147
GNA12,0.535481893825163,0.00236860326688933,2.02741359071638,0.0426201943761051,0.441565923749488,-3.88778654486527
TMEM61,-0.535460200337384,-0.00532168712705654,-2.02733145596549,0.0426285878175413,0.441565923749488,-3.88793589165947
HIVEP3,-0.535386850596297,-0.00601966406011257,-2.02705374300513,0.0426569779673255,0.441565923749488,-3.88844081629917
BICD2,0.535212778434692,-1.27949978773911e-05,2.02639468007458,0.042724416911327,0.441610122787535,-3.88963881664932
UBN1,0.535029508003875,-0.00412962241679641,2.02570079113734,0.0427955168413481,0.441610122787535,-3.89089970038067
C1orf64,-0.535029425584582,0.00681815004303239,-2.02570047908572,0.0427955488384776,0.441610122787535,-3.8909002673207
SLC35B1,-0.535004491195883,0.0171641126199224,-2.02560607380496,0.0428052298897996,0.441610122787535,-3.8910717802258
YWHAZ,0.534959121564286,-0.00433080008207218,2.0254342976744,0.0428228498990061,0.441610122787535,-3.89138383784827
GNL3L,0.534930508543535,0.00718737351763091,2.02532596454902,0.0428339653678282,0.441610122787535,-3.89158062793723
CRCP,0.534783985813698,-0.0115038946403126,2.02477120783877,0.0428909241505825,0.441900381057143,-3.89258819373276
LPL,0.534655386996011,0.00711913144003838,2.02428431370895,0.0429409679943766,0.442119053692437,-3.89347227803439
NUDT18,-0.534534535669305,-0.00854311082417359,-2.02382675272501,0.0429880419028016,0.442306875138081,-3.89430290650578
SNPH,-0.534437639135669,0.0128353980293401,-2.023459888128,0.0430258164602677,0.442398827290192,-3.8949687546225
TOMM40L,-0.534188032986598,0.000394455134512954,-2.02251484235747,0.043123253226904,0.442840390601226,-3.89668342804899
CYP2W1,0.53414167821011,0.00199196952930051,2.02233933632275,0.0431413688885762,0.442840390601226,-3.89700177473417
SRD5A3,-0.533980878996269,0.00985141536917175,-2.02173052673409,0.0432042598247993,0.442840390601226,-3.89810586744328
EXOSC9,-0.533960663820976,0.0115875219257856,-2.02165398909276,0.0432121717564358,0.442840390601226,-3.89824464700976
AXIN2,0.533919122810129,-0.0308165844894848,2.02149670868621,0.0432284341594696,0.442840390601226,-3.89852981446521
MSLN,0.533884582727024,-0.00151587020910405,2.02136593482677,0.0432419597888427,0.442840390601226,-3.89876690561121
ZNF367,0.533735216553901,0.000648113165876129,2.02080041241999,0.0433004916032923,0.443143990451039,-3.89979201310311
CELF6,-0.533623409683928,0.00916753957433148,-2.02037709508596,0.0433443489279824,0.443297104602785,-3.9005591615109
TMEM242,-0.533366131013931,0.0128233063839276,-2.01940300001726,0.0434454115358808,0.443836144750113,-3.90232383547535
PTCHD4,-0.533296900796336,0.0111636403592861,-2.01914088418167,0.0434726400850979,0.443836144750113,-3.90279854011273
ASAP1,0.533268412424699,-0.000390803195210522,2.01903302299626,0.043483848872917,0.443836144750113,-3.90299386411551
WNK2,0.533027447895016,-0.0159083277999556,2.01812069567391,0.0435787543812947,0.444509089736331,-3.90464556490257
MCOLN1,-0.532798607211305,0.0107740217224884,-2.01725427102424,0.0436690467483935,0.444524840132107,-3.90621347119651
TMEM55A,0.532697360489512,-0.0061150184261775,2.01687093597193,0.0437090454797867,0.444524840132107,-3.90690695019755
DDRGK1,-0.532695903636619,0.000900817777784571,-2.01686542011156,0.0437096212527234,0.444524840132107,-3.90691692779967
PLA2G4A,-0.53254908302214,0.00665148517042106,-2.01630953556603,0.0437676801059919,0.444524840132107,-3.90792232360834
WSB2,-0.532532795279239,-0.00468031028823549,-2.01624786776418,0.04377412495442,0.444524840132107,-3.90803384147044
RNF113A,0.532479296359996,-0.00204745340314528,2.01604531294914,0.0437952994217457,0.444524840132107,-3.90840011040181
IFI6,-0.532442775252561,-0.00430067825130158,-2.01590703863882,0.0438097591666384,0.444524840132107,-3.90865012323443
TBC1D23,0.532436842188276,-0.00116788227577137,2.01588457518056,0.0438121086161102,0.444524840132107,-3.9086907376401
B4GALT1,0.532358842445132,0.00516430993290444,2.01558925662517,0.043843005831116,0.444544317551323,-3.90922463772385
GTF2E1,0.53205010087895,-0.00129142417821056,2.01442031542564,0.0439654849752787,0.445469101446393,-3.91133717388596
JAG1,-0.531982633769233,0.00186528073911221,-2.01416487497706,0.0439922879011333,0.445469101446393,-3.91179864830166
FSTL1,0.531801251986747,-0.00727918563349668,2.01347813674153,0.0440644145652165,0.445705618429812,-3.91303900788621
STAMBP,0.531777789864989,0.00676358845242324,2.01338930568101,0.0440737515910322,0.445705618429812,-3.9131994201579
BAG6,0.531697326874066,0.00224304886048394,2.01308466090547,0.0441057854659569,0.445735740996867,-3.91374949785729
CCDC8,0.531542510997265,-0.005648049853705,2.01249850511514,0.0441674759533111,0.446065338117015,-3.91480764794276
PNPLA3,-0.531410879264802,0.00491065987932043,-2.01200012792174,0.0442199853769564,0.44620424861512,-3.91570709447716
BLVRB,-0.531318799718881,0.00477175027259123,-2.01165150115213,0.044256748286783,0.44620424861512,-3.9163361464263
NDUFS7,-0.531215728621637,0.00725505652870507,-2.01126125874473,0.0442979301854261,0.44620424861512,-3.91704015911276
UBR3,0.531151397467181,-0.0159416840567949,2.01101769148624,0.0443236499874193,0.44620424861512,-3.91747949482038
TSPAN1,-0.531143873426748,-0.00497307157188954,-2.01098920435716,0.0443266589459255,0.44620424861512,-3.91753087515199
MLLT3,0.531006600112773,-0.0213190093396568,2.01046946730236,0.0443815865423869,0.446236316347134,-3.91846816238064
CCT7,0.530959266863231,0.00577122279911395,2.01029025662405,0.0444005394539329,0.446236316347134,-3.9187912924792
ENPEP,-0.530917902123447,-0.0088216276675825,-2.01013364360579,0.0444171080804429,0.446236316347134,-3.91907365374101
CEP57,0.530302959386957,-0.00215240182272551,2.00780537952096,0.0446640390301887,0.447228136550835,-3.92326874090583
CLDN18,-0.530232934781468,0.0119820693700727,-2.0075402560154,0.0446922307912968,0.447228136550835,-3.92374613448849
SHISA6,0.530164885629049,0.0103445140245236,2.00728261186713,0.0447196416188261,0.447228136550835,-3.92420999999666
KBTBD6,0.530156014887062,-0.00612095567847348,2.00724902592693,0.0447232158802545,0.447228136550835,-3.92427046412603
RUSC2,0.53005107109213,-0.00521432072376356,2.00685169320931,0.0447655188596321,0.447228136550835,-3.92498569787937
AGPAT2,0.530026527665551,-0.0032599026705625,2.00675876816893,0.0447754172147764,0.447228136550835,-3.9251529506755
ALDH3A2,-0.529992024406355,-0.00253061330752634,-2.00662813373026,0.0447893354885705,0.447228136550835,-3.92538806231013
KCTD20,0.529961818579277,-0.00769772641295003,2.00651377000472,0.0448015232162125,0.447228136550835,-3.92559387787705
BZW2,0.529952051053709,-0.00724513556916465,2.00647678870934,0.0448054649065957,0.447228136550835,-3.92566042904262
RYR2,0.529947365580051,0.00929784157542148,2.00645904881359,0.044807355835906,0.447228136550835,-3.92569235314447
CDH4,0.529455237472343,0.0125504166062372,2.00459577906452,0.0450063404579713,0.448342273141452,-3.92904385712914
USP25,0.529338943656996,-0.0125212973091259,2.00415547349215,0.0450534708107084,0.448342273141452,-3.92983538953331
DLGAP4,0.529315420505482,0.00487771510968902,2.00406641136396,0.0450630090882659,0.448342273141452,-3.92999547438284
PRRC2B,0.529246251920896,-0.00976784093879208,2.00380452888005,0.0450910657542486,0.448342273141452,-3.93046615421303
GDF10,0.529221053264261,0.0211468284712347,2.00370912304184,0.0451012906767571,0.448342273141452,-3.93063761127223
ALKBH2,-0.529149803765378,0.00283420334109472,-2.00343936190886,0.0451302123446471,0.448342273141452,-3.93112236395468
IGSF22,0.529041212333508,-0.0133728620127905,2.0030282186987,0.0451743219631492,0.448342273141452,-3.93186105045777
SYNM,0.528962031029703,0.0121403212944277,2.00272842658002,0.0452065081562927,0.448342273141452,-3.93239958080506
SPAG1,0.528861061263558,-0.000413621813577533,2.00234614012273,0.0452475791245676,0.448342273141452,-3.93308618258967
GRHL2,0.528660098338108,-0.0118074502276952,2.00158526478598,0.0453294174221503,0.448342273141452,-3.93445235510534
XKR9,-0.528635149915916,-0.0162400646208728,-2.00149080637235,0.0453395858892539,0.448342273141452,-3.93462192154413
ARL6IP4,-0.52860855469022,0.00644659677124682,-2.00139011291726,0.0453504276769804,0.448342273141452,-3.93480267196704
C5orf56,-0.528531213588796,0.000942133433247361,-2.00109728807677,0.0453819689046877,0.448342273141452,-3.93532825737283
MRPL24,-0.528526172525345,0.00277569800998894,-2.00107820186551,0.045384025391555,0.448342273141452,-3.93536251215918
DOCK8,-0.528523850947564,-0.00452227874106268,-2.00106941202891,0.0453849724987335,0.448342273141452,-3.93537828752042
PTGER2,-0.528470225647871,0.0125239268331874,-2.00086637871881,0.0454068540276829,0.448342273141452,-3.93574265769433
BRD7,0.528414996771955,-0.00503587385900176,2.00065727403213,0.0454293991815162,0.448342273141452,-3.93611788511124
NFE2L2,0.528376714796175,0.00663872680320528,2.000512332814,0.0454450319232748,0.448342273141452,-3.93637795152963
OPRL1,-0.528243644905844,-0.00159654361094303,-2.00000851054236,0.0454994073195368,0.448584948375596,-3.93728180765956
PROX1,0.528148024150094,-0.000818015387699996,1.99964647622897,0.0455385139903729,0.448584948375596,-3.93793115590821
ACOX1,0.528101985530746,-0.00754862802136045,1.99947216721192,0.0455573528172334,0.448584948375596,-3.93824375632382
LINGO3,0.527487114184927,-0.000926331166912456,1.99714417342271,0.045809586026875,0.450371535990922,-3.94241609626735
ORC2,0.527467511032796,-0.00676038632520348,1.99706995299153,0.0458176469670984,0.450371535990922,-3.94254903766028
PCSK1N,0.527445092516703,0.0121418866640318,1.99698507317629,0.0458268670674551,0.450371535990922,-3.9427010657638
ATF5,-0.527228876748113,0.00519912160989867,-1.99616644832114,0.0459158707435139,0.450957345119236,-3.94416697177271
SPTBN2,0.526981982623596,-0.0195686464533958,1.9952316706764,0.0460176809617203,0.450973360450282,-3.94584013678529
ZNF251,0.52698063143104,-0.00153742335293381,1.99522655486168,0.0460182386674092,0.450973360450282,-3.9458492914614
PTPDC1,0.526932790114788,0.00032414589676961,1.99504542056772,0.0460379888740918,0.450973360450282,-3.94617341352044
BEND6,0.526873001129519,-0.0101817171047467,1.99481905063307,0.0460626814413824,0.450973360450282,-3.94657843895597
MB,-0.526868636517832,-0.013471446604488,-1.99480252556817,0.0460644844420567,0.450973360450282,-3.94660800411956
P2RX5-TAX1BP3,0.526659455285243,-0.00116502001122781,1.99401053450598,0.046150965942649,0.451280341526446,-3.9480246763212
ZNF250,0.526650493309722,0.00790717454919578,1.99397660314213,0.0461546741317381,0.451280341526446,-3.94808535840328
MYL12B,-0.526422246437763,0.00150310400532676,-1.99311242675151,0.046249200249312,0.451916548423373,-3.94963048382888
POMGNT1,-0.526265362829035,0.005574329580618,-1.99251844222251,0.0463142664797704,0.452016684234097,-3.95069212466608
HLA-DMB,-0.52625545708244,0.00710072890964279,-1.99248093760189,0.0463183773949547,0.452016684234097,-3.95075914682964
ANKRD39,-0.525980625574585,0.00911758453260102,-1.99144038489487,0.0464325558747962,0.452842873283693,-3.95261815049028
LTK,-0.52587093158752,0.0154167828515381,-1.99102506724779,0.0464781942451821,0.452999985969084,-3.95335986676846
MSRA,-0.525619834518999,-0.00365857659241517,-1.99007437663588,0.0465828057707949,0.453205562828765,-3.95505712389051
USP48,-0.525576578559363,-0.00751060429287015,-1.98991060317975,0.0466008469719316,0.453205562828765,-3.95534942492722
FNDC8,0.52540437719487,-0.00684562663124334,1.98925862336356,0.0466727270557475,0.453205562828765,-3.95651283272127
SLC10A6,-0.52537602992087,-0.010039836317103,-1.98915129639465,0.0466845686800939,0.453205562828765,-3.95670431289019
SIGLEC9,-0.52534801157997,-0.0106210151221006,-1.98904521481508,0.0466962753823453,0.453205562828765,-3.95689356102965
PRR19,0.525328398238377,0.00708372425980407,1.98897095580509,0.04670447175398,0.453205562828765,-3.95702603211901
EML2,-0.525309000717297,0.00468763480058785,-1.98889751392345,0.0467125791254788,0.453205562828765,-3.95715704066381
RIPK4,0.525195332924722,-0.00817060584549964,1.98846715086141,0.0467601114279684,0.453205562828765,-3.95792464215278
HEPACAM2,-0.525102699572749,-0.000273411042154049,-1.98811642730024,0.0467988778813792,0.453205562828765,-3.95855007468194
SLC22A1,-0.525015852905055,-0.00814695459441014,-1.98778761298099,0.0468352472043482,0.453205562828765,-3.95913633705896
KIF24,0.525003947616064,0.00106774050614049,1.98774253779734,0.046840234709829,0.453205562828765,-3.95921669669569
APOL2,-0.524952980999162,0.003835356659433,-1.98754957065322,0.0468615913041134,0.453205562828765,-3.95956069620611
FOXP2,0.524744701890865,0.0252764594781933,1.98676099516693,0.0469489518872726,0.453205562828765,-3.96096613029209
NXT2,0.524491351483858,0.00430148382436633,1.98580177308248,0.0470554018354814,0.453205562828765,-3.96267494646456
LAMB4,-0.524490841483097,-0.000479032547112073,-1.98579984214423,0.0470556163265105,0.453205562828765,-3.96267838552235
FKBP7,0.524447758034714,-0.00378654076172782,1.9856367218412,0.0470737389028361,0.453205562828765,-3.96296889550338
PRIMA1,0.524431951256243,-0.00347378727619433,1.98557687504177,0.0470803893214865,0.453205562828765,-3.96307547399877
PPP1R2,0.524402106515521,-0.0034345588800007,1.98546387844254,0.0470929481159387,0.453205562828765,-3.96327669584329
SNX32,0.524266303723431,0.0110497837498344,1.98494970900093,0.0471501301020795,0.453205562828765,-3.96419217280329
SCARF1,-0.524257551769424,0.00338168367311656,-1.98491657280958,0.0471538172576913,0.453205562828765,-3.96425116354769
EDA2R,-0.524230548129373,-0.00428014332658153,-1.98481433303739,0.0471651952883604,0.453205562828765,-3.96443316981798
SLC25A4,-0.52420933466012,-0.00795227551462873,-1.98473401570758,0.0471741352400122,0.453205562828765,-3.96457614338952
ULK2,-0.524198373307022,-0.0131777401117799,-1.98469251440474,0.04717875522049,0.453205562828765,-3.96465001794951
OCLN,0.523936983743371,-0.00525217713343919,1.9837028548851,0.0472890382314525,0.453980685549883,-3.96641120769956
NOX5,-0.523761358334241,0.00057912719570201,-1.98303791112986,0.0473632581459492,0.454408845038778,-3.96759404262577
GAB1,0.523648720528168,-0.00921251697852687,1.98261144774894,0.0474109108177392,0.454455535030129,-3.9683524481112
EIF4ENIF1,0.523609833293403,0.0109642852736028,1.98246421493084,0.0474273718521111,0.454455535030129,-3.96861424321042
PFDN5,-0.523481800658157,0.0220615419041906,-1.98197946445142,0.0474816022516628,0.454493195725037,-3.96947604205649
