cnv,effect_size,f,f_pval,ll,protein,rsquared,f_adjpval
2,2.59249204761,18.0933970233,3.11128693106e-05,-430.81980746,CPT2,0.0759928551126,8.61683073892e-05
2,2.94154341755,18.0235508463,3.21853852703e-05,-428.390877412,NECAP2,0.0757217123357,8.8960404887e-05
2,1.9877718492,17.9710411543,3.30163112789e-05,-431.569364864,TMEM126A,0.0755177649646,9.10749345058e-05
2,3.19410303342,17.9118475839,3.39791174543e-05,-427.642524993,PPP1R13B,0.0752877494996,9.35441042267e-05
2,3.29490593831,17.8226389248,3.54841947617e-05,-435.094565195,GTF3C2,0.0749408845405,9.74933541963e-05
2,2.94274429669,17.807462793,3.57468854311e-05,-429.820333739,CHCHD1,0.0748818501481,9.80202294956e-05
2,1.18412661778,17.7885650249,3.60767536446e-05,-423.601688124,FNDC3B,0.0748083282434,9.87288584887e-05
2,2.93263942676,17.7382662277,3.69698585944e-05,-429.488878729,TCP11L1,0.0746125834482,0.000100973012999
2,2.61184202509,17.7180682315,3.73347721612e-05,-434.797427457,HMGA1,0.074533956814,0.000101768550546
2,3.25428848797,17.6889033788,3.78681422332e-05,-433.176936378,SIN3A,0.0744204004788,0.000103019237335
2,2.26792252463,17.6449387271,3.86868121859e-05,-416.466012395,CCT2,0.0742491669362,0.000105039635444
2,1.98602251231,17.6201536044,3.91562248182e-05,-408.383176845,TM9SF4,0.0741526059013,0.000106105691566
-2,-3.05255428264,17.5947833196,3.96427024803e-05,-419.562248757,SPG7,0.0740537442522,0.000107213727647
2,2.12762581642,17.5473428521,4.05688848319e-05,-424.132571429,MRPS26,0.0738688239634,0.000109314954637
2,2.40700702592,17.5468896499,4.05778377198e-05,-430.297942583,ERGIC2,0.0738670570504,0.000109314954637
2,3.12883036857,17.5427032289,4.06606341253e-05,-425.370373061,MRPL45,0.0738507350066,0.000109324895644
2,1.99960876319,17.5186403818,4.11398669753e-05,-428.0238883,RPP40,0.0737569074733,0.00011039863332
2,1.62005868084,17.5127204515,4.12586428905e-05,-420.222917557,HEATR1,0.0737338211537,0.000110502799369
2,2.73826298333,17.4977879921,4.15597908368e-05,-432.375091775,XPO5,0.0736755830025,0.000110879596403
2,2.13735484366,17.4983248259,4.15489258019e-05,-415.401303415,RBM45,0.0736776768374,0.000110879596403
2,2.77413723775,17.4528580764,4.2479418438e-05,-435.550035249,AK2,0.073500307462,0.000113114751987
-2,-3.2171843946,17.4447634625,4.26472800635e-05,-432.173919066,REEP5,0.0734687226121,0.000113343348169
2,2.00666448407,17.4037860836,4.35074244504e-05,-412.050120494,IDH3B,0.0733087975161,0.000115407409963
2,2.19467380877,17.3919783826,4.37585261743e-05,-432.007673871,PYCR1,0.073262704583,0.000115851117189
2,1.99626284635,17.3714485988,4.41986151428e-05,-436.282280611,NCAPD2,0.0731825529202,0.000116792516496
-2,-3.17768093971,17.3323230248,4.50498024954e-05,-430.148899058,ARID1B,0.0730297618287,0.000118814555436
2,2.40869577611,17.3276042495,4.51535778119e-05,-431.849562534,CSNK2B,0.0730113309166,0.000118861418164
2,1.25987709501,17.3172728575,4.53816329947e-05,-418.994845317,TRA2B,0.0729709753064,0.000119234632697
2,2.2851037799,17.3050813245,4.56522518727e-05,-420.300312072,MRPS35,0.072923349251,0.000119718049503
2,1.96627603441,17.2750400657,4.63260917562e-05,-425.846349754,COPE,0.0728059726002,0.000121255035619
2,3.06117050468,17.2532469835,4.68212258596e-05,-422.363822245,RBM19,0.0727208044688,0.000122319346196
2,2.14189037714,17.2271294318,4.74216865642e-05,-427.660290217,HNRNPA3,0.0726187155451,0.000123529326448
2,2.97125615709,17.2214826329,4.75525337702e-05,-435.674972804,FANCI,0.0725966402442,0.000123529326448
2,3.05444845957,17.2237720419,4.7499439683e-05,-441.790576034,TIMM44,0.072605590467,0.000123529326448
2,2.14327692998,17.186031364,4.83824147564e-05,-418.014473744,CHMP4B,0.0724580248893,0.00012521441422
2,2.81444756428,17.1864049735,4.83735927712e-05,-423.864716942,CYCS,0.0724594859281,0.00012521441422
2,1.72407672479,17.1807658164,4.85069230027e-05,-418.715043469,HSPB6,0.0724374329312,0.000125301995495
2,2.94367298902,17.1679782657,4.88106497525e-05,-433.949842575,RRP1B,0.0723874208955,0.000125851339474
2,3.21446807255,17.1407539121,4.94637157813e-05,-433.93785019,SLC35B2,0.072280928644,0.000127297681955
2,1.62306424536,17.1233976956,4.98846805179e-05,-428.275268202,APOA1BP,0.0722130243663,0.000128142432111
2,3.1726656914,17.1026948525,5.03915706132e-05,-431.278663343,C1orf174,0.0721320137807,0.000129204361016
2,2.87931244436,17.0684985106,5.12403039564e-05,-429.687239955,STT3A,0.0719981719115,0.000131137222348
2,2.51637369949,16.9961779914,5.30833275328e-05,-431.148045377,RCL1,0.0717149877075,0.000135602881054
2,1.72517485549,16.9884723522,5.32836211734e-05,-426.294942423,JUNB,0.071684804681,0.000135863403066
2,3.07106457873,16.9630634795,5.39495243562e-05,-424.962990606,SMTN,0.0715852640932,0.000137307997533
2,1.95665473639,16.9350113864,5.4694508873e-05,-409.478177765,NOP56,0.0714753437549,0.000138948182468
2,1.64231943918,16.8901904199,5.59065465828e-05,-416.012375311,RRS1,0.0712996616278,0.000141766692436
2,2.23041408818,16.8564754739,5.68361828753e-05,-429.010654194,NUDT5,0.0711674673036,0.00014386008193
2,1.34877504196,16.8087248849,5.81797282646e-05,-411.224466236,ZBTB7B,0.0709801756379,0.000146991562087
2,1.94127616962,16.7418749329,6.01149791874e-05,-434.179091715,DDX49,0.0707178438019,0.000151603834374
2,2.85911121779,16.6494271525,6.28993724525e-05,-430.883523206,WDR46,0.0703548170509,0.000157762128365
2,1.93087593122,16.6548773749,6.27316480402e-05,-425.871241366,WDR75,0.0703762270172,0.000157762128365
2,2.55211299464,16.6526920062,6.27988457293e-05,-422.240606018,RRP1,0.070367642409,0.000157762128365
2,1.94128043712,16.6287959783,6.35384042269e-05,-418.883329424,STK4,0.0702737632146,0.000159076222177
2,1.43601105642,16.5709820238,6.53644504056e-05,-430.507538359,LAMTOR2,0.0700465538169,0.000163352026149
2,3.14143535746,16.5061058683,6.74770457715e-05,-433.023696322,NOL10,0.0697914576357,0.000168327215264
2,1.66091278579,16.495542197,6.7827536562e-05,-426.93775384,BROX,0.0697499075196,0.000168896676628
2,1.84525874091,16.4823160625,6.82689700342e-05,-431.775548274,ACOT13,0.0696978798963,0.000169690137747
2,2.35128918052,16.4418902046,6.96363706062e-05,-432.318555746,MAGOHB,0.0695388206817,0.000172778212168
2,2.72573486349,16.4002434894,7.10741380998e-05,-421.951812166,PLOD1,0.0693749010039,0.000175714595445
2,2.7495281535,16.4022693229,7.10035084164e-05,-423.867559276,PSMD14,0.0693828759337,0.000175714595445
2,3.02523217099,16.3519244064,7.27800501522e-05,-425.69778747,SNX17,0.0691846467823,0.000179610766626
2,2.29059814515,16.2863011149,7.51636289882e-05,-415.014463228,NDUFA5,0.0689261334156,0.000185015181672
2,3.1934885589,16.2842952164,7.52377222141e-05,-438.173807365,PPM1G,0.0689182292099,0.000185015181672
2,2.16258683353,16.1926719351,7.87022801294e-05,-436.668970766,RPL38,0.0685570462555,0.000193191032218
-2,-2.65403971619,16.1234538286,8.14266295914e-05,-434.519362973,MCAT,0.0682839996078,0.00019952411719
2,1.61714066081,16.0733940585,8.34563919872e-05,-429.342291966,PFDN2,0.068086427624,0.000204135811905
2,2.04878663636,15.997916273,8.66142935417e-05,-435.14231268,SLC25A10,0.0677883793451,0.000211485783877
2,2.38584618371,15.9147952626,9.02325370837e-05,-426.620277158,OAT,0.0674599286786,0.000219931862874
2,2.41043311053,15.8949131895,9.11205033274e-05,-429.035109138,MRPL2,0.0673813308418,0.000221705168307
2,1.40164617427,15.8731858603,9.21010271618e-05,-429.905725471,MTX1,0.0672954231841,0.000223697046639
2,2.86892534029,15.8172808045,9.46734598423e-05,-417.610535696,IFT74,0.0670743074916,0.00022954161667
2,1.69008144096,15.7695546798,9.69271853286e-05,-423.807658475,LAMC1,0.0668854581381,0.000234594343475
2,1.36571850527,15.7479924973,9.79631799405e-05,-399.244606702,HLTF,0.0668001128261,0.000236687263423
-2,-3.07932318105,15.7324114878,9.8718786765e-05,-433.919175084,NARS,0.0667384318877,0.000238096620086
2,1.74363877321,15.7105905047,9.97869581019e-05,-431.149314419,DHX9,0.0666520349003,0.000240253616894
2,1.67260837099,15.6862609231,0.000100991768653,-415.462147314,ALDH5A1,0.066555686622,0.000242731520484
2,2.0131945221,15.6573560416,0.000102442358588,-433.640229942,TBCD,0.0664411937084,0.000245790520084
2,2.30821132606,15.5655136426,0.000107193361442,-421.739551206,TTC21B,0.0660772173394,0.000256743891704
2,2.49083439138,15.52762754,0.000109217812299,-424.609706319,NCAPG,0.0659269899764,0.000261140167124
2,1.32347098808,15.5103749416,0.000110152527287,-415.94318437,MRPS28,0.065858563324,0.000262920194665
2,1.51748677789,15.3158738336,0.000121269474169,-420.580784087,F11R,0.0650864456531,0.000288955885002
2,2.40998204171,15.3077334597,0.000121758829152,-433.171710456,RPS6,0.0650541027047,0.000289622550582
2,2.41279513322,15.2743249621,0.000123788255184,-433.673210182,FOXP4,0.0649213422015,0.000293943932413
2,2.22443748396,15.2532700727,0.000125084860011,-428.335770567,EPS15,0.0648376537677,0.000296513338826
2,2.88942240379,15.2025079813,0.00012826789033,-423.591311975,DNAJC2,0.064635824302,0.000303538055542
2,1.90548316732,15.1503431509,0.000131624611102,-441.13545536,SLC4A2,0.0644283267797,0.000310949081271
2,2.52552871348,15.1339465673,0.000132698022442,-430.531099399,U2AF2,0.0643630866077,0.000312949943711
2,1.90859353207,15.0842252034,0.000136007718409,-434.289403597,UPF1,0.0641651952205,0.000320208972472
2,2.23919070258,15.0616701673,0.000137536609,-431.206416295,MRPL3,0.0640753984117,0.00032325781231
2,1.89971850477,15.0410332106,0.00013895076872,-441.266589955,EZH2,0.063993222822,0.0003260271008
2,1.55006963939,15.003214285,0.000141580773229,-403.513204733,TP53RK,0.0638425918158,0.000331369079654
2,3.0407957586,15.0014166187,0.000141707037681,-436.405265095,TAF6,0.0638354305884,0.000331369079654
2,2.55654492858,14.9598109283,0.000144661504036,-434.525496375,SEC11A,0.0636696585224,0.000337706416516
2,2.55035046495,14.8803180867,0.000150481499676,-417.982698221,LGALS9,0.0633527670939,0.000350700560797
2,2.53354268855,14.8438289308,0.000153232107602,-416.787317491,ABCC10,0.0632072343498,0.00035650971836
2,1.78847067985,14.8091566067,0.00015589306857,-436.717837899,NCAPG2,0.0630689059178,0.000362091127334
2,1.88710105133,14.7910271709,0.000157303066229,-433.954096659,CAPNS1,0.0629965605976,0.000364753083102
2,2.89428316782,14.7782025887,0.000158308300136,-427.106550115,UHRF1,0.0629453774913,0.000366469130298
2,2.18191928748,14.7026919235,0.000164360823232,-428.132082039,EHMT2,0.0626438998336,0.000379843909209
2,2.51746713302,14.6096849779,0.00017213995105,-433.734713673,NDUFB4,0.062272301245,0.000397157616613
2,2.82916545246,14.5378522949,0.000178403269469,-423.874913454,ATP1A1,0.061985100284,0.000410922197345
2,2.24247639607,14.5034942312,0.000181480418446,-408.865170299,PTK7,0.0618476678939,0.000417314373198
2,2.76171445164,14.4682955525,0.000184688787776,-438.775375859,TOMM40,0.0617068312728,0.000423986552668
2,2.96986053565,14.4637621188,0.000185106179138,-435.2164308,MSH2,0.0616886890669,0.000424240032452
2,2.86839882753,14.4389561344,0.000187407082634,-427.690017702,PSMD6,0.0615894063535,0.000428802298345
2,2.40936619084,14.3990103884,0.000191173527007,-425.603524682,YIF1A,0.061429484555,0.000436230926555
2,2.98933821101,14.3978398139,0.000191285051731,-437.17471991,MYL12A,0.0614247973673,0.000436230926555
2,2.25945566739,14.3069515893,0.000200149235787,-438.912748574,NECAP1,0.0610607218106,0.0004556939767
2,2.72678541722,14.2364319941,0.000207313621249,-437.742956489,MTA1,0.0607780432484,0.000470726496435
2,2.80226644315,14.2352778137,0.000207433021946,-424.088702972,DDX6,0.0607734152882,0.000470726496435
-2,-2.79612934563,14.2284279287,0.000208143086213,-423.655404222,CHMP1A,0.0607459481096,0.000471563516634
2,1.45325153715,14.2189503541,0.000209129613291,-419.227704981,BRAF,0.0607079415761,0.000473023118769
2,1.74692595741,14.1968667198,0.000211446787235,-429.063758604,SDC4,0.0606193708679,0.000477482777709
2,1.5629859831,14.1755579644,0.000213707386857,-424.469564176,TAGLN2,0.0605338921262,0.000481800340353
-2,-1.48737883781,14.1614697041,0.000215215450697,-419.374375642,ATP6V1B2,0.0604773694066,0.00048441002095
2,1.47608440588,14.1453220396,0.000216957267626,-423.264828806,HNRNPU,0.0604125759011,0.000487536494079
2,2.81107887783,14.0963390518,0.000222329108102,-425.874443359,NDC80,0.06021597394,0.000498796797723
2,2.90531611076,14.0454224643,0.000228056372251,-433.596300393,GIT2,0.0600115239016,0.000510816704134
2,2.52719377526,14.0239595652,0.00023051529935,-422.536981878,DNAJC16,0.0599253153021,0.000515488905667
2,1.98415402498,14.0135359686,0.000231719196356,-423.540788368,RALY,0.05988344183,0.00051734398928
2,2.67134814022,14.0019410253,0.000233065889916,-435.026570643,UBE2S,0.0598368584633,0.000519511386877
-2,-2.80117103117,13.9951682924,0.000233856185436,-425.890136575,COPS4,0.0598096464749,0.000520433572098
2,1.96522788185,13.9846811201,0.000235085287918,-410.469173862,PCNA,0.0597675072282,0.000522327761902
2,2.02427761554,13.9344363195,0.000241065717493,-417.440940128,IFT52,0.059565562637,0.000534755732866
2,0.917080914795,13.9260018814,0.000242084686812,-426.323370962,GPT,0.0595316543239,0.000536155508292
2,2.70297817175,13.8958999386,0.000245757145698,-438.483553207,PFDN6,0.0594106178957,0.000543418200568
2,1.66129358091,13.8786382551,0.000247888577786,-434.171730021,WDR26,0.0593411966082,0.000547059462717
2,2.338924602,13.8761644424,0.000248195573895,-423.121782471,GTF2E1,0.0593312468393,0.000547059462717
2,1.88068419176,13.7626419923,0.00026270735819,-423.711056009,RBM12,0.0588744286727,0.000578123517546
-2,-1.42990130762,13.7082281733,0.000269966098711,-414.236038655,POLR3D,0.0586553082896,0.000592211346696
2,2.21910288593,13.7091324364,0.000269843820349,-427.095944456,PSIP1,0.0586589505233,0.000592211346696
2,2.23685894751,13.7025735071,0.000270732025547,-428.918318525,CAT,0.0586325315185,0.000592950331705
2,2.9198697314,13.6836546306,0.000273310691157,-437.602081281,MALSU1,0.0585563190211,0.000596706753837
2,1.77968467893,13.6853331541,0.000273080900492,-412.082057949,ACTG1,0.0585630812571,0.000596706753837
2,2.06716938932,13.6714579619,0.000274986334973,-435.383222171,NAA38,0.058507179615,0.000599418162355
2,2.85508655469,13.6571836606,0.000276960684484,-432.836039064,HSP90AB1,0.0584496630775,0.000602771127491
2,2.00911908607,13.6369151222,0.000279788913326,-418.167952352,SRSF6,0.0583679814256,0.000607968990907
2,1.45074007409,13.5313695426,0.000294998214345,-434.355673911,SAMD1,0.0579424064917,0.000640011824529
2,2.00278669604,13.5016695918,0.000299427712207,-429.746155109,PDRG1,0.0578225826626,0.000648603602304
2,2.75683741695,13.4925495911,0.000300801409153,-426.408251872,ARPC1B,0.0577857820935,0.000650559542174
2,1.59586903972,13.4812496967,0.000302512343842,-414.727338671,KANK2,0.0577401813388,0.000653237592484
2,2.84652259325,13.4777213879,0.000303048595142,-433.637403355,REXO2,0.0577259419348,0.000653374662225
2,1.96994908602,13.4545890268,0.00030658839821,-426.463817376,ASUN,0.0576325746384,0.000659976894588
2,1.8191690126,13.4378545509,0.000309175355386,-428.110123503,LUC7L3,0.0575650190785,0.000664510639414
2,2.31084462916,13.4018582244,0.000314815453135,-424.300924512,SRPK1,0.0574196723467,0.000675582230174
2,2.80802178973,13.3750808494,0.000319078847365,-431.462801907,NFYB,0.0573115210105,0.000683669716371
2,2.71848730742,13.3470044814,0.00032361214179,-424.502219075,NXN,0.0571980965046,0.00069206198592
2,2.38609564928,13.3446382428,0.000323997181541,-431.889919197,RAB1B,0.0571885359926,0.00069206198592
2,2.12290177335,13.2876863482,0.000333406408652,-420.723018662,NAA50,0.056958369969,0.000709965572815
2,2.20826512607,13.2905942212,0.000332919323319,-415.14619773,SP3,0.0569701246016,0.000709965572815
2,2.6094563881,13.2589390841,0.000338260912418,-435.874754663,MRPL14,0.0568421477699,0.000719194739941
2,1.8484544164,13.18305586,0.000351423433299,-433.780379861,DHTKD1,0.0565352221302,0.000746032541964
2,2.80724104808,13.1367700401,0.00035970667525,-433.396644927,SF3B2,0.056347911305,0.000762445744164
2,2.36102712225,13.1309374374,0.000360764463861,-414.741524969,MRPS10,0.0563243024789,0.000763516828571
2,2.28752417768,13.0658147693,0.000372792088083,-424.867922518,SDF2L1,0.0560606229716,0.000787765543931
2,2.74698028591,13.0417532924,0.000377338555714,-429.385026669,CTIF,0.0559631615713,0.000795074683998
2,1.64965003573,13.0414217874,0.000377401586616,-418.073641958,NSL1,0.0559618186646,0.000795074683998
2,2.82244153181,13.0382691323,0.00037800155419,-435.430900581,CSK,0.0559490472568,0.000795126556912
2,2.49221993373,13.0330870143,0.000378989848503,-427.576900963,IFT57,0.0559280537426,0.00079599387634
2,2.60323887095,12.8942062535,0.000406478511748,-418.716399007,ERGIC1,0.0553650795393,0.000852432933589
-2,-2.77470498633,12.8685652197,0.000411771335017,-433.098295147,RCL1,0.0552610662911,0.000862224219687
2,2.54439876224,12.8637554259,0.00041277195608,-433.6284691,THTPA,0.0552415527368,0.000863011865812
2,2.50200124207,12.8590295398,0.000413757530627,-429.938885233,PUS7,0.0552223788152,0.000863765721036
2,1.50626220707,12.8345642401,0.000418898135067,-427.293806737,BPNT1,0.0551231054632,0.000873178314725
-2,-1.84620403452,12.7826921926,0.000430013417939,-427.802268124,POLR2E,0.0549125541601,0.000894997806614
2,2.67125391579,12.7146858417,0.000445042125218,-425.998398645,ACTR3,0.0546363706946,0.00092488453692
-2,-2.80788679323,12.5886673394,0.000474319152777,-438.178323322,ECHS1,0.0541241647042,0.000984247851558
2,2.69975040185,12.5702681921,0.000478754773025,-429.622104142,EXOSC10,0.0540493343788,0.00099196266315
2,2.77001636647,12.5388416983,0.000486428863759,-435.604005501,FKBP9,0.0539214937457,0.00100635432592
-2,-2.63221506023,12.4611876083,0.000505932770007,-424.965468295,ATP5A1,0.0536054544696,0.00104514063998
2,1.4967202762,12.4413139914,0.000511051021026,-435.139020535,AKR1C2,0.053524538206,0.00105413807621
2,2.09788523532,12.4333014625,0.000513129447122,-425.4683884,HNRNPA2B1,0.0534919109451,0.00105684783297
2,2.2659679281,12.3605704522,0.000532393703211,-428.925138851,SLC39A7,0.0531956451481,0.00109489300273
-2,-2.38788635619,12.3187890886,0.00054379168156,-424.339599041,IER3IP1,0.0530253671558,0.00111667177402
-2,-2.74810717159,12.2713289472,0.00055704060665,-436.234917342,SEC31A,0.0528318712549,0.00114218118456
2,1.87116997566,12.2609692862,0.000559976029173,-435.409715368,SEC61A1,0.0527896242053,0.0011464990701
2,1.51256454778,12.2438613995,0.000564858091316,-420.635311932,SYNM,0.0527198494103,0.00115478384941
2,1.83888448747,12.204350922,0.000576299448788,-422.005012282,KIF3B,0.0525586659922,0.00117643402988
2,1.8884937994,12.1904999852,0.000580365998455,-416.868136027,RBCK1,0.0525021479604,0.00118298792015
-2,-2.3980303662,12.1611577919,0.000589077465919,-426.710204892,TCP1,0.0523823963816,0.00119897652121
2,1.43401977095,12.1565160953,0.000590467696607,-428.209065552,PLOD2,0.052363449882,0.00119965008596
2,2.50152923634,12.1542603897,0.000591144506901,-436.153681622,SLC4A1AP,0.0523542422581,0.00119965008596
2,1.91742700082,12.1284913801,0.000598932626336,-431.98227859,MANBAL,0.0522490423645,0.00121367285864
2,1.90113975913,12.0586644441,0.000620565654443,-430.729387588,COPG1,0.0519638621249,0.00125566871807
-2,-2.15168072021,12.0527125377,0.000622446022408,-434.540158023,MRPS27,0.0519395460019,0.00125763216808
2,2.73868452891,12.0441656718,0.000625156361653,-437.546477901,MLLT1,0.0519046261602,0.0012612643676
2,2.38844043262,12.0382146234,0.000627050623092,-426.948492213,MFGE8,0.0518803105038,0.00126324192582
2,1.01603293475,12.0232112471,0.000631852292877,-424.424511052,GNB4,0.0518190019977,0.00127106239994
2,1.540646945,12.0148190827,0.000634554428794,-419.692031368,TMEM209,0.051784705521,0.00127464276249
2,1.14683974322,12.0118219692,0.000635522298411,-429.89983585,ANXA9,0.0517724565381,0.00127473413121
2,1.65519831906,11.9882488191,0.000643187476378,-410.679799572,SNX4,0.0516761037686,0.00128639587357
2,1.23330598907,11.9882168455,0.000643197936784,-420.73677221,SDHA,0.0516759730666,0.00128639587357
2,1.71492869371,11.9691518874,0.00064946613786,-436.212661583,KPNA2,0.0515980327126,0.00129705520596
2,2.26223608307,11.9408450404,0.000658887868784,-432.393909894,VPS52,0.0514822865216,0.00131397263299
2,2.04532959164,11.8966744496,0.00067386868311,-424.733329813,DKC1,0.0513016173165,0.00134191141219
2,2.64688501849,11.8902995714,0.000676059244215,-431.404738661,DFFB,0.0512755367229,0.00134433651152
2,1.1743165575,11.8748805611,0.00068138762358,-422.833232929,LMNA,0.0512124492845,0.0013529851951
2,2.14894246268,11.7842168215,0.000713595488938,-436.758139519,ZNF787,0.0508413255359,0.00141490525927
2,2.21965171551,11.7696161087,0.000718925487991,-429.778382397,HSPE1,0.0507815317049,0.00142146723838
2,2.1886372667,11.768873304,0.000719197730912,-426.661581396,LAP3,0.0507784895195,0.00142146723838
2,1.41942565305,11.7667115074,0.000719990641727,-440.157177126,RPS3,0.0507696356861,0.00142146723838
2,2.65360154282,11.7363959666,0.00073120415542,-433.413476604,ITGB1,0.0506454582484,0.00144154656603
2,1.58873935971,11.7113202941,0.000740613844436,-436.479152299,SMARCD3,0.0505427196186,0.00145801756839
2,1.59890571322,11.6970302272,0.000746031309884,-438.030729976,NDUFS5,0.0504841612159,0.00146659355656
2,1.25937298814,11.6703404158,0.000756257983309,-428.363009413,RPL7,0.0503747713015,0.00148458598428
2,1.35195945936,11.6407246821,0.000767773086015,-435.406100225,MRPL24,0.0502533598012,0.00150315500368
2,2.61982507518,11.6404199418,0.000767892498261,-431.481053317,SEPT11,0.0502521103388,0.00150315500368
-2,-2.12333147455,11.6294664589,0.000772197200953,-421.25926883,SORBS2,0.0502071978866,0.00150944346778
2,1.61663327715,11.5411754609,0.000807805855434,-427.15062939,PTPN6,0.0498450240564,0.00157681877431
2,2.05981867732,11.5265458121,0.000813865772503,-429.808718307,CUL7,0.0497849858714,0.00158194444107
2,2.04464680216,11.5294248997,0.000812669541535,-428.13977329,ATP6V1A,0.0497968018738,0.00158194444107
2,1.61502989081,11.5270201101,0.000813668583222,-434.760175029,MCM4,0.0497869324481,0.00158194444107
2,2.29893712381,11.4679024344,0.000838625904442,-440.45241535,PPTC7,0.0495442448557,0.00162778230328
2,1.87281146481,11.4607136621,0.000841713485101,-421.869167029,HNRNPC,0.0495147253318,0.00163148392203
2,2.52073064493,11.4224142839,0.000858359466326,-425.01956839,XRCC5,0.049357424255,0.00166141846283
2,1.24089027989,11.4187889847,0.000859952405486,-418.511649295,PBX1,0.0493425319302,0.00166217374039
2,1.45766140301,11.3833784719,0.000875670966913,-433.331307709,ERC1,0.0491970449522,0.00169019172664
2,1.71427691962,11.3091289185,0.000909587782219,-434.069551728,RAI14,0.0488918399867,0.00175320824969
2,2.05700009945,11.2586810607,0.000933393466875,-417.810200827,SEPT7,0.0486843607734,0.0017965874251
2,2.58797278029,11.2090094578,0.000957453673434,-432.957382785,BCKDHA,0.0484799856376,0.00184033515533
-2,-2.38497358583,11.2057102749,0.000959073970879,-434.580576619,RFX3,0.0484664079513,0.00184088920521
2,2.28828209505,11.1513174039,0.000986194148244,-425.932840868,NDUFA10,0.0482424998876,0.00189031943533
2,1.5822191271,11.1368241638,0.000993551519801,-426.332473384,PTMS,0.0481828207343,0.00189952531954
2,2.58197779648,11.1364427803,0.000993745879904,-433.163473718,IFT46,0.0481812502016,0.00189952531954
2,1.34892958494,11.1025132604,0.0010111930731,-430.152312712,CALR,0.04804150809,0.00193020556219
2,1.22006151218,10.9821552831,0.00107564306948,-436.203387602,PAG1,0.047545470643,0.00205039823727
2,2.53324839651,10.9525776402,0.00109211315401,-430.781581232,SNX33,0.0474234916629,0.00207892614166
2,1.54082751367,10.9481068823,0.00109462494653,-430.038191536,RBM33,0.047405051421,0.00208084137016
2,1.50413075751,10.9193695242,0.00111091165674,-417.285135921,DDX27,0.0472865032789,0.00210890097474
-2,-2.23373512471,10.8710538979,0.00113885349978,-423.402210745,SPRYD7,0.0470871238052,0.00215897878834
2,2.01699920849,10.8552199686,0.00114816570772,-431.805880929,SEL1L,0.0470217652868,0.00217365069599
2,1.64394852619,10.836339163,0.00115937144603,-420.379200443,PPP1R18,0.0469438183012,0.00219186229605
2,1.22808354927,10.8255622848,0.0011658174654,-426.740519177,SERPINH1,0.0468993216246,0.00220103789232
2,1.35822662491,10.7619323491,0.00120462915362,-423.877680288,ATP5E,0.0466365151286,0.00227121076441
2,2.21687044561,10.7568334289,0.00120779578264,-439.487826692,RPS7,0.0466154491249,0.00227407870792
2,2.12489179197,10.6954478428,0.00124659206673,-414.120050919,DHX35,0.046361763714,0.00234393229418
2,1.76533932837,10.5980017056,0.00131080940539,-428.608917995,RPN1,0.0459587751289,0.00246132961719
2,1.45821516256,10.591662192,0.00131510234153,-428.601872473,ICAM1,0.0459325462654,0.00246603994029
2,1.34855876474,10.4843239322,0.00139000728036,-425.192700623,MRPL55,0.0454882299729,0.00260296756295
2,1.05964109311,10.3940259558,0.00145638728879,-431.461416306,LPP,0.0451141296423,0.00272358218282
-2,-1.81819481196,10.3807073209,0.00146644846301,-426.285051414,AP3D1,0.0450589263381,0.00273869158903
2,1.28886416793,10.3375047098,0.00149957578276,-427.96482593,TUBB1,0.0448798154815,0.00279677966502
-2,-2.28060977261,10.3294992281,0.00150579772675,-433.684728273,WTAP,0.0448466187038,0.0028045990005
2,1.39652979175,10.282233138,0.00154307458088,-440.914756294,WNK1,0.0446505707274,0.00287016025676
2,2.41554769643,10.2666157506,0.00155559743206,-427.398814986,PPIC,0.0445857760022,0.00288568543772
-2,-2.23903000934,10.2667397003,0.00155549763514,-430.276369818,TMEM87A,0.0445862902895,0.00288568543772
2,1.81731515039,10.2464494156,0.00157192155905,-427.622592094,TAP2,0.0445020952184,0.00291205843782
-2,-2.21148156844,10.1542933051,0.00164877579305,-428.750430601,MBD1,0.0441195041782,0.00305031722465
-2,-1.66115506497,10.1517298436,0.00165096764402,-439.065636631,PTBP1,0.0441088574502,0.00305031722465
2,2.44891635397,10.0984907706,0.00169716797163,-432.277331667,MRTO4,0.043887687993,0.00313149016928
2,1.56108382288,10.0677534647,0.00172444077591,-426.194169891,RHBDF2,0.0437599503324,0.00317756953641
2,1.80689622293,10.0556501267,0.00173530239935,-428.43259106,CHD2,0.0437096420852,0.00319332611971
2,1.05234811957,9.97415847396,0.00181027655604,-417.849664734,LAMA5,0.0433707793091,0.00332686462825
2,2.23310264456,9.97062722084,0.00181359922221,-413.211430501,MPP6,0.0433560900422,0.00332854465483
2,1.47869644518,9.91447390181,0.00186728116789,-415.860408708,C1R,0.0431224434615,0.00342252330772
2,2.22137321319,9.90605606163,0.00187546736497,-432.48847535,ZNF579,0.0430874080976,0.00343297469986
2,0.968692253895,9.86460702041,0.00191631400422,-430.995854973,TSPYL5,0.0429148582214,0.00350310311354
2,1.77878766221,9.84758729937,0.00193334865048,-427.272766015,NFIB,0.0428439881187,0.00352957441871
2,1.05375243736,9.77335226612,0.00200947791801,-416.614630984,ADAM15,0.0425347507434,0.0036637183149
2,2.35856029462,9.7167999808,0.00206952482973,-428.208201747,KIAA1524,0.042299039433,0.00376822571105
