internal_id	string_external_id	abundance
1844775	9606.ENSP00000260302	0.714
1858878	9606.ENSP00000383894	0.945
1857191	9606.ENSP00000369622	0.122
1851407	9606.ENSP00000331901	216
1858624	9606.ENSP00000381588	3.15
1851409	9606.ENSP00000331907	0.694
1855698	9606.ENSP00000361599	2.89
1858877	9606.ENSP00000383892	13.9
1850430	9606.ENSP00000322265	0.545
1847218	9606.ENSP00000290294	0.206
1856997	9606.ENSP00000368523	1.72
1862286	9606.ENSP00000445063	0.001
1861165	9606.ENSP00000415564	24.7
1860836	9606.ENSP00000410261	0.17
1852750	9606.ENSP00000343877	0.017
1850383	9606.ENSP00000321737	2.54
1852749	9606.ENSP00000343871	0.054
1848619	9606.ENSP00000304277	6.06
1852040	9606.ENSP00000337804	0.039
1861196	9606.ENSP00000416033	1.85
1861198	9606.ENSP00000416037	4.89
1842238	9606.ENSP00000064780	1.34
1858316	9606.ENSP00000379032	1.93
1849924	9606.ENSP00000316990	10.6
1855587	9606.ENSP00000361025	0.397
1843568	9606.ENSP00000240499	0.705
1855588	9606.ENSP00000361027	4.93
1861557	9606.ENSP00000422216	0.028
1864320	9606.ENSP00000470153	0.015
1864319	9606.ENSP00000470151	0.002
1860378	9606.ENSP00000402962	0.03
1857967	9606.ENSP00000375844	0.156
1842184	9606.ENSP00000016946	3.98
1846946	9606.ENSP00000285071	1.25
1852289	9606.ENSP00000340118	56.1
1855174	9606.ENSP00000359114	5.52
1855175	9606.ENSP00000359115	0.187
1860674	9606.ENSP00000407653	0.06
1843028	9606.ENSP00000225519	6.88
1844293	9606.ENSP00000254436	18.1
1860116	9606.ENSP00000398803	54.3
1850077	9606.ENSP00000318799	5.66
1855176	9606.ENSP00000359119	2.53
1859429	9606.ENSP00000389466	0.062
1860961	9606.ENSP00000412272	0
1846819	9606.ENSP00000282869	0.391
1852734	9606.ENSP00000343709	0.809
1864655	9606.ENSP00000471828	0.006
1852733	9606.ENSP00000343706	0.696
1853287	9606.ENSP00000348349	1.09
1853320	9606.ENSP00000348596	6.45
1859443	9606.ENSP00000389630	0.138
1853233	9606.ENSP00000347919	14.7
1850059	9606.ENSP00000318604	6.52
1849618	9606.ENSP00000313385	6.29
1853441	9606.ENSP00000349437	16.1
1853439	9606.ENSP00000349430	1631
1849939	9606.ENSP00000317224	6.69
1851274	9606.ENSP00000330634	0.019
1850970	9606.ENSP00000327890	0.144
1842381	9606.ENSP00000199320	15.3
1857355	9606.ENSP00000370658	8.34
1855199	9606.ENSP00000359239	4.28
1851051	9606.ENSP00000328524	0.335
1857530	9606.ENSP00000371875	1.48
1851050	9606.ENSP00000328521	82.2
1848803	9606.ENSP00000306070	1.43
1855197	9606.ENSP00000359233	35.9
1850495	9606.ENSP00000322915	3.87
1859930	9606.ENSP00000396402	0.016
1848038	9606.ENSP00000299267	0.321
1855198	9606.ENSP00000359234	0.467
1846715	9606.ENSP00000281187	10.1
1847197	9606.ENSP00000289953	0.085
1846193	9606.ENSP00000271373	26.8
1846714	9606.ENSP00000281182	10.6
1853201	9606.ENSP00000347712	0.713
1843475	9606.ENSP00000237937	15.1
1845743	9606.ENSP00000265394	15.1
1863018	9606.ENSP00000456039	0.463
1858639	9606.ENSP00000381666	1.28
1853685	9606.ENSP00000351211	0.012
1853388	9606.ENSP00000349076	5.3
1858274	9606.ENSP00000378578	2.31
1842517	9606.ENSP00000215885	0.006
1842756	9606.ENSP00000219478	0.08
1846618	9606.ENSP00000279147	1.88
1855480	9606.ENSP00000360488	3.32
1850850	9606.ENSP00000326581	1.72
1862027	9606.ENSP00000436337	33.6
1855479	9606.ENSP00000360485	0.668
1849642	9606.ENSP00000313674	8.11
1842755	9606.ENSP00000219476	5.86
1851970	9606.ENSP00000337194	47.8
1855478	9606.ENSP00000360483	9.96
1850255	9606.ENSP00000320516	211
1850904	9606.ENSP00000327234	0.077
1862144	9606.ENSP00000440223	0.087
1861775	9606.ENSP00000429168	0.369
1844033	9606.ENSP00000251038	28.5
1863502	9606.ENSP00000460475	0.077
1855884	9606.ENSP00000362424	0.997
1850381	9606.ENSP00000321732	1.32
1862464	9606.ENSP00000447931	0.39
1855875	9606.ENSP00000362392	0.408
1860750	9606.ENSP00000408984	0.687
1855295	9606.ENSP00000359583	0.396
1856656	9606.ENSP00000366511	0
1862334	9606.ENSP00000446714	2172
1859079	9606.ENSP00000385916	31.4
1854867	9606.ENSP00000357748	43.3
1855877	9606.ENSP00000362398	0.437
1855878	9606.ENSP00000362399	30.2
1851426	9606.ENSP00000332103	2.82
1856667	9606.ENSP00000366557	7.98
1858013	9606.ENSP00000376304	0.009
1844610	9606.ENSP00000258449	1.32
1858014	9606.ENSP00000376306	2.07
1858015	9606.ENSP00000376307	1.27
1858016	9606.ENSP00000376309	441
1863918	9606.ENSP00000465500	0.069
1849673	9606.ENSP00000314004	1.55
1846899	9606.ENSP00000284292	66.2
1844609	9606.ENSP00000258443	0.267
1853112	9606.ENSP00000346964	0.225
1853074	9606.ENSP00000346611	0.346
1852038	9606.ENSP00000337773	65.3
1855529	9606.ENSP00000360730	2.44
1852483	9606.ENSP00000341640	1.13
1853937	9606.ENSP00000353073	11.6
1852059	9606.ENSP00000337998	0.815
1844738	9606.ENSP00000259938	6.21
1850307	9606.ENSP00000321038	0.091
1848739	9606.ENSP00000305502	9.4
1849678	9606.ENSP00000314048	0.016
1861263	9606.ENSP00000417078	12.9
1843115	9606.ENSP00000227474	0.54
1845023	9606.ENSP00000261893	23.0
1845022	9606.ENSP00000261892	0.061
1845021	9606.ENSP00000261891	1.33
1845020	9606.ENSP00000261890	194
1861579	9606.ENSP00000422969	0.029
1847516	9606.ENSP00000294964	0.025
1848069	9606.ENSP00000299481	0.012
1855651	9606.ENSP00000361338	0.758
1855934	9606.ENSP00000362643	4.43
1852963	9606.ENSP00000345702	27.1
1863944	9606.ENSP00000466248	0.506
1849363	9606.ENSP00000310901	44.7
1852017	9606.ENSP00000337555	0.093
1849881	9606.ENSP00000316578	6.15
1856571	9606.ENSP00000366084	5.4
1856570	9606.ENSP00000366083	1.01
1852964	9606.ENSP00000345708	0.326
1856569	9606.ENSP00000366081	1.01
1851176	9606.ENSP00000329697	1.42
1854974	9606.ENSP00000358188	0.262
1857745	9606.ENSP00000373304	0.866
1860951	9606.ENSP00000412130	5.01
1848648	9606.ENSP00000304502	0.168
1857809	9606.ENSP00000373873	0.528
1859517	9606.ENSP00000390761	0.076
1861980	9606.ENSP00000434676	0.391
1842338	9606.ENSP00000181796	33.1
1862056	9606.ENSP00000437400	1.38
1861344	9606.ENSP00000418112	5.41
1851177	9606.ENSP00000329698	0.012
1853035	9606.ENSP00000346283	0.01
1854707	9606.ENSP00000356989	96.1
1852455	9606.ENSP00000341390	0.293
1858673	9606.ENSP00000381937	0.263
1858719	9606.ENSP00000382318	0.039
1852459	9606.ENSP00000341466	2.3
1844405	9606.ENSP00000256079	5.23
1858672	9606.ENSP00000381932	9.69
1849945	9606.ENSP00000317289	0
1843236	9606.ENSP00000230056	13.4
1842271	9606.ENSP00000158771	14.7
1853551	9606.ENSP00000350162	0.281
1843790	9606.ENSP00000246000	0.355
1859054	9606.ENSP00000385632	0.25
1859055	9606.ENSP00000385636	1.04
1857112	9606.ENSP00000369218	46.1
1847001	9606.ENSP00000286298	1.29
1847483	9606.ENSP00000294409	2.18
1844209	9606.ENSP00000253247	7.83
1853108	9606.ENSP00000346927	2.86
1849895	9606.ENSP00000316681	0.071
1843121	9606.ENSP00000227618	2.73
1844502	9606.ENSP00000257290	1.35
1848085	9606.ENSP00000299626	1.13
1853372	9606.ENSP00000348918	774
1858446	9606.ENSP00000380227	8.43
1847702	9606.ENSP00000296266	1.58
1857111	9606.ENSP00000369217	12.7
1842284	9606.ENSP00000162044	1.18
1853369	9606.ENSP00000348911	0.056
1853370	9606.ENSP00000348912	0.127
1864174	9606.ENSP00000469517	0.004
1853371	9606.ENSP00000348915	5.94
1856280	9606.ENSP00000364493	0.159
1861463	9606.ENSP00000420182	0.422
1853654	9606.ENSP00000350965	0.248
1843742	9606.ENSP00000244869	0.565
1854674	9606.ENSP00000356832	0.607
1862569	9606.ENSP00000449137	0.043
1864823	9606.ENSP00000472709	0.166
1842227	9606.ENSP00000055077	42.4
1859642	9606.ENSP00000392407	0.006
1851326	9606.ENSP00000331298	2.01
1850648	9606.ENSP00000324527	15.5
1854130	9606.ENSP00000354497	0.327
1860879	9606.ENSP00000410862	0.078
1844338	9606.ENSP00000254928	5.6
1861534	9606.ENSP00000421592	276
1846226	9606.ENSP00000272133	0.065
1846227	9606.ENSP00000272134	0.436
1855553	9606.ENSP00000360869	18.9
1846228	9606.ENSP00000272139	7.8
1847408	9606.ENSP00000293362	203
1855552	9606.ENSP00000360860	6.59
1860194	9606.ENSP00000399985	2.65
1849915	9606.ENSP00000316905	117
1863614	9606.ENSP00000461413	0.283
1860193	9606.ENSP00000399982	10.0
1843011	9606.ENSP00000225275	141
1863063	9606.ENSP00000456635	0.144
1864071	9606.ENSP00000469049	0.077
1859445	9606.ENSP00000389649	260
1847889	9606.ENSP00000297581	0.025
1847626	9606.ENSP00000295802	9.56
1852244	9606.ENSP00000339730	16.2
1850179	9606.ENSP00000319756	3.75
1856333	9606.ENSP00000364728	0.247
1856029	9606.ENSP00000363118	0.181
1863859	9606.ENSP00000464167	0.686
1851313	9606.ENSP00000331127	31.3
1853132	9606.ENSP00000347152	0.384
1856332	9606.ENSP00000364721	178
1856331	9606.ENSP00000364720	0.247
1845729	9606.ENSP00000265340	2.45
1846420	9606.ENSP00000274897	1.51
1845100	9606.ENSP00000262262	0.699
1845101	9606.ENSP00000262265	13.6
1843554	9606.ENSP00000240189	0.026
1855650	9606.ENSP00000361337	0.655
1845159	9606.ENSP00000262493	40.8
1845102	9606.ENSP00000262269	95.2
1843553	9606.ENSP00000240185	160
1851882	9606.ENSP00000335636	14.5
1851881	9606.ENSP00000335632	34.0
1856461	9606.ENSP00000365407	0.34
1858314	9606.ENSP00000379026	0.058
1848386	9606.ENSP00000302227	4.52
1848385	9606.ENSP00000302222	0.346
1852802	9606.ENSP00000344331	0.083
1860339	9606.ENSP00000402355	6.49
1853009	9606.ENSP00000346050	854
1843418	9606.ENSP00000235307	1.92
1858149	9606.ENSP00000377558	33.8
1843102	9606.ENSP00000227065	0.391
1849621	9606.ENSP00000313420	92.4
1843443	9606.ENSP00000236877	0.852
1861569	9606.ENSP00000422581	0.093
1855189	9606.ENSP00000359211	4.67
1850134	9606.ENSP00000319286	48.5
1857260	9606.ENSP00000370014	0
1850133	9606.ENSP00000319281	206
1853005	9606.ENSP00000346032	2666
1850158	9606.ENSP00000319574	8.87
1847490	9606.ENSP00000294507	0.382
1844024	9606.ENSP00000250838	0.212
1854376	9606.ENSP00000355432	0.039
1843484	9606.ENSP00000238379	14.6
1844028	9606.ENSP00000250916	5.04
1852387	9606.ENSP00000340937	4.08
1846360	9606.ENSP00000274093	0.063
1852386	9606.ENSP00000340935	1.1
1849984	9606.ENSP00000317817	1.73
1859896	9606.ENSP00000395848	0.071
1858552	9606.ENSP00000381066	3.87
1843468	9606.ENSP00000237654	0.142
1844660	9606.ENSP00000259037	32.9
1846782	9606.ENSP00000282292	0.255
1862183	9606.ENSP00000441567	0.705
1858747	9606.ENSP00000382584	0.677
1846783	9606.ENSP00000282296	0.371
1849985	9606.ENSP00000317818	0.115
1852219	9606.ENSP00000339449	0.15
1850784	9606.ENSP00000325929	0.327
1844348	9606.ENSP00000255030	150
1848363	9606.ENSP00000302046	3.57
1844494	9606.ENSP00000257215	0.328
1853802	9606.ENSP00000352138	2.74
1850764	9606.ENSP00000325690	47.0
1844349	9606.ENSP00000255039	2.35
1862057	9606.ENSP00000437409	1.24
1859042	9606.ENSP00000385491	1.26
1854487	9606.ENSP00000355938	2.9
1842602	9606.ENSP00000216471	0.193
1850487	9606.ENSP00000322845	8.75
1844659	9606.ENSP00000259030	0.09
1846953	9606.ENSP00000285243	1.29
1852335	9606.ENSP00000340510	14.4
1850795	9606.ENSP00000326063	0.611
1859723	9606.ENSP00000393539	1.0
1852635	9606.ENSP00000342868	0.012
1861840	9606.ENSP00000430497	0.145
1854646	9606.ENSP00000356652	446
1854647	9606.ENSP00000356655	0.031
1853822	9606.ENSP00000352264	35.2
1854648	9606.ENSP00000356658	0.049
1848157	9606.ENSP00000300182	0.002
1844161	9606.ENSP00000252799	0.408
1846370	9606.ENSP00000274276	0.695
1850789	9606.ENSP00000326003	0.7
1863976	9606.ENSP00000467129	0
1861786	9606.ENSP00000429301	136
1851275	9606.ENSP00000330658	1.84
1850055	9606.ENSP00000318486	0.415
1861185	9606.ENSP00000415890	0.067
1863975	9606.ENSP00000467123	2.3
1842612	9606.ENSP00000216602	2.08
1856471	9606.ENSP00000365451	0.13
1854462	9606.ENSP00000355812	10.9
1850708	9606.ENSP00000325076	0.023
1844699	9606.ENSP00000259469	790
1845626	9606.ENSP00000264824	0.462
1845523	9606.ENSP00000264318	0.281
1862111	9606.ENSP00000438949	0.276
1844994	9606.ENSP00000261796	0.439
1844995	9606.ENSP00000261797	0.277
1845521	9606.ENSP00000264313	7.19
1845520	9606.ENSP00000264312	192
1858331	9606.ENSP00000379138	10.9
1862714	9606.ENSP00000450675	41.8
1845522	9606.ENSP00000264316	0.015
1850709	9606.ENSP00000325078	0.012
1847898	9606.ENSP00000297689	1.31
1844486	9606.ENSP00000257068	0.35
1845334	9606.ENSP00000263339	0.537
1857267	9606.ENSP00000370055	2.03
1853468	9606.ENSP00000349616	0.329
1862054	9606.ENSP00000437133	0.017
1845333	9606.ENSP00000263331	8.55
1842188	9606.ENSP00000020673	0.178
1859731	9606.ENSP00000393583	5.52
1853923	9606.ENSP00000352962	0.537
1858611	9606.ENSP00000381490	33.7
1843221	9606.ENSP00000229771	0.494
1850021	9606.ENSP00000318158	5.41
1858612	9606.ENSP00000381494	5.55
1843337	9606.ENSP00000233084	141
1845746	9606.ENSP00000265404	1.94
1850020	9606.ENSP00000318154	1.02
1858613	9606.ENSP00000381499	0.689
1846504	9606.ENSP00000276590	28.7
1853352	9606.ENSP00000348812	2.31
1845745	9606.ENSP00000265403	0.893
1855432	9606.ENSP00000360250	39.7
1860442	9606.ENSP00000403975	3.23
1843915	9606.ENSP00000248553	667
1849230	9606.ENSP00000309818	0.896
1854959	9606.ENSP00000358142	4.61
1859902	9606.ENSP00000395963	0.114
1849229	9606.ENSP00000309812	0.162
1861250	9606.ENSP00000416935	0.056
1844870	9606.ENSP00000261244	0.135
1844871	9606.ENSP00000261245	8.62
1856909	9606.ENSP00000367913	0.089
1857026	9606.ENSP00000368720	0.286
1856908	9606.ENSP00000367911	0.384
1856907	9606.ENSP00000367910	0.27
1861067	9606.ENSP00000414208	12.5
1846505	9606.ENSP00000276594	0.212
1857027	9606.ENSP00000368727	2.9
1854125	9606.ENSP00000354476	0.588
1844296	9606.ENSP00000254466	0.674
1848518	9606.ENSP00000303315	6.01
1862168	9606.ENSP00000441000	10.5
1848879	9606.ENSP00000306760	0.259
1861066	9606.ENSP00000414202	16.7
1847801	9606.ENSP00000296869	3.81
1843630	9606.ENSP00000242505	0.254
1856376	9606.ENSP00000364934	1765
1856377	9606.ENSP00000364938	0.055
1853342	9606.ENSP00000348757	0.416
1847800	9606.ENSP00000296862	0.025
1844487	9606.ENSP00000257118	6.91
1853340	9606.ENSP00000348752	0.679
1854780	9606.ENSP00000357307	0.489
1850637	9606.ENSP00000324392	21.6
1853339	9606.ENSP00000348751	4.28
1848662	9606.ENSP00000304697	2616
1856399	9606.ENSP00000365048	0.306
1862610	9606.ENSP00000449500	0.084
1854498	9606.ENSP00000355991	5.18
1854348	9606.ENSP00000355308	1.09
1846881	9606.ENSP00000284049	4.26
1855144	9606.ENSP00000358965	0.011
1855145	9606.ENSP00000358966	0.754
1856398	9606.ENSP00000365040	139
1851232	9606.ENSP00000330247	0.556
1847568	9606.ENSP00000295367	42.3
1848538	9606.ENSP00000303490	0.033
1855143	9606.ENSP00000358963	0.432
1847899	9606.ENSP00000297737	0.208
1858758	9606.ENSP00000382675	0
1849108	9606.ENSP00000308759	4.98
1858757	9606.ENSP00000382673	0.007
1846427	9606.ENSP00000275053	0.507
1858756	9606.ENSP00000382670	0.051
1849407	9606.ENSP00000311336	0.076
1852134	9606.ENSP00000338742	22.4
1855244	9606.ENSP00000359410	0.198
1860204	9606.ENSP00000400113	1.68
1850007	9606.ENSP00000318075	0.369
1852811	9606.ENSP00000344420	1.34
1863947	9606.ENSP00000466298	13.1
1855108	9606.ENSP00000358813	4.8
1852812	9606.ENSP00000344424	0.034
1842893	9606.ENSP00000222224	8.29
1852813	9606.ENSP00000344426	0.016
1847019	9606.ENSP00000286574	3.57
1864477	9606.ENSP00000470831	0.088
1850957	9606.ENSP00000327758	0.315
1853061	9606.ENSP00000346534	0.087
1842679	9606.ENSP00000217958	81.3
1853754	9606.ENSP00000351686	1.48
1853753	9606.ENSP00000351684	3.31
1851068	9606.ENSP00000328708	0.003
1853752	9606.ENSP00000351682	27.0
1864611	9606.ENSP00000471613	0.084
1858876	9606.ENSP00000383873	0.214
1853264	9606.ENSP00000348132	0.329
1844644	9606.ENSP00000258874	3.6
1844643	9606.ENSP00000258873	0.124
1857050	9606.ENSP00000368856	2.51
1859149	9606.ENSP00000386306	0.064
1861971	9606.ENSP00000434442	44.9
1850547	9606.ENSP00000323439	5.91
1849328	9606.ENSP00000310661	0.361
1853793	9606.ENSP00000352035	0.305
1844415	9606.ENSP00000256246	0.018
1849599	9606.ENSP00000313088	0.171
1850932	9606.ENSP00000327538	0.444
1853585	9606.ENSP00000350377	0.85
1860476	9606.ENSP00000404439	0.071
1853586	9606.ENSP00000350378	17.2
1842243	9606.ENSP00000074304	2.83
1843795	9606.ENSP00000246041	1.43
1850931	9606.ENSP00000327533	6.97
1844755	9606.ENSP00000260118	95.8
1861300	9606.ENSP00000417517	4.99
1861791	9606.ENSP00000429399	0.445
1863773	9606.ENSP00000463113	0.028
1861511	9606.ENSP00000420959	5.79
1863956	9606.ENSP00000466471	0
1844753	9606.ENSP00000260113	0.847
1861510	9606.ENSP00000420954	0.458
1844754	9606.ENSP00000260116	0.457
1846475	9606.ENSP00000276127	0.207
1846510	9606.ENSP00000276654	0.475
1846400	9606.ENSP00000274625	0.197
1846474	9606.ENSP00000276123	0.729
1864105	9606.ENSP00000469215	0.333
1851991	9606.ENSP00000337386	4.77
1851990	9606.ENSP00000337383	0.162
1851292	9606.ENSP00000330862	4.0
1855369	9606.ENSP00000359939	29.4
1857520	9606.ENSP00000371824	1.53
1857521	9606.ENSP00000371825	0.127
1863684	9606.ENSP00000462116	22.3
1851149	9606.ENSP00000329452	0.355
1846254	9606.ENSP00000272418	7.7
1853390	9606.ENSP00000349085	2.61
1842300	9606.ENSP00000167586	244
1853391	9606.ENSP00000349087	1.78
1843488	9606.ENSP00000238561	1.03
1857522	9606.ENSP00000371829	0.064
1857583	9606.ENSP00000372326	21.5
1862436	9606.ENSP00000447650	4.92
1857582	9606.ENSP00000372322	6.71
1854626	9606.ENSP00000356562	1.79
1862804	9606.ENSP00000452521	4.29
1862794	9606.ENSP00000452252	3.98
1851586	9606.ENSP00000333441	0.179
1855702	9606.ENSP00000361616	11.4
1842981	9606.ENSP00000223369	37.2
1855802	9606.ENSP00000362095	7.03
1855801	9606.ENSP00000362094	0.062
1857447	9606.ENSP00000371307	0.749
1846989	9606.ENSP00000286031	0.241
1855800	9606.ENSP00000362092	7.18
1861919	9606.ENSP00000432743	0.161
1860051	9606.ENSP00000398163	0.256
1848564	9606.ENSP00000303736	0
1849313	9606.ENSP00000310572	174
1852949	9606.ENSP00000345555	0.336
1842832	9606.ENSP00000221421	0.107
1843775	9606.ENSP00000245810	0.356
1856053	9606.ENSP00000363270	0
1848693	9606.ENSP00000304994	1.43
1858896	9606.ENSP00000384048	2.82
1856054	9606.ENSP00000363275	0.667
1843267	9606.ENSP00000230859	0.509
1851334	9606.ENSP00000331358	0.214
1845768	9606.ENSP00000265560	6.24
1852409	9606.ENSP00000341071	0.875
1858895	9606.ENSP00000384040	0.143
1858534	9606.ENSP00000380960	0.197
1853474	9606.ENSP00000349669	0.268
1843167	9606.ENSP00000228862	0.418
1853644	9606.ENSP00000350881	0.454
1842487	9606.ENSP00000215555	3.27
1850017	9606.ENSP00000318131	0.252
1846081	9606.ENSP00000269298	2.66
1858117	9606.ENSP00000377303	11.6
1862443	9606.ENSP00000447731	0.011
1857570	9606.ENSP00000372221	42.6
1857841	9606.ENSP00000374280	9.46
1846801	9606.ENSP00000282507	0.047
1857571	9606.ENSP00000372224	103
1843128	9606.ENSP00000227868	21.8
1850803	9606.ENSP00000326200	0.66
1857383	9606.ENSP00000370849	0.044
1853922	9606.ENSP00000352956	10.1
1853921	9606.ENSP00000352955	2.66
1853920	9606.ENSP00000352954	0.4
1854787	9606.ENSP00000357356	0.062
1857382	9606.ENSP00000370844	0.066
1844587	9606.ENSP00000258317	3.5
1861906	9606.ENSP00000432353	0.341
1846980	9606.ENSP00000285879	1.6
1857381	9606.ENSP00000370842	0.673
1851671	9606.ENSP00000334072	0.02
1854851	9606.ENSP00000357682	0.12
1854852	9606.ENSP00000357683	101
1858818	9606.ENSP00000383234	1.97
1844189	9606.ENSP00000253031	3.58
1852446	9606.ENSP00000341342	0.139
1855294	9606.ENSP00000359581	6.51
1850337	9606.ENSP00000321343	0.119
1850338	9606.ENSP00000321345	0.231
1850339	9606.ENSP00000321346	1.01
1850340	9606.ENSP00000321347	46.1
1842308	9606.ENSP00000170150	7.48
1842500	9606.ENSP00000215739	0.506
1862477	9606.ENSP00000448051	0.189
1858917	9606.ENSP00000384222	0.504
1858918	9606.ENSP00000384223	0.635
1858999	9606.ENSP00000384957	56.7
1845914	9606.ENSP00000267023	10.3
1842499	9606.ENSP00000215730	22.7
1853905	9606.ENSP00000352839	0.332
1846533	9606.ENSP00000277526	0.05
1856486	9606.ENSP00000365530	1.18
1857243	9606.ENSP00000369921	5.07
1850471	9606.ENSP00000322640	0.098
1853901	9606.ENSP00000352833	1.07
1853902	9606.ENSP00000352834	102
1853903	9606.ENSP00000352835	170
1853904	9606.ENSP00000352836	0.276
1856488	9606.ENSP00000365536	7.5
1856819	9606.ENSP00000367359	0.094
1844902	9606.ENSP00000261401	417
1855338	9606.ENSP00000359778	0.295
1844904	9606.ENSP00000261405	43.5
1860161	9606.ENSP00000399518	3.52
1844905	9606.ENSP00000261407	6.32
1855336	9606.ENSP00000359772	2.95
1856816	9606.ENSP00000367353	0
1844523	9606.ENSP00000257626	0.236
1856817	9606.ENSP00000367355	4.02
1855337	9606.ENSP00000359777	3.05
1848868	9606.ENSP00000306651	0.176
1856818	9606.ENSP00000367356	0.607
1846205	9606.ENSP00000271636	9.1
1856623	9606.ENSP00000366348	0.049
1861734	9606.ENSP00000428230	0.277
1863042	9606.ENSP00000456401	0.221
1852176	9606.ENSP00000339122	15.0
1851142	9606.ENSP00000329380	45.8
1856619	9606.ENSP00000366342	0.315
1847959	9606.ENSP00000298386	0.016
1862829	9606.ENSP00000453129	10.3
1856622	9606.ENSP00000366347	0.651
1846488	9606.ENSP00000276373	0.006
1857747	9606.ENSP00000373340	2.11
1856195	9606.ENSP00000364000	9.36
1863078	9606.ENSP00000456850	0.008
1849630	9606.ENSP00000313504	8.56
1862488	9606.ENSP00000448182	18.5
1855292	9606.ENSP00000359573	1.45
1859870	9606.ENSP00000395473	10.1
1856497	9606.ENSP00000365601	1.73
1842374	9606.ENSP00000196551	658
1851934	9606.ENSP00000336832	0.005
1846541	9606.ENSP00000277746	3.48
1851933	9606.ENSP00000336831	41.5
1859068	9606.ENSP00000385795	5.14
1851254	9606.ENSP00000330408	112
1851027	9606.ENSP00000328340	1.04
1851028	9606.ENSP00000328347	0.134
1850720	9606.ENSP00000325266	30.2
1849900	9606.ENSP00000316746	7.64
1858516	9606.ENSP00000380824	30.0
1849899	9606.ENSP00000316740	0.183
1846095	9606.ENSP00000269445	1.79
1848819	9606.ENSP00000306220	25.2
1859573	9606.ENSP00000391524	0.007
1848820	9606.ENSP00000306223	71.2
1852207	9606.ENSP00000339381	1.16
1857905	9606.ENSP00000375234	0.519
1857907	9606.ENSP00000375237	4.84
1857906	9606.ENSP00000375236	0.661
1848265	9606.ENSP00000301258	4.95
1852209	9606.ENSP00000339384	0.206
1855103	9606.ENSP00000358799	9.77
1855102	9606.ENSP00000358798	0.519
1860969	9606.ENSP00000412361	0.368
1855101	9606.ENSP00000358795	0.679
1855100	9606.ENSP00000358794	0.467
1860971	9606.ENSP00000412365	0.231
1857908	9606.ENSP00000375238	4.97
1848353	9606.ENSP00000301924	0.064
1857818	9606.ENSP00000374013	42.6
1857417	9606.ENSP00000371110	3.01
1854437	9606.ENSP00000355689	56.2
1844364	9606.ENSP00000255198	0.484
1857819	9606.ENSP00000374014	0.013
1852109	9606.ENSP00000338477	413
1851816	9606.ENSP00000335158	0.081
1857657	9606.ENSP00000372910	0.229
1862596	9606.ENSP00000449334	0.002
1842144	9606.ENSP00000006724	1.14
1860745	9606.ENSP00000408910	171
1844362	9606.ENSP00000255192	3.95
1853123	9606.ENSP00000347043	0.328
1843222	9606.ENSP00000229794	53.7
1853122	9606.ENSP00000347041	26.1
1843103	9606.ENSP00000227135	1.44
1854894	9606.ENSP00000357829	1.67
1853124	9606.ENSP00000347045	0.451
1852112	9606.ENSP00000338523	3.66
1859047	9606.ENSP00000385571	0.515
1856922	9606.ENSP00000368005	0.042
1856882	9606.ENSP00000367766	0.288
1859048	9606.ENSP00000385576	0.173
1848486	9606.ENSP00000303070	2.1
1851798	9606.ENSP00000335041	3.91
1848487	9606.ENSP00000303076	2.67
1848488	9606.ENSP00000303077	0.104
1853508	9606.ENSP00000349884	0.421
1855637	9606.ENSP00000361275	0.383
1844820	9606.ENSP00000260753	0.951
1862229	9606.ENSP00000442656	0.788
1849609	9606.ENSP00000313226	0.174
1855350	9606.ENSP00000359820	0.227
1844263	9606.ENSP00000254029	25.7
1854610	9606.ENSP00000356481	43.1
1855351	9606.ENSP00000359827	0.275
1846969	9606.ENSP00000285667	4.83
1855017	9606.ENSP00000358421	49.1
1855018	9606.ENSP00000358423	4.98
1843989	9606.ENSP00000250076	0.037
1860053	9606.ENSP00000398177	8.78
1855019	9606.ENSP00000358424	38.6
1854385	9606.ENSP00000355467	44.2
1848604	9606.ENSP00000304133	1.22
1854384	9606.ENSP00000355465	7.92
1842330	9606.ENSP00000177648	0.049
1851095	9606.ENSP00000328968	0.047
1846449	9606.ENSP00000275603	446
1850739	9606.ENSP00000325485	1.03
1847371	9606.ENSP00000292614	15.2
1846450	9606.ENSP00000275605	25.4
1844050	9606.ENSP00000251303	0.247
1852841	9606.ENSP00000344635	0.225
1847032	9606.ENSP00000286749	3.77
1849866	9606.ENSP00000316357	15.3
1849421	9606.ENSP00000311436	0.284
1849420	9606.ENSP00000311430	908
1860216	9606.ENSP00000400325	0.003
1859820	9606.ENSP00000394700	0.015
1862816	9606.ENSP00000452776	2.93
1843909	9606.ENSP00000248378	4.21
1843722	9606.ENSP00000244534	564
1843723	9606.ENSP00000244537	7.13
1856617	9606.ENSP00000366331	0.147
1850118	9606.ENSP00000319141	14.1
1850411	9606.ENSP00000322061	320
1844178	9606.ENSP00000252979	0.447
1852598	9606.ENSP00000342499	0.332
1853559	9606.ENSP00000350248	0.084
1849059	9606.ENSP00000308339	0.082
1845149	9606.ENSP00000262455	139
1862125	9606.ENSP00000439425	0
1860070	9606.ENSP00000398391	0.073
1852105	9606.ENSP00000338389	2.11
1849056	9606.ENSP00000308330	0.04
1852104	9606.ENSP00000338387	1.66
1849057	9606.ENSP00000308332	4.0
1857406	9606.ENSP00000371037	0.002
