source	target	is_directed	is_stimulation	is_inhibition	dip_url
Q96I24	Q99496	0	0	0	
P05161	Q96I24	1	0	0	
Q96I24	Q9UHX1	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=186575
O00303	Q969P5	0	0	0	
O00303	O15371	1	0	0	
O15371	O00303	1	0	0	
P21127	O00303	1	0	1	
Q9BWU1	O00303	1	1	0	
O15164	O00303	1	0	0	
Q9UQ88	O00303	1	0	1	
O00303	O15372	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=88449
O00303	Q7L2H7	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=88451
Q7L2H7	O00303	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=88451
B4DUB1	O00303	0	0	0	
Q969X6	Q99496	0	0	0	
P05161	Q969X6	1	0	0	
P42345	Q9UMX0	1	0	0	
Q9UMX0	P42345	1	0	0	
P49810	Q9UMX0	0	0	0	
Q8IUC6	Q9UMX0	1	0	0	
Q9UMX0	Q8IUC6	1	0	0	
O00206	Q9UMX0	1	0	0	
Q9UMX0	P49768	1	1	0	
P55036	Q9UMX0	1	0	0	
Q9UMX0	P55036	1	0	0	
P42566	Q9UMX0	0	0	0	
P54252	Q9UMX0	0	0	0	
P25686	Q9UMX0	0	0	0	
Q15034	Q9UMX0	0	0	0	
P41271	Q9UMX0	0	0	0	
P49841	Q9UMX1	1	0	0	
O75676	Q9UMX1	1	1	0	
P17612	Q9UMX1	1	1	0	
Q9UKB1	Q9UMX1	1	1	0	
Q96ST3	Q9UMX1	1	0	0	
Q9UMX1	Q96ST3	1	0	0	
O00422	Q9UMX1	1	0	0	
Q9UMX1	O00422	1	1	0	
Q9NRP7	Q9UMX1	1	1	0	
Q9UMX1	Q9NRP7	1	0	0	
Q59FV5	Q9UMX1	0	0	0	
Q9H4A3	Q9UMX1	1	1	0	
Q9UMX1	Q9BZE0	1	0	1	
Q96D15	Q9UMX1	0	0	0	
Q7Z412	Q9UMX1	0	0	0	
Q9UMX1	Q8NEA6	1	0	1	
O43312	Q9UMX1	1	1	0	
Q56UN5	Q9UMX1	1	1	0	
Q9BV47	Q13158	1	0	1	
P27361	Q9BV47	0	0	0	
P35222	Q9BV47	0	0	0	
Q9BV47	Q16539	1	0	1	
P19022	Q9BV47	0	0	0	
Q9BV47	Q92845	1	0	0	
Q9BV47	Q9Y496	0	0	0	
P53778	Q12959	1	0	0	
Q12959	P53778	1	0	0	
P53779	Q12959	1	0	0	
P78536	Q12959	0	0	0	
P06493	Q12959	1	0	0	
P17252	Q12959	1	0	0	
P22459	Q12959	0	0	0	
Q12959	P27986	1	0	0	
P60484	Q12959	0	0	0	
P22460	Q12959	0	0	0	
Q9UQM7	Q12959	1	1	0	
P24941	Q12959	1	1	0	
Q12959	Q96KB5	1	0	0	
Q96KB5	Q12959	1	0	0	
Q12959	Q14957	0	0	0	
Q12959	P23634	1	0	0	
Q12959	Q9ULH1	0	0	0	
O15399	Q12959	0	0	0	
Q05586	Q12959	0	0	0	
O14514	Q12959	0	0	0	
P08588	Q12959	0	0	0	
Q12959	Q13224	0	0	0	
Q12879	Q12959	1	0	0	
Q12959	Q12879	1	0	0	
P53667	Q12959	1	0	0	
Q12959	P39086	1	0	1	
Q16566	Q12959	1	0	0	
P11171	Q12959	1	0	0	
Q12959	P11171	1	0	0	
P42261	Q12959	1	0	0	
Q12959	P42261	1	0	0	
Q12959	Q7Z628	1	1	0	
P18847	P18848	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=103518
P18848	Q92793	1	0	1	
P07949	P18848	1	0	0	
P51812	P18848	1	1	0	
P05412	P18848	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1096;http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1098
P18848	Q9UKB1	0	0	0	
P18848	Q13227	1	0	0	
Q9BWC9	P18848	1	0	0	
B3KNJ3	P18848	0	0	0	
B4DG22	P18848	0	0	0	
B4DMM9	P18848	0	0	0	
Q9NS37	P18848	1	1	0	
P18848	P35637	1	1	0	
P18848	Q9GZQ8	1	0	0	
O14777	P18848	0	0	0	
P18848	Q96CN9	0	0	0	
Q9NZJ5	P18848	1	1	0	
P15407	P18848	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1100
Q9BY44	P18848	1	1	0	
P18848	Q13515	0	0	0	
P18848	Q92805	0	0	0	
P49841	Q7KZI7	1	1	0	
Q7KZI7	P49841	1	0	0	
P49841	P04150	1	1	1	
Q05513	P49841	1	0	1	
P49841	P11388	1	0	0	
P49841	P06493	1	0	1	
P17252	P49841	1	0	1	
P49841	P38936	1	0	1	
P10636	P49841	1	0	0	
P49841	P10636	1	1	1	
P49841	Q15796	0	0	0	
P49841	Q15303	1	0	0	
P49841	P51812	1	0	0	
P51812	P49841	1	0	0	
P51817	P49841	1	1	0	
P49841	P05412	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1092
P05771	P49841	1	0	0	
P49841	P12830	1	0	0	
P49841	P15056	1	0	0	
P49841	Q13887	1	0	1	
O00141	P49841	1	0	0	
P49841	Q07820	1	0	1	
P49841	P60484	1	0	1	
P49841	Q8N122	1	0	0	
P49841	P04049	1	0	0	
Q02750	P49841	1	1	0	
P27361	P49841	1	0	1	
P49841	Q15797	1	1	1	
P49841	Q13541	1	0	1	
P49841	Q13526	1	0	0	
Q13526	P49841	1	0	0	
P48730	P49841	1	1	0	
P49841	Q00613	1	0	1	
P49815	P49841	1	0	0	
P49841	P49815	1	1	0	
P49841	P20749	1	1	0	
P35222	P49841	1	0	0	
P49841	P35222	1	1	1	
O75676	P49841	1	0	0	
P49841	O75676	1	0	0	
P49841	P14672	1	0	0	
P23443	P49841	1	1	1	
P48729	P49841	1	1	0	
P49841	P48729	1	0	0	
P49841	P16220	1	0	1	
P49841	P47736	1	0	0	
P25054	P49841	1	0	0	
P49841	P25054	1	1	0	
P49841	P49716	1	0	0	
P49841	P19838	1	0	0	
P49841	P56524	1	0	1	
P17612	P49841	1	1	1	
P49841	Q04917	1	0	0	
P49841	Q5VWQ8	1	0	0	
P49841	Q9UGK3	1	0	0	
P49841	Q01094	1	0	0	
P49841	Q07812	1	1	0	
P49841	Q07817	1	0	0	
P49841	Q15942	1	1	0	
P49841	P20273	1	0	0	
P49841	P62753	1	0	0	
P18031	P49841	1	0	0	
P49841	P18031	1	0	0	
O75582	P49841	1	0	0	
P49841	O75582	1	0	0	
O75581	P49841	1	0	1	
P49841	O75581	1	1	0	
P49841	O60346	1	0	1	
P49841	P06401	1	0	0	
P49841	Q04206	1	1	0	
P49841	Q6R327	1	0	0	
P49841	Q00653	1	0	0	
P49841	P24385	1	1	1	
P49841	P53805	1	0	0	
P49841	P15941	1	0	0	
P49841	Q14397	0	0	0	
P49841	Q13469	1	0	1	
P49841	P36956	1	0	1	
O14640	P49841	1	0	1	
P49841	O14640	1	0	0	
P49841	Q9Y6Q9	1	0	0	
P49841	P14317	1	1	0	
P49841	Q04637	1	0	0	
P49841	Q96G01	1	0	0	
P49841	Q15418	1	0	0	
Q15418	P49841	1	1	1	
P49841	Q9NS23	1	0	0	
P31751	P49841	1	0	1	
P49841	P31751	1	0	0	
P49841	O95863	1	0	1	
P49841	P49023	1	0	0	
P49841	P53396	1	0	0	
P49841	Q16539	1	0	1	
Q16539	P49841	1	0	1	
P49841	P49768	1	0	1	
P49841	Q16666	1	0	0	
P49841	P30281	1	0	1	
P49841	Q92585	1	0	1	
P49841	P17275	1	0	0	
P49841	P30304	1	0	1	
P49841	Q05193	1	0	0	
P49841	O75030	1	0	0	
P49841	Q8WUF5	1	1	0	
P49841	P24864	1	0	1	
B4DJT9	P49841	0	0	0	
B4DG22	P49841	0	0	0	
P49841	P13861	1	0	0	
P49841	P49715	1	0	0	
P49841	Q4LE70	0	0	0	
P49841	P01215	1	0	0	
P49841	P15924	1	0	0	
A8K2S4	P49841	0	0	0	
P49841	P30279	1	0	1	
P49841	Q68DS0	0	0	0	
P49841	Q6GQQ9	1	1	0	
O75474	P49841	1	0	1	
P49841	O75474	1	1	0	
P49841	Q9NTG0	0	0	0	
P49841	P46821	1	0	0	
Q9Y4K4	P49841	1	0	1	
P49841	Q9H0B6	1	0	0	
P49841	P20929	1	0	1	
P49841	Q16559	1	0	0	
P49841	P54252	1	0	0	
P49841	Q9NYF8	1	0	0	
P49841	Q15208	1	0	0	
P49841	Q9BYG3	1	0	0	
Q96BR1	P49841	1	0	0	
P49841	P48050	1	0	0	
P49841	Q9NRR4	1	0	0	
P49841	Q8WXF1	1	1	0	
P49841	P50391	1	0	0	
P49841	P19784	1	0	0	
P49841	O95271	1	0	0	
P49841	Q96RR4	1	0	1	
P49841	P12036	1	0	1	
P49841	Q16555	1	1	1	
P49841	P35462	1	0	0	
P49841	Q03060	1	0	0	
P49841	P13051	1	0	0	
P49841	O00429	1	0	0	
P49841	P13807	1	0	1	
O14965	P49841	1	0	0	
P49841	O14965	1	0	1	
P48454	P49841	1	0	0	
P49841	O43865	1	0	0	
P49841	Q16625	1	0	0	
O95278	P49841	1	0	0	
P49841	P35612	1	0	0	
P49841	B4DNC7	1	0	0	
P49841	Q13144	1	0	1	
P49841	O15294	1	0	0	
P49841	Q8NHW3	1	1	1	
P49841	P49459	1	1	0	
P49841	Q53GA5	1	0	0	
P49841	P33076	1	1	0	
P49841	P05114	1	0	0	
P49841	P58012	1	0	0	
P49841	Q99626	1	0	0	
P49841	P14136	1	0	0	
P49841	P41236	1	0	0	
P49841	Q8IZQ8	1	0	0	
P49841	Q8WYR3	1	0	0	
P49841	P01350	1	0	0	
P24723	P49841	1	0	1	
P49841	Q16623	1	0	0	
P49841	Q96R06	1	1	0	
P49841	Q14194	1	1	0	
P49841	P54132	1	0	0	
P49841	Q13562	1	1	0	
P49841	P12524	1	0	0	
P49841	P21796	1	0	1	
P49841	Q6PGQ7	1	1	0	
P49841	O15516	1	0	0	
P49841	P20393	1	1	0	
P49841	P15407	1	0	1	
P49841	O75444	1	1	1	
P49841	O75122	1	0	0	
P49841	Q16633	1	0	0	
P49841	Q9UKY1	1	1	0	
P49841	Q14195	1	0	0	
Q9HBY8	P49841	1	0	0	
P49841	O43602	1	1	0	
P49841	O96020	1	0	0	
P49841	Q9UK32	1	0	0	
Q9UK32	P49841	1	0	0	
P49841	Q14494	1	0	1	
P49841	P22735	1	0	0	
P49841	P43694	1	0	0	
P49841	Q15170	1	0	0	
P49841	P11474	1	0	0	
P49841	P01233	1	0	0	
P49841	Q13765	1	0	0	
P49841	Q14896	1	0	0	
P49841	Q16520	1	0	0	
P49841	P16989	1	0	0	
P49841	Q8IX07	0	0	0	
P49841	Q8N4C6	1	0	0	
P49841	Q9NP62	1	0	0	
P49841	Q9UKT5	1	1	0	
P49841	O43623	1	0	0	
P49841	Q14232	1	0	1	
P49841	Q9NYB9	1	1	0	
P49841	E9PAV3	1	0	1	
P49841	P16401	1	1	0	
P49841	Q9H0Z9	1	0	1	
P49841	P49770	1	0	1	
P49841	Q9HB09	1	1	0	
P49841	Q5JTC6	1	0	0	
Q5JTC6	P49841	1	1	0	
P49841	P22670	1	0	0	
P49841	Q9NR50	1	0	1	
P49841	P50219	1	0	1	
P49841	Q9UI10	1	0	1	
P49841	P50895	1	0	0	
P49841	Q15853	1	0	0	
P49841	O75952	1	0	0	
P49841	Q9UKA4	1	0	0	
P49841	Q9H1J1	1	0	0	
O43930	P49841	1	0	0	
Q96LW2	P49841	1	0	0	
P49841	Q24JP5	1	0	0	
B4DYR6	P49841	0	0	0	
P49841	Q9NVG1	0	0	0	
P49841	Q4L233	0	0	0	
P49841	Q5XUU0	0	0	0	
P49841	Q5H9Q5	0	0	0	
A0A024RB41	P49841	0	0	0	
Q05513	P49840	1	1	0	
P17252	P49840	1	0	1	
P49840	P10636	1	0	1	
P51812	P49840	1	0	1	
P51817	P49840	1	0	0	
P49840	P05412	1	0	1	
P05771	P49840	1	0	1	
O00141	P49840	1	0	0	
P49840	Q07820	1	0	0	
P49840	Q00613	1	0	0	
P49840	P49815	1	1	0	
P49840	P20749	1	1	1	
P35222	P49840	1	0	0	
P49840	P35222	1	0	1	
P49840	Q16584	1	0	0	
P49840	P16220	1	1	0	
P17612	P49840	1	0	1	
Q15118	P49840	1	0	0	
P49840	Q07817	1	0	0	
P49840	O75581	1	1	0	
P49840	P24385	1	0	0	
P49840	P53805	1	0	0	
P31751	P49840	1	0	1	
P49840	P49023	1	0	0	
P49840	P53396	1	0	0	
P49840	P49768	1	0	1	
P49840	O95644	1	0	1	
P49840	O75030	1	1	0	
P49840	P24864	1	0	0	
P49840	P13861	1	0	0	
P49840	P49715	1	0	0	
P49840	Q9H1A4	1	1	0	
O75474	P49840	1	0	0	
P49840	O75474	1	0	0	
P49840	Q9BYG3	1	0	0	
P49840	Q6PKG0	1	1	0	
Q96BR1	P49840	1	0	0	
Q13554	P49840	1	0	1	
P49840	Q96RR4	1	0	1	
Q13362	P49840	1	1	0	
P49840	P05120	1	1	0	
P49840	Q16555	1	0	0	
P49840	Q03060	1	0	0	
P49840	P13807	1	0	1	
P49840	Q9NZ72	1	0	0	
P49840	Q13563	1	0	0	
P49840	Q13144	1	0	0	
P49840	Q8NHW3	1	1	1	
P49840	Q92597	1	0	0	
P24723	P49840	1	0	1	
P49840	Q07955	1	1	0	
P49840	O75444	1	1	1	
P49840	Q6UWE0	1	0	0	
P49840	P17812	1	0	0	
P49840	Q15170	1	0	0	
P49840	O15084	1	0	0	
O43930	P49840	1	0	0	
P49840	Q5H9Q5	0	0	0	
Q96EX3	Q8N5C8	1	0	0	
O43318	Q96EX3	1	0	0	
Q96EX3	O43318	1	0	0	
P18847	Q13547	0	0	0	
P15336	P18847	1	1	0	
P05412	P18847	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1097
P18847	P05412	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1097
P18847	P19838	1	0	0	
P22607	P18847	1	0	0	
P18847	P01215	1	1	0	
P18846	P22301	1	1	0	
P18846	Q13315	1	1	0	
O75676	P18846	1	1	0	
P48729	P18846	1	0	0	
P17612	P18846	1	0	0	
O75582	P18846	1	1	0	
Q9H2X6	P18846	1	0	0	
Q13485	P18846	1	1	0	
P18846	Q9UG98	0	0	0	
P19784	P18846	1	0	0	
Q14012	P18846	1	0	0	
Q13362	P18846	1	1	0	
Q13555	P18846	1	0	0	
Q00526	P18846	1	1	0	
P18846	P78426	1	1	0	
P18846	Q9H4A6	1	1	0	
P18846	Q9HBZ2	1	1	0	
P18846	Q8IXS2	1	1	0	
P35680	P18846	1	1	0	
P18846	Q13280	0	0	0	
Q8IYT8	Q9Y478	1	0	1	
Q9Y463	Q9Y478	1	0	0	
Q9Y478	Q8N122	1	0	1	
P54646	Q9Y478	1	0	0	
Q9Y478	P54646	1	0	0	
Q9Y478	P29474	1	1	0	
P57078	Q9BUZ4	0	0	0	
P57078	Q12933	1	0	0	
P57078	Q9NWT6	0	0	0	
P57078	Q13077	0	0	0	
P57078	Q6Q0C0	0	0	0	
Q01638	Q9NWZ3	1	0	0	
Q9NWZ3	Q01638	1	0	0	
P46734	Q00722	1	0	0	
Q00722	P46734	1	0	0	
P29992	Q00722	1	1	0	
Q00722	Q16539	1	1	0	
Q16539	Q00722	1	0	0	
P62873	Q00722	1	1	0	
Q00722	Q96QT4	1	0	1	
Q96QT4	Q00722	1	0	0	
Q00722	Q9BX84	0	0	0	
P27348	Q96CV9	0	0	0	
Q96CV9	Q13546	1	0	0	
Q00013	Q96CV9	0	0	0	
Q04917	Q96CV9	0	0	0	
P0CG48	Q96CV9	0	0	0	
Q96CV9	Q15628	1	0	0	
P60520	Q96CV9	0	0	0	
Q96CV9	Q9H492	0	0	0	
O95166	Q96CV9	0	0	0	
Q96CV9	Q9GZQ8	0	0	0	
Q96CV9	Q9H0R8	0	0	0	
Q8NE63	Q96CV9	1	1	0	
Q8N5Z5	Q96CV9	0	0	0	
Q96CV9	Q9NZW5	0	0	0	
Q96CV9	Q9GZV4	0	0	0	
Q8TF68	Q96CV9	0	0	0	
Q86WV6	P42226	1	0	0	
Q86WV6	P39656	1	0	0	
Q86WV6	O15118	1	0	0	
Q86WV6	O95573	1	0	0	
Q86WV6	Q96A33	1	0	0	
Q86WV6	Q969M3	1	0	0	
Q86WV6	P46977	1	0	0	
Q86WV6	Q96KA5	1	0	0	
Q9BRZ2	Q86WV6	1	0	0	
Q99607	Q86WV6	1	0	0	
Q7Z434	Q86WV6	1	0	0	
Q86WV6	Q7Z434	1	0	0	
Q86WV6	Q15043	1	0	0	
Q13049	Q86WV6	1	0	0	
Q86WV6	Q8NE01	1	0	0	
Q86WV6	Q14164	1	1	0	
Q86WV6	O95470	1	0	0	
O95786	Q86WV6	1	0	0	
Q86WV6	O15260	1	0	0	
Q86WV6	Q16666	1	0	0	
O94822	Q86WV6	0	0	0	
Q9NQC7	Q13546	1	0	1	
Q12933	Q9NQC7	1	0	0	
Q9NQC7	Q12933	1	0	1	
Q9NQC7	P20749	1	0	1	
Q13501	Q9NQC7	0	0	0	
Q7Z434	Q9NQC7	1	0	0	
Q9NQC7	Q7Z434	1	0	0	
Q96EP0	Q9NQC7	1	0	0	
O15111	Q9NQC7	1	1	1	
Q14164	Q9NQC7	1	0	0	
O95786	Q9NQC7	1	0	0	
Q9NQC7	O95786	1	0	1	
P0CG48	Q9NQC7	0	0	0	
Q9BWF2	Q9NQC7	0	0	0	
Q13554	Q9NQC7	1	1	0	
O14907	Q9NQC7	0	0	0	
P17655	P10415	1	0	1	
P51817	P17655	1	0	0	
P27361	P17655	1	1	0	
P17655	P55211	1	0	0	
P17612	P17655	1	1	1	
P17655	Q07817	1	0	1	
P17655	P18031	1	0	1	
P17655	P25098	1	0	0	
P25098	P17655	1	0	0	
P17655	P55957	1	1	0	
P17655	Q15078	1	0	0	
O43930	P17655	1	0	0	
Q92887	P19838	1	0	0	
P17252	P09211	1	0	0	
P05161	P09211	1	0	0	
P24723	P09211	1	0	0	
O00548	Q9Y219	0	0	0	
Q86YT6	O00548	1	1	0	
O00548	P57105	0	0	0	
P49768	O00548	1	1	0	
O00548	O75970	0	0	0	
O00548	Q5TCQ9	0	0	0	
O00548	Q86UL8	0	0	0	
P05556	P60033	0	0	0	
P08571	P60033	1	0	0	
P20023	P60033	1	0	0	
P13164	P60033	1	0	0	
O00453	P60033	0	0	0	
P57678	Q9Y6X2	1	0	0	
P06401	Q9Y6X2	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10807
Q04206	Q9Y6X2	1	0	0	
Q9Y6X2	Q04206	1	0	0	
P63165	Q9Y6X2	0	0	0	
Q9Y6X2	O75030	1	0	1	
Q15911	Q9Y6X2	0	0	0	
Q13895	Q15025	0	0	0	
P21580	Q15025	1	0	0	
P19838	Q15025	1	0	0	
Q15025	P19838	1	0	1	
Q14161	Q15025	0	0	0	
P0CG48	Q15025	0	0	0	
P51959	Q15025	0	0	0	
O60832	Q15025	0	0	0	
Q15025	Q96M61	0	0	0	
Q15025	Q9NPE3	0	0	0	
P17252	Q15027	1	0	0	
Q00610	Q15027	1	0	0	
Q15027	Q00610	1	0	0	
P05556	Q15027	0	0	0	
P14672	Q15027	1	0	0	
Q15027	P14672	1	0	0	
P12931	Q15027	0	0	0	
Q9Y239	Q15027	1	0	0	
Q15118	Q15027	1	0	0	
Q9HC29	Q15027	1	0	0	
Q9UBP9	Q15027	1	0	0	
P02786	Q15027	0	0	0	
Q15022	Q9Y383	0	0	0	
P25490	Q15022	0	0	0	
Q15022	Q99496	0	0	0	
P39656	Q15022	0	0	0	
P07305	Q15022	0	0	0	
P63208	Q15022	0	0	0	
Q15022	Q9BUZ4	0	0	0	
Q13547	Q15022	0	0	0	
Q15022	P55265	1	0	0	
P07237	Q15022	0	0	0	
Q15022	Q92945	0	0	0	
Q15022	P42345	1	0	0	
O43175	Q15022	0	0	0	
P26599	Q15022	0	0	0	
Q15022	Q8WXX5	0	0	0	
P06576	Q15022	0	0	0	
Q15022	Q15910	0	0	0	
O75643	Q15022	0	0	0	
P60660	Q15022	0	0	0	
P63261	Q15022	0	0	0	
P30101	Q15022	0	0	0	
Q15022	Q7L2E3	0	0	0	
Q15022	O00571	1	0	0	
O94875	Q15022	0	0	0	
P55072	Q15022	0	0	0	
Q07021	Q15022	0	0	0	
Q15022	Q9BVC4	1	0	0	
P35232	Q15022	0	0	0	
P19338	Q15022	0	0	0	
P63244	Q15022	0	0	0	
Q12906	Q15022	0	0	0	
Q12905	Q15022	0	0	0	
P23284	Q15022	0	0	0	
Q15022	Q92900	0	0	0	
O75477	Q15022	0	0	0	
P04075	Q15022	0	0	0	
Q04206	Q15022	1	0	0	
Q13263	Q15022	0	0	0	
Q06830	Q15022	0	0	0	
Q06787	Q15022	0	0	0	
Q15022	Q99623	0	0	0	
P49368	Q15022	0	0	0	
O00422	Q15022	0	0	0	
P33993	Q15022	0	0	0	
Q14498	Q15022	0	0	0	
Q15022	Q99873	0	0	0	
Q15022	Q15717	0	0	0	
Q01844	Q15022	0	0	0	
P62316	Q15022	0	0	0	
P13861	Q15022	0	0	0	
P49711	Q15022	0	0	0	
P22087	Q15022	0	0	0	
P0CG47	Q15022	0	0	0	
Q13838	Q15022	0	0	0	
O75533	Q15022	0	0	0	
Q15022	Q16630	0	0	0	
Q15022	Q8N684	0	0	0	
O75367	Q15022	0	0	0	
P38919	Q15022	0	0	0	
Q15022	Q6UN15	0	0	0	
Q15022	Q8NI27	0	0	0	
O43290	Q15022	0	0	0	
O95232	Q15022	0	0	0	
O75494	Q15022	0	0	0	
Q15022	Q9NYF8	0	0	0	
P55081	Q15022	0	0	0	
Q13185	Q15022	0	0	0	
Q15022	Q15029	0	0	0	
Q15022	Q9UKV3	0	0	0	
Q15022	Q15459	0	0	0	
P08621	Q15022	0	0	0	
Q15022	Q15637	0	0	0	
Q15022	Q9Y2W1	0	0	0	
Q15022	Q9BUQ8	0	0	0	
P18583	Q15022	0	0	0	
P63162	Q15022	0	0	0	
Q15022	Q6PKG0	0	0	0	
Q15022	Q15393	0	0	0	
P09012	Q15022	0	0	0	
Q15022	Q15287	0	0	0	
Q13595	Q15022	0	0	0	
Q12874	Q15022	0	0	0	
Q14978	Q15022	0	0	0	
P84103	Q15022	0	0	0	
Q15022	Q92890	0	0	0	
P78347	Q15022	0	0	0	
O95613	Q15022	0	0	0	
Q14980	Q15022	0	0	0	
Q13310	Q15022	0	0	0	
Q15022	Q9NZJ5	0	0	0	
Q15022	Q99996	0	0	0	
Q15022	Q96HS1	0	0	0	
Q15022	Q16643	0	0	0	
Q14204	Q15022	0	0	0	
P16615	Q15022	0	0	0	
Q13085	Q15022	0	0	0	
P20042	Q15022	0	0	0	
P00747	Q15022	0	0	0	
Q15022	Q92597	0	0	0	
Q15022	Q96SB3	0	0	0	
P20151	Q15022	0	0	0	
Q15022	Q9UGL1	0	0	0	
Q07955	Q15022	0	0	0	
Q13330	Q15022	0	0	0	
O60264	Q15022	0	0	0	
Q00059	Q15022	0	0	0	
O00159	Q15022	0	0	0	
O43189	Q15022	1	1	0	
O95831	Q15022	0	0	0	
P05089	Q15022	0	0	0	
P60174	Q15022	0	0	0	
Q15022	Q92833	0	0	0	
Q15022	Q9NWH9	0	0	0	
Q08211	Q15022	0	0	0	
Q15022	Q9UQE7	0	0	0	
Q14839	Q15022	0	0	0	
Q15022	Q9Y230	0	0	0	
Q15022	Q9HCS7	0	0	0	
P26368	Q15022	0	0	0	
Q09161	Q15022	0	0	0	
Q15022	Q92804	0	0	0	
P33778	Q15022	0	0	0	
Q15022	Q9Y5S9	0	0	0	
P16403	Q15022	0	0	0	
P05455	Q15022	0	0	0	
Q13835	Q15022	0	0	0	
O76021	Q15022	0	0	0	
Q15022	Q9NVP1	0	0	0	
Q15022	Q92522	0	0	0	
Q15022	Q9Y3Y2	0	0	0	
Q15022	Q9NW64	0	0	0	
P51114	Q15022	0	0	0	
O15240	Q15022	0	0	0	
P16989	Q15022	0	0	0	
Q15022	Q9Y4P3	0	0	0	
Q15022	Q9BZJ0	0	0	0	
P62633	Q15022	0	0	0	
P0CG04	Q15022	0	0	0	
Q15022	Q9BWF3	0	0	0	
Q15022	Q8N1F7	0	0	0	
Q15022	Q9HC52	0	0	0	
Q15022	Q5T200	0	0	0	
Q15022	Q7Z406	0	0	0	
Q15022	Q9P0M6	0	0	0	
Q15022	Q9Y4W6	0	0	0	
Q15022	Q9BZE4	0	0	0	
Q15022	Q92616	0	0	0	
Q15022	Q99848	0	0	0	
Q15022	Q92504	0	0	0	
Q15022	Q96HC4	0	0	0	
Q15022	Q16891	0	0	0	
P55769	Q15022	0	0	0	
Q15022	Q53F19	0	0	0	
O60832	Q15022	0	0	0	
P52756	Q15022	0	0	0	
Q15022	Q8NDT2	0	0	0	
Q15022	Q9BRL6	0	0	0	
Q15022	Q9H0A0	0	0	0	
Q15022	Q96EY7	0	0	0	
Q15022	Q96SN8	0	0	0	
Q15022	Q8TED0	0	0	0	
Q15022	Q9ULX6	0	0	0	
P62318	Q15022	0	0	0	
Q15022	Q9Y2P8	0	0	0	
Q15022	Q969X5	0	0	0	
Q15022	Q86V81	0	0	0	
Q15022	Q9Y508	0	0	0	
Q15022	Q8WU68	0	0	0	
Q15022	Q49A26	0	0	0	
Q15022	Q8WXI9	0	0	0	
Q15022	Q96QA5	0	0	0	
Q15022	Q9Y512	0	0	0	
P09661	Q15022	0	0	0	
Q15022	Q86U42	0	0	0	
P46087	Q15022	0	0	0	
Q14690	Q15022	0	0	0	
Q13435	Q15022	0	0	0	
O60306	Q15022	0	0	0	
Q15022	Q9BQ04	0	0	0	
O14639	Q15022	0	0	0	
Q15022	Q8IUE6	0	0	0	
Q15022	Q5VV42	0	0	0	
Q15022	Q5BKZ1	0	0	0	
Q15022	Q9UK61	0	0	0	
P32322	Q15022	0	0	0	
Q02978	Q15022	0	0	0	
Q15022	Q9UKM9	0	0	0	
Q15022	Q9NX63	0	0	0	
P62314	Q15022	0	0	0	
P84090	Q15022	0	0	0	
Q15022	Q9BYE4	0	0	0	
Q01081	Q15022	0	0	0	
Q15022	Q96DH6	0	0	0	
Q15022	Q9H9B4	0	0	0	
P21291	Q15022	0	0	0	
P61326	Q15022	0	0	0	
Q15022	Q9ULR0	0	0	0	
Q15022	Q9UJZ1	0	0	0	
Q15022	Q15293	0	0	0	
P51571	Q15022	0	0	0	
Q03252	Q15022	0	0	0	
P18754	Q15022	0	0	0	
Q15022	Q5SSJ5	0	0	0	
Q15022	Q32MZ4	0	0	0	
Q15022	Q96DI7	0	0	0	
Q14151	Q15022	0	0	0	
Q15022	Q9UBU9	0	0	0	
Q15022	Q16629	0	0	0	
Q15022	Q9NVI7	0	0	0	
Q15022	Q93052	0	0	0	
Q15022	Q86W42	0	0	0	
Q15022	Q3ZCQ8	0	0	0	
Q15022	Q9H583	0	0	0	
Q15022	Q6P2Q9	0	0	0	
Q15022	Q9UHB6	0	0	0	
Q15022	Q9HCN8	0	0	0	
P36542	Q15022	0	0	0	
Q13601	Q15022	0	0	0	
Q15022	Q9NQ29	0	0	0	
Q15022	Q96QD9	0	0	0	
Q15022	Q96EP5	0	0	0	
P57740	Q15022	0	0	0	
P31689	Q15022	0	0	0	
O60508	Q15022	0	0	0	
Q15022	Q86XR8	0	0	0	
Q15022	Q8NEJ9	0	0	0	
Q15022	Q8TB36	0	0	0	
Q15022	Q5T6S3	0	0	0	
Q15022	Q8NF91	0	0	0	
Q15022	Q9Y483	0	0	0	
O43660	Q15022	0	0	0	
